"# DATASET= tango://g-v-csdb-0.maxiv.lu.se:10000/R3-320M2/DIA/BPM-01/fa"
# t, [x, y]
2023-09-24_04:54:00.000000000, [801, 349]
2023-09-24_04:54:00.008087492, [-256, -147]
2023-09-24_04:54:00.008186120, [-99, -198]
2023-09-24_04:54:00.008284748, [72, -240]
2023-09-24_04:54:00.008383376, [73, -250]
2023-09-24_04:54:00.008482004, [-44, -329]
2023-09-24_04:54:00.008580632, [-109, -317]
2023-09-24_04:54:00.008679260, [-134, -219]
2023-09-24_04:54:00.008777888, [-41, -250]
2023-09-24_04:54:00.008876516, [60, -284]
2023-09-24_04:54:00.008975144, [-54, -243]
2023-09-24_04:54:00.009073772, [-376, -435]
2023-09-24_04:54:00.009172400, [-493, -495]
2023-09-24_04:54:00.009271028, [-323, -505]
2023-09-24_04:54:00.009369656, [-393, -434]
2023-09-24_04:54:00.009468284, [-585, -329]
2023-09-24_04:54:00.009566912, [-568, -451]
2023-09-24_04:54:00.009665540, [-381, -480]
2023-09-24_04:54:00.009764168, [-134, -403]
2023-09-24_04:54:00.009862796, [-88, -307]
2023-09-24_04:54:00.009961423, [-40, -193]
2023-09-24_04:54:00.010060051, [-25, -196]
2023-09-24_04:54:00.010158679, [-234, -233]
2023-09-24_04:54:00.010257307, [-506, -267]
2023-09-24_04:54:00.010355935, [-725, -429]
2023-09-24_04:54:00.010454563, [-775, -591]
2023-09-24_04:54:00.010553191, [-710, -589]
2023-09-24_04:54:00.010651819, [-772, -498]
2023-09-24_04:54:00.010750447, [-985, -510]
2023-09-24_04:54:00.010849075, [-1021, -560]
2023-09-24_04:54:00.010947703, [-974, -450]
2023-09-24_04:54:00.011046331, [-947, -300]
2023-09-24_04:54:00.011144959, [-921, -293]
2023-09-24_04:54:00.011243587, [-989, -409]
2023-09-24_04:54:00.011342215, [-1071, -465]
2023-09-24_04:54:00.011440843, [-1160, -453]
2023-09-24_04:54:00.011539471, [-1308, -456]
2023-09-24_04:54:00.011638099, [-1415, -563]
2023-09-24_04:54:00.011736727, [-1393, -587]
2023-09-24_04:54:00.011835355, [-1312, -550]
2023-09-24_04:54:00.011933983, [-1128, -380]
2023-09-24_04:54:00.012032611, [-1249, -227]
2023-09-24_04:54:00.012131239, [-1295, -232]
2023-09-24_04:54:00.012229867, [-1084, -300]
2023-09-24_04:54:00.012328495, [-973, -421]
2023-09-24_04:54:00.012427122, [-995, -328]
2023-09-24_04:54:00.012525750, [-1122, -109]
2023-09-24_04:54:00.012624378, [-1291, -92]
2023-09-24_04:54:00.012723006, [-1456, -54]
2023-09-24_04:54:00.012821634, [-1500, -115]
2023-09-24_04:54:00.012920262, [-1391, -185]
2023-09-24_04:54:00.013018890, [-1259, -65]
2023-09-24_04:54:00.013117518, [-1208, -124]
2023-09-24_04:54:00.013216146, [-1085, -194]
2023-09-24_04:54:00.013314774, [-956, -130]
2023-09-24_04:54:00.013413402, [-886, -94]
2023-09-24_04:54:00.013512030, [-963, -101]
2023-09-24_04:54:00.013610658, [-978, -135]
2023-09-24_04:54:00.013709286, [-987, -121]
2023-09-24_04:54:00.013807914, [-1235, 4]
2023-09-24_04:54:00.013906542, [-1245, 59]
2023-09-24_04:54:00.014005170, [-1038, 232]
2023-09-24_04:54:00.014103798, [-1076, 430]
2023-09-24_04:54:00.014202426, [-1071, 308]
2023-09-24_04:54:00.014301054, [-934, 102]
2023-09-24_04:54:00.014399682, [-983, 209]
2023-09-24_04:54:00.014498310, [-1093, 321]
2023-09-24_04:54:00.014596938, [-1052, 227]
2023-09-24_04:54:00.014695566, [-781, 275]
2023-09-24_04:54:00.014794194, [-611, 251]
2023-09-24_04:54:00.014892821, [-645, 111]
2023-09-24_04:54:00.014991449, [-684, 105]
2023-09-24_04:54:00.015090077, [-894, 106]
2023-09-24_04:54:00.015188705, [-1199, 231]
2023-09-24_04:54:00.015287333, [-1283, 285]
2023-09-24_04:54:00.015385961, [-875, 173]
2023-09-24_04:54:00.015484589, [-434, 178]
2023-09-24_04:54:00.015583217, [-396, 222]
2023-09-24_04:54:00.015681845, [-397, 232]
2023-09-24_04:54:00.015780473, [-326, 260]
2023-09-24_04:54:00.015879101, [-206, 274]
2023-09-24_04:54:00.015977729, [-132, 177]
2023-09-24_04:54:00.016076357, [-123, 119]
2023-09-24_04:54:00.016174985, [-283, 89]
2023-09-24_04:54:00.016273613, [-645, 47]
2023-09-24_04:54:00.016372241, [-679, 38]
2023-09-24_04:54:00.016470869, [-392, 108]
2023-09-24_04:54:00.016569497, [-123, 406]
2023-09-24_04:54:00.016668125, [21, 489]
2023-09-24_04:54:00.016766753, [69, 285]
2023-09-24_04:54:00.016865381, [255, 239]
2023-09-24_04:54:00.016964009, [452, 325]
2023-09-24_04:54:00.017062637, [422, 408]
2023-09-24_04:54:00.017161265, [395, 346]
2023-09-24_04:54:00.017259893, [300, 306]
2023-09-24_04:54:00.017358520, [122, 281]
2023-09-24_04:54:00.017457148, [52, 340]
2023-09-24_04:54:00.017555776, [85, 449]
2023-09-24_04:54:00.017654404, [248, 374]
2023-09-24_04:54:00.017753032, [537, 241]
2023-09-24_04:54:00.017851660, [672, 167]
2023-09-24_04:54:00.017950288, [629, 242]
2023-09-24_04:54:00.018048916, [587, 217]
2023-09-24_04:54:00.018147544, [608, 73]
2023-09-24_04:54:00.018246172, [793, 114]
2023-09-24_04:54:00.018344800, [1004, 76]
2023-09-24_04:54:00.018443428, [1104, 135]
2023-09-24_04:54:00.018542056, [990, 162]
2023-09-24_04:54:00.018640684, [743, 20]
2023-09-24_04:54:00.018739312, [666, 33]
2023-09-24_04:54:00.018837940, [591, 70]
2023-09-24_04:54:00.018936568, [537, 95]
2023-09-24_04:54:00.019035196, [713, 148]
2023-09-24_04:54:00.019133824, [920, 155]
2023-09-24_04:54:00.019232452, [1126, 166]
2023-09-24_04:54:00.019331080, [1086, 193]
2023-09-24_04:54:00.019429708, [1071, 325]
2023-09-24_04:54:00.019528336, [1043, 473]
2023-09-24_04:54:00.019626964, [899, 442]
2023-09-24_04:54:00.019725592, [965, 251]
2023-09-24_04:54:00.019824220, [1051, 157]
2023-09-24_04:54:00.019922847, [770, 129]
2023-09-24_04:54:00.020021475, [424, 58]
2023-09-24_04:54:00.020120103, [470, 106]
2023-09-24_04:54:00.020218731, [800, 215]
2023-09-24_04:54:00.020317359, [933, 247]
2023-09-24_04:54:00.020415987, [938, 227]
2023-09-24_04:54:00.020514615, [852, 333]
2023-09-24_04:54:00.020613243, [550, 396]
2023-09-24_04:54:00.020711871, [395, 267]
2023-09-24_04:54:00.020810499, [326, 149]
2023-09-24_04:54:00.020909127, [483, 93]
2023-09-24_04:54:00.021007755, [721, -6]
2023-09-24_04:54:00.021106383, [573, -25]
2023-09-24_04:54:00.021205011, [431, 57]
2023-09-24_04:54:00.021303639, [363, 44]
2023-09-24_04:54:00.021402267, [211, 126]
2023-09-24_04:54:00.021500895, [-5, 195]
2023-09-24_04:54:00.021599523, [-107, 138]
2023-09-24_04:54:00.021698151, [163, 171]
2023-09-24_04:54:00.021796779, [358, 255]
2023-09-24_04:54:00.021895407, [293, 331]
2023-09-24_04:54:00.021994035, [374, 356]
2023-09-24_04:54:00.022092663, [453, 339]
2023-09-24_04:54:00.022191291, [355, 399]
2023-09-24_04:54:00.022289919, [95, 366]
2023-09-24_04:54:00.022388546, [48, 302]
2023-09-24_04:54:00.022487174, [188, 373]
2023-09-24_04:54:00.022585802, [272, 411]
2023-09-24_04:54:00.022684430, [291, 420]
2023-09-24_04:54:00.022783058, [295, 470]
2023-09-24_04:54:00.022881686, [354, 445]
2023-09-24_04:54:00.022980314, [568, 304]
2023-09-24_04:54:00.023078942, [575, 192]
2023-09-24_04:54:00.023177570, [394, 239]
2023-09-24_04:54:00.023276198, [356, 299]
2023-09-24_04:54:00.023374826, [133, 346]
2023-09-24_04:54:00.023473454, [20, 332]
2023-09-24_04:54:00.023572082, [99, 231]
2023-09-24_04:54:00.023670710, [164, 334]
2023-09-24_04:54:00.023769338, [192, 391]
2023-09-24_04:54:00.023867966, [203, 372]
2023-09-24_04:54:00.023966594, [144, 290]
2023-09-24_04:54:00.024065222, [178, 204]
2023-09-24_04:54:00.024163850, [151, 184]
2023-09-24_04:54:00.024262478, [210, 95]
2023-09-24_04:54:00.024361106, [522, 92]
2023-09-24_04:54:00.024459734, [441, 124]
2023-09-24_04:54:00.024558362, [281, 103]
2023-09-24_04:54:00.024656990, [280, 137]
2023-09-24_04:54:00.024755618, [102, 184]
2023-09-24_04:54:00.024854245, [4, 112]
2023-09-24_04:54:00.024952873, [-63, 66]
2023-09-24_04:54:00.025051501, [-153, 72]
2023-09-24_04:54:00.025150129, [10, 15]
2023-09-24_04:54:00.025248757, [264, -34]
2023-09-24_04:54:00.025347385, [366, 31]
2023-09-24_04:54:00.025446013, [415, -74]
2023-09-24_04:54:00.025544641, [243, -231]
2023-09-24_04:54:00.025643269, [35, -252]
2023-09-24_04:54:00.025741897, [-28, -369]
2023-09-24_04:54:00.025840525, [-142, -296]
2023-09-24_04:54:00.025939153, [-216, -149]
2023-09-24_04:54:00.026037781, [-179, -66]
2023-09-24_04:54:00.026136409, [-66, 1]
2023-09-24_04:54:00.026235037, [80, 2]
2023-09-24_04:54:00.026333665, [56, -17]
2023-09-24_04:54:00.026432293, [-228, -166]
2023-09-24_04:54:00.026530921, [-455, -285]
2023-09-24_04:54:00.026629549, [-327, -222]
2023-09-24_04:54:00.026728177, [-143, -180]
2023-09-24_04:54:00.026826805, [-141, -257]
2023-09-24_04:54:00.026925433, [-69, -359]
2023-09-24_04:54:00.027024061, [84, -258]
2023-09-24_04:54:00.027122689, [154, -160]
2023-09-24_04:54:00.027221317, [14, -175]
2023-09-24_04:54:00.027319944, [-55, -211]
2023-09-24_04:54:00.027418572, [75, -360]
2023-09-24_04:54:00.027517200, [186, -383]
2023-09-24_04:54:00.027615828, [183, -331]
2023-09-24_04:54:00.027714456, [-14, -561]
2023-09-24_04:54:00.027813084, [-179, -713]
2023-09-24_04:54:00.027911712, [-100, -650]
2023-09-24_04:54:00.028010340, [132, -579]
2023-09-24_04:54:00.028108968, [253, -598]
2023-09-24_04:54:00.028207596, [205, -702]
2023-09-24_04:54:00.028306224, [164, -602]
2023-09-24_04:54:00.028404852, [200, -402]
2023-09-24_04:54:00.028503480, [79, -380]
2023-09-24_04:54:00.028602108, [25, -377]
2023-09-24_04:54:00.028700736, [215, -425]
2023-09-24_04:54:00.028799364, [257, -539]
2023-09-24_04:54:00.028897992, [27, -555]
2023-09-24_04:54:00.028996620, [-116, -560]
2023-09-24_04:54:00.029095248, [-69, -527]
2023-09-24_04:54:00.029193876, [200, -604]
2023-09-24_04:54:00.029292504, [372, -612]
2023-09-24_04:54:00.029391132, [288, -531]
2023-09-24_04:54:00.029489760, [164, -463]
2023-09-24_04:54:00.029588388, [8, -336]
2023-09-24_04:54:00.029687016, [-3, -278]
2023-09-24_04:54:00.029785643, [62, -198]
2023-09-24_04:54:00.029884271, [-183, -292]
2023-09-24_04:54:00.029982899, [-352, -409]
2023-09-24_04:54:00.030081527, [-184, -475]
2023-09-24_04:54:00.030180155, [-156, -585]
2023-09-24_04:54:00.030278783, [-289, -544]
2023-09-24_04:54:00.030377411, [-311, -437]
2023-09-24_04:54:00.030476039, [-241, -504]
2023-09-24_04:54:00.030574667, [-331, -494]
2023-09-24_04:54:00.030673295, [-408, -308]
2023-09-24_04:54:00.030771923, [-369, -311]
2023-09-24_04:54:00.030870551, [-372, -396]
2023-09-24_04:54:00.030969179, [-520, -374]
2023-09-24_04:54:00.031067807, [-572, -428]
2023-09-24_04:54:00.031166435, [-519, -456]
2023-09-24_04:54:00.031265063, [-637, -496]
2023-09-24_04:54:00.031363691, [-745, -406]
2023-09-24_04:54:00.031462319, [-887, -235]
2023-09-24_04:54:00.031560947, [-880, -332]
2023-09-24_04:54:00.031659575, [-704, -362]
2023-09-24_04:54:00.031758203, [-666, -292]
2023-09-24_04:54:00.031856831, [-709, -249]
2023-09-24_04:54:00.031955459, [-847, -281]
2023-09-24_04:54:00.032054087, [-832, -204]
2023-09-24_04:54:00.032152715, [-854, -87]
2023-09-24_04:54:00.032251342, [-993, -109]
2023-09-24_04:54:00.032349970, [-822, -195]
2023-09-24_04:54:00.032448598, [-718, -173]
2023-09-24_04:54:00.032547226, [-850, 6]
2023-09-24_04:54:00.032645854, [-906, 151]
2023-09-24_04:54:00.032744482, [-897, 171]
2023-09-24_04:54:00.032843110, [-874, 32]
2023-09-24_04:54:00.032941738, [-911, -45]
2023-09-24_04:54:00.033040366, [-915, -57]
2023-09-24_04:54:00.033138994, [-902, -84]
2023-09-24_04:54:00.033237622, [-822, -44]
2023-09-24_04:54:00.033336250, [-814, -163]
2023-09-24_04:54:00.033434878, [-1009, -277]
2023-09-24_04:54:00.033533506, [-1189, -308]
2023-09-24_04:54:00.033632134, [-1178, -327]
2023-09-24_04:54:00.033730762, [-981, -233]
2023-09-24_04:54:00.033829390, [-908, 48]
2023-09-24_04:54:00.033928018, [-850, 168]
2023-09-24_04:54:00.034026646, [-791, 186]
2023-09-24_04:54:00.034125274, [-867, 347]
2023-09-24_04:54:00.034223902, [-820, 248]
2023-09-24_04:54:00.034322530, [-754, 27]
2023-09-24_04:54:00.034421158, [-677, -134]
2023-09-24_04:54:00.034519786, [-608, -177]
2023-09-24_04:54:00.034618414, [-614, -31]
2023-09-24_04:54:00.034717041, [-587, 34]
2023-09-24_04:54:00.034815669, [-623, 207]
2023-09-24_04:54:00.034914297, [-857, 315]
2023-09-24_04:54:00.035012925, [-1012, 243]
2023-09-24_04:54:00.035111553, [-916, 320]
2023-09-24_04:54:00.035210181, [-830, 374]
2023-09-24_04:54:00.035308809, [-679, 422]
2023-09-24_04:54:00.035407437, [-476, 360]
2023-09-24_04:54:00.035506065, [-412, 272]
2023-09-24_04:54:00.035604693, [-536, 246]
2023-09-24_04:54:00.035703321, [-670, 270]
2023-09-24_04:54:00.035801949, [-717, 346]
2023-09-24_04:54:00.035900577, [-664, 215]
2023-09-24_04:54:00.035999205, [-819, 20]
2023-09-24_04:54:00.036097833, [-855, 6]
2023-09-24_04:54:00.036196461, [-516, 153]
2023-09-24_04:54:00.036295089, [-507, 304]
2023-09-24_04:54:00.036393717, [-559, 427]
2023-09-24_04:54:00.036492345, [-319, 522]
2023-09-24_04:54:00.036590973, [-83, 430]
2023-09-24_04:54:00.036689601, [-19, 424]
2023-09-24_04:54:00.036788229, [-158, 339]
2023-09-24_04:54:00.036886857, [-190, 184]
2023-09-24_04:54:00.036985485, [-145, 163]
2023-09-24_04:54:00.037084113, [-217, 124]
2023-09-24_04:54:00.037182740, [-237, 186]
2023-09-24_04:54:00.037281368, [-226, 249]
2023-09-24_04:54:00.037379996, [-25, 209]
2023-09-24_04:54:00.037478624, [314, 157]
2023-09-24_04:54:00.037577252, [553, 215]
2023-09-24_04:54:00.037675880, [670, 407]
2023-09-24_04:54:00.037774508, [618, 524]
2023-09-24_04:54:00.037873136, [387, 522]
2023-09-24_04:54:00.037971764, [245, 458]
2023-09-24_04:54:00.038070392, [414, 394]
2023-09-24_04:54:00.038169020, [553, 321]
2023-09-24_04:54:00.038267648, [450, 319]
2023-09-24_04:54:00.038366276, [425, 365]
2023-09-24_04:54:00.038464904, [617, 345]
2023-09-24_04:54:00.038563532, [763, 308]
2023-09-24_04:54:00.038662160, [673, 314]
2023-09-24_04:54:00.038760788, [562, 335]
2023-09-24_04:54:00.038859416, [525, 366]
2023-09-24_04:54:00.038958044, [511, 463]
2023-09-24_04:54:00.039056672, [724, 539]
2023-09-24_04:54:00.039155300, [1002, 470]
2023-09-24_04:54:00.039253928, [864, 355]
2023-09-24_04:54:00.039352556, [554, 325]
2023-09-24_04:54:00.039451184, [599, 264]
2023-09-24_04:54:00.039549812, [687, 211]
2023-09-24_04:54:00.039648440, [614, 78]
2023-09-24_04:54:00.039747067, [545, 24]
2023-09-24_04:54:00.039845695, [564, 152]
2023-09-24_04:54:00.039944323, [740, 93]
2023-09-24_04:54:00.040042951, [746, -33]
2023-09-24_04:54:00.040141579, [615, 151]
2023-09-24_04:54:00.040240207, [472, 332]
2023-09-24_04:54:00.040338835, [366, 286]
2023-09-24_04:54:00.040437463, [344, 171]
2023-09-24_04:54:00.040536091, [318, 127]
2023-09-24_04:54:00.040634719, [347, 73]
2023-09-24_04:54:00.040733347, [248, -90]
2023-09-24_04:54:00.040831975, [157, -124]
2023-09-24_04:54:00.040930603, [228, 22]
2023-09-24_04:54:00.041029231, [297, 48]
2023-09-24_04:54:00.041127859, [232, 74]
2023-09-24_04:54:00.041226487, [62, 126]
2023-09-24_04:54:00.041325115, [-16, 44]
2023-09-24_04:54:00.041423743, [19, -6]
2023-09-24_04:54:00.041522371, [-141, -11]
2023-09-24_04:54:00.041620999, [-342, 50]
2023-09-24_04:54:00.041719627, [-233, 159]
2023-09-24_04:54:00.041818255, [-33, 84]
2023-09-24_04:54:00.041916883, [127, 11]
2023-09-24_04:54:00.042015511, [-12, -21]
2023-09-24_04:54:00.042114139, [-288, -139]
2023-09-24_04:54:00.042212766, [-265, -248]
2023-09-24_04:54:00.042311394, [-142, -280]
2023-09-24_04:54:00.042410022, [-200, -175]
2023-09-24_04:54:00.042508650, [-429, -48]
2023-09-24_04:54:00.042607278, [-590, -95]
2023-09-24_04:54:00.042705906, [-481, -69]
2023-09-24_04:54:00.042804534, [-420, -44]
2023-09-24_04:54:00.042903162, [-485, -108]
2023-09-24_04:54:00.043001790, [-303, -69]
2023-09-24_04:54:00.043100418, [-74, -118]
2023-09-24_04:54:00.043199046, [-28, -127]
2023-09-24_04:54:00.043297674, [-247, 85]
2023-09-24_04:54:00.043396302, [-509, 90]
2023-09-24_04:54:00.043494930, [-409, -7]
2023-09-24_04:54:00.043593558, [-273, -125]
2023-09-24_04:54:00.043692186, [-463, -184]
2023-09-24_04:54:00.043790814, [-521, -234]
2023-09-24_04:54:00.043889442, [-496, -275]
2023-09-24_04:54:00.043988070, [-591, -94]
2023-09-24_04:54:00.044086698, [-660, 41]
2023-09-24_04:54:00.044185326, [-600, 79]
2023-09-24_04:54:00.044283954, [-450, 70]
2023-09-24_04:54:00.044382582, [-237, 123]
2023-09-24_04:54:00.044481210, [-318, 74]
2023-09-24_04:54:00.044579838, [-598, -47]
2023-09-24_04:54:00.044678465, [-774, 31]
2023-09-24_04:54:00.044777093, [-1003, -92]
2023-09-24_04:54:00.044875721, [-938, -226]
2023-09-24_04:54:00.044974349, [-715, -155]
2023-09-24_04:54:00.045072977, [-589, -93]
2023-09-24_04:54:00.045171605, [-526, -53]
2023-09-24_04:54:00.045270233, [-593, 29]
2023-09-24_04:54:00.045368861, [-672, 127]
2023-09-24_04:54:00.045467489, [-619, 191]
2023-09-24_04:54:00.045566117, [-519, 267]
2023-09-24_04:54:00.045664745, [-525, 258]
2023-09-24_04:54:00.045763373, [-658, 177]
2023-09-24_04:54:00.045862001, [-872, 68]
2023-09-24_04:54:00.045960629, [-896, -184]
2023-09-24_04:54:00.046059257, [-663, -296]
2023-09-24_04:54:00.046157885, [-362, -168]
2023-09-24_04:54:00.046256513, [-292, 35]
2023-09-24_04:54:00.046355141, [-442, 164]
2023-09-24_04:54:00.046453769, [-605, 11]
2023-09-24_04:54:00.046552397, [-767, -43]
2023-09-24_04:54:00.046651025, [-674, 218]
2023-09-24_04:54:00.046749653, [-476, 293]
2023-09-24_04:54:00.046848281, [-496, 206]
2023-09-24_04:54:00.046946909, [-566, 224]
2023-09-24_04:54:00.047045537, [-570, 231]
2023-09-24_04:54:00.047144164, [-592, 174]
2023-09-24_04:54:00.047242792, [-531, -50]
2023-09-24_04:54:00.047341420, [-450, -190]
2023-09-24_04:54:00.047440048, [-431, 24]
2023-09-24_04:54:00.047538676, [-348, 151]
2023-09-24_04:54:00.047637304, [-388, 112]
2023-09-24_04:54:00.047735932, [-397, -11]
2023-09-24_04:54:00.047834560, [-374, -58]
2023-09-24_04:54:00.047933188, [-476, 66]
2023-09-24_04:54:00.048031816, [-543, 224]
2023-09-24_04:54:00.048130444, [-482, 207]
2023-09-24_04:54:00.048229072, [-203, 87]
2023-09-24_04:54:00.048327700, [-128, -6]
2023-09-24_04:54:00.048426328, [-202, -30]
2023-09-24_04:54:00.048524956, [-68, -24]
2023-09-24_04:54:00.048623584, [-36, -159]
2023-09-24_04:54:00.048722212, [-147, -302]
2023-09-24_04:54:00.048820840, [-382, -411]
2023-09-24_04:54:00.048919468, [-719, -306]
2023-09-24_04:54:00.049018096, [-568, -192]
2023-09-24_04:54:00.049116724, [-165, -294]
2023-09-24_04:54:00.049215352, [-189, -294]
2023-09-24_04:54:00.049313980, [-428, -330]
2023-09-24_04:54:00.049412608, [-452, -397]
2023-09-24_04:54:00.049511236, [-234, -454]
2023-09-24_04:54:00.049609863, [-202, -533]
2023-09-24_04:54:00.049708491, [-347, -612]
2023-09-24_04:54:00.049807119, [-431, -667]
2023-09-24_04:54:00.049905747, [-451, -655]
2023-09-24_04:54:00.050004375, [-710, -564]
2023-09-24_04:54:00.050103003, [-881, -497]
2023-09-24_04:54:00.050201631, [-885, -546]
2023-09-24_04:54:00.050300259, [-1040, -627]
2023-09-24_04:54:00.050398887, [-1113, -591]
2023-09-24_04:54:00.050497515, [-1011, -587]
2023-09-24_04:54:00.050596143, [-1078, -574]
2023-09-24_04:54:00.050694771, [-1195, -579]
2023-09-24_04:54:00.050793399, [-972, -676]
2023-09-24_04:54:00.050892027, [-890, -827]
2023-09-24_04:54:00.050990655, [-779, -1002]
2023-09-24_04:54:00.051089283, [-855, -964]
2023-09-24_04:54:00.051187911, [-1241, -918]
2023-09-24_04:54:00.051286539, [-1477, -894]
2023-09-24_04:54:00.051385167, [-1556, -948]
2023-09-24_04:54:00.051483795, [-1307, -1007]
2023-09-24_04:54:00.051582423, [-1159, -1072]
2023-09-24_04:54:00.051681051, [-1244, -1140]
2023-09-24_04:54:00.051779679, [-1240, -1050]
2023-09-24_04:54:00.051878307, [-1313, -1007]
2023-09-24_04:54:00.051976935, [-1500, -1106]
2023-09-24_04:54:00.052075562, [-1641, -1145]
2023-09-24_04:54:00.052174190, [-1558, -979]
2023-09-24_04:54:00.052272818, [-1396, -783]
2023-09-24_04:54:00.052371446, [-1393, -648]
2023-09-24_04:54:00.052470074, [-1530, -776]
2023-09-24_04:54:00.052568702, [-1527, -879]
2023-09-24_04:54:00.052667330, [-1389, -713]
2023-09-24_04:54:00.052765958, [-1400, -630]
2023-09-24_04:54:00.052864586, [-1449, -652]
2023-09-24_04:54:00.052963214, [-1400, -576]
2023-09-24_04:54:00.053061842, [-1259, -578]
2023-09-24_04:54:00.053160470, [-1460, -596]
2023-09-24_04:54:00.053259098, [-1640, -482]
2023-09-24_04:54:00.053357726, [-1301, -439]
2023-09-24_04:54:00.053456354, [-1114, -409]
2023-09-24_04:54:00.053554982, [-1153, -360]
2023-09-24_04:54:00.053653610, [-1320, -334]
2023-09-24_04:54:00.053752238, [-1400, -329]
2023-09-24_04:54:00.053850866, [-1498, -440]
2023-09-24_04:54:00.053949494, [-1724, -494]
2023-09-24_04:54:00.054048122, [-1634, -414]
2023-09-24_04:54:00.054146750, [-1341, -331]
2023-09-24_04:54:00.054245378, [-1173, -250]
2023-09-24_04:54:00.054344006, [-1278, -270]
2023-09-24_04:54:00.054442634, [-1341, -282]
2023-09-24_04:54:00.054541261, [-1380, -53]
2023-09-24_04:54:00.054639889, [-1239, 202]
2023-09-24_04:54:00.054738517, [-953, 80]
2023-09-24_04:54:00.054837145, [-1029, -42]
