"# DATASET= tango://g-v-csdb-0.maxiv.lu.se:10000/R3-311U3/DIA/BPM-02/fa"
# t, [x, y]
2023-09-24_04:54:00.000000000, [1126, 82]
2023-09-24_04:54:00.003945118, [-1148, 87]
2023-09-24_04:54:00.004043746, [-2255, 22]
2023-09-24_04:54:00.004142374, [-3045, 4]
2023-09-24_04:54:00.004241002, [-2803, 129]
2023-09-24_04:54:00.004339630, [-1721, 140]
2023-09-24_04:54:00.004438258, [-880, 114]
2023-09-24_04:54:00.004536886, [-1031, 221]
2023-09-24_04:54:00.004635514, [-992, 175]
2023-09-24_04:54:00.004734142, [-466, 209]
2023-09-24_04:54:00.004832770, [-400, 346]
2023-09-24_04:54:00.004931398, [-1117, 347]
2023-09-24_04:54:00.005030025, [-2372, 232]
2023-09-24_04:54:00.005128653, [-2719, 61]
2023-09-24_04:54:00.005227281, [-2074, 57]
2023-09-24_04:54:00.005325909, [-1083, 109]
2023-09-24_04:54:00.005424537, [-676, 172]
2023-09-24_04:54:00.005523165, [-1197, 130]
2023-09-24_04:54:00.005621793, [-1357, -99]
2023-09-24_04:54:00.005720421, [-1311, 14]
2023-09-24_04:54:00.005819049, [-1232, 106]
2023-09-24_04:54:00.005917677, [-1068, 176]
2023-09-24_04:54:00.006016305, [-735, 180]
2023-09-24_04:54:00.006114933, [-295, 69]
2023-09-24_04:54:00.006213561, [-176, 84]
2023-09-24_04:54:00.006312189, [-391, -57]
2023-09-24_04:54:00.006410817, [-477, -35]
2023-09-24_04:54:00.006509445, [-319, 170]
2023-09-24_04:54:00.006608073, [-360, 199]
2023-09-24_04:54:00.006706701, [-723, 43]
2023-09-24_04:54:00.006805329, [-551, 15]
2023-09-24_04:54:00.006903957, [220, 187]
2023-09-24_04:54:00.007002585, [385, 302]
2023-09-24_04:54:00.007101213, [-284, 215]
2023-09-24_04:54:00.007199841, [-373, 159]
2023-09-24_04:54:00.007298469, [326, 97]
2023-09-24_04:54:00.007397097, [676, 93]
2023-09-24_04:54:00.007495724, [979, 200]
2023-09-24_04:54:00.007594352, [1641, 187]
2023-09-24_04:54:00.007692980, [1572, 89]
2023-09-24_04:54:00.007791608, [859, -25]
2023-09-24_04:54:00.007890236, [543, 1]
2023-09-24_04:54:00.007988864, [524, 176]
2023-09-24_04:54:00.008087492, [692, 148]
2023-09-24_04:54:00.008186120, [1180, 39]
2023-09-24_04:54:00.008284748, [1667, 225]
2023-09-24_04:54:00.008383376, [1912, 315]
2023-09-24_04:54:00.008482004, [2050, 223]
2023-09-24_04:54:00.008580632, [2194, 215]
2023-09-24_04:54:00.008679260, [2065, 146]
2023-09-24_04:54:00.008777888, [2077, 191]
2023-09-24_04:54:00.008876516, [2470, 277]
2023-09-24_04:54:00.008975144, [2379, 171]
2023-09-24_04:54:00.009073772, [1433, 175]
2023-09-24_04:54:00.009172400, [833, 177]
2023-09-24_04:54:00.009271028, [1313, 67]
2023-09-24_04:54:00.009369656, [1382, 56]
2023-09-24_04:54:00.009468284, [763, 94]
2023-09-24_04:54:00.009566912, [391, 141]
2023-09-24_04:54:00.009665540, [621, 28]
2023-09-24_04:54:00.009764168, [1315, -117]
2023-09-24_04:54:00.009862796, [1794, -89]
2023-09-24_04:54:00.009961423, [1869, 31]
2023-09-24_04:54:00.010060051, [1882, 122]
2023-09-24_04:54:00.010158679, [1645, 168]
2023-09-24_04:54:00.010257307, [1220, 237]
2023-09-24_04:54:00.010355935, [792, 233]
2023-09-24_04:54:00.010454563, [368, 264]
2023-09-24_04:54:00.010553191, [-241, 312]
2023-09-24_04:54:00.010651819, [-704, 222]
2023-09-24_04:54:00.010750447, [-373, 180]
2023-09-24_04:54:00.010849075, [333, 206]
2023-09-24_04:54:00.010947703, [495, 124]
2023-09-24_04:54:00.011046331, [399, -47]
2023-09-24_04:54:00.011144959, [349, -130]
2023-09-24_04:54:00.011243587, [145, -119]
2023-09-24_04:54:00.011342215, [-123, -35]
2023-09-24_04:54:00.011440843, [-752, -21]
2023-09-24_04:54:00.011539471, [-1691, 17]
2023-09-24_04:54:00.011638099, [-2089, 43]
2023-09-24_04:54:00.011736727, [-1608, 17]
2023-09-24_04:54:00.011835355, [-651, 71]
2023-09-24_04:54:00.011933983, [-344, 35]
2023-09-24_04:54:00.012032611, [-771, -65]
2023-09-24_04:54:00.012131239, [-1047, -74]
2023-09-24_04:54:00.012229867, [-727, 27]
2023-09-24_04:54:00.012328495, [50, -61]
2023-09-24_04:54:00.012427122, [-390, -135]
2023-09-24_04:54:00.012525750, [-1160, -116]
2023-09-24_04:54:00.012624378, [-1278, -183]
2023-09-24_04:54:00.012723006, [-1467, -129]
2023-09-24_04:54:00.012821634, [-1849, -81]
2023-09-24_04:54:00.012920262, [-1900, -101]
2023-09-24_04:54:00.013018890, [-1304, -92]
2023-09-24_04:54:00.013117518, [-953, -101]
2023-09-24_04:54:00.013216146, [-919, -128]
2023-09-24_04:54:00.013314774, [-737, 88]
2023-09-24_04:54:00.013413402, [-662, 276]
2023-09-24_04:54:00.013512030, [-1126, 86]
2023-09-24_04:54:00.013610658, [-1180, -80]
2023-09-24_04:54:00.013709286, [-1426, -19]
2023-09-24_04:54:00.013807914, [-2222, 62]
2023-09-24_04:54:00.013906542, [-1934, 90]
2023-09-24_04:54:00.014005170, [-1235, -94]
2023-09-24_04:54:00.014103798, [-1383, -183]
2023-09-24_04:54:00.014202426, [-1779, -73]
2023-09-24_04:54:00.014301054, [-1715, -156]
2023-09-24_04:54:00.014399682, [-1672, -170]
2023-09-24_04:54:00.014498310, [-2018, -13]
2023-09-24_04:54:00.014596938, [-1979, 8]
2023-09-24_04:54:00.014695566, [-1025, -45]
2023-09-24_04:54:00.014794194, [-228, -81]
2023-09-24_04:54:00.014892821, [-369, -116]
2023-09-24_04:54:00.014991449, [-1210, -185]
2023-09-24_04:54:00.015090077, [-2437, -177]
2023-09-24_04:54:00.015188705, [-3402, -105]
2023-09-24_04:54:00.015287333, [-3700, -43]
2023-09-24_04:54:00.015385961, [-2764, -90]
2023-09-24_04:54:00.015484589, [-1470, -72]
2023-09-24_04:54:00.015583217, [-992, 42]
2023-09-24_04:54:00.015681845, [-980, 56]
2023-09-24_04:54:00.015780473, [-981, 8]
2023-09-24_04:54:00.015879101, [-937, 252]
2023-09-24_04:54:00.015977729, [-1002, 192]
2023-09-24_04:54:00.016076357, [-1223, -116]
2023-09-24_04:54:00.016174985, [-2053, -276]
2023-09-24_04:54:00.016273613, [-2988, -266]
2023-09-24_04:54:00.016372241, [-3138, -137]
2023-09-24_04:54:00.016470869, [-2425, -110]
2023-09-24_04:54:00.016569497, [-1419, -173]
2023-09-24_04:54:00.016668125, [-992, -244]
2023-09-24_04:54:00.016766753, [-693, -289]
2023-09-24_04:54:00.016865381, [-89, -299]
2023-09-24_04:54:00.016964009, [236, -279]
2023-09-24_04:54:00.017062637, [186, -327]
2023-09-24_04:54:00.017161265, [24, -314]
2023-09-24_04:54:00.017259893, [-267, -119]
2023-09-24_04:54:00.017358520, [-679, -90]
2023-09-24_04:54:00.017457148, [-1138, -230]
2023-09-24_04:54:00.017555776, [-1259, -205]
2023-09-24_04:54:00.017654404, [-610, -158]
2023-09-24_04:54:00.017753032, [203, -147]
2023-09-24_04:54:00.017851660, [168, -35]
2023-09-24_04:54:00.017950288, [-541, -95]
2023-09-24_04:54:00.018048916, [-684, -25]
2023-09-24_04:54:00.018147544, [100, -34]
2023-09-24_04:54:00.018246172, [1052, -171]
2023-09-24_04:54:00.018344800, [1636, -144]
2023-09-24_04:54:00.018443428, [1627, -147]
2023-09-24_04:54:00.018542056, [1013, -154]
2023-09-24_04:54:00.018640684, [474, -104]
2023-09-24_04:54:00.018739312, [-120, -83]
2023-09-24_04:54:00.018837940, [-590, -186]
2023-09-24_04:54:00.018936568, [-460, -112]
2023-09-24_04:54:00.019035196, [76, -22]
2023-09-24_04:54:00.019133824, [867, -6]
2023-09-24_04:54:00.019232452, [1623, 73]
2023-09-24_04:54:00.019331080, [1776, -30]
2023-09-24_04:54:00.019429708, [1241, -153]
2023-09-24_04:54:00.019528336, [793, 35]
2023-09-24_04:54:00.019626964, [351, 190]
2023-09-24_04:54:00.019725592, [340, 56]
2023-09-24_04:54:00.019824220, [656, -60]
2023-09-24_04:54:00.019922847, [-7, -176]
2023-09-24_04:54:00.020021475, [-784, -295]
2023-09-24_04:54:00.020120103, [-1047, -418]
2023-09-24_04:54:00.020218731, [-522, -471]
2023-09-24_04:54:00.020317359, [511, -292]
2023-09-24_04:54:00.020415987, [1021, -133]
2023-09-24_04:54:00.020514615, [677, -94]
2023-09-24_04:54:00.020613243, [-153, -149]
2023-09-24_04:54:00.020711871, [-900, -185]
2023-09-24_04:54:00.020810499, [-985, -92]
2023-09-24_04:54:00.020909127, [-410, -1]
2023-09-24_04:54:00.021007755, [-97, 78]
2023-09-24_04:54:00.021106383, [-201, 68]
2023-09-24_04:54:00.021205011, [-529, 97]
2023-09-24_04:54:00.021303639, [-1041, 154]
2023-09-24_04:54:00.021402267, [-1633, 17]
2023-09-24_04:54:00.021500895, [-2026, -50]
2023-09-24_04:54:00.021599523, [-1980, -117]
2023-09-24_04:54:00.021698151, [-1213, -190]
2023-09-24_04:54:00.021796779, [-453, -145]
2023-09-24_04:54:00.021895407, [-161, -99]
2023-09-24_04:54:00.021994035, [55, -33]
2023-09-24_04:54:00.022092663, [-8, 28]
2023-09-24_04:54:00.022191291, [-413, -47]
2023-09-24_04:54:00.022289919, [-1192, -180]
2023-09-24_04:54:00.022388546, [-1709, -84]
2023-09-24_04:54:00.022487174, [-1286, 99]
2023-09-24_04:54:00.022585802, [-1091, 270]
2023-09-24_04:54:00.022684430, [-1130, 240]
2023-09-24_04:54:00.022783058, [-1077, 172]
2023-09-24_04:54:00.022881686, [-1053, 227]
2023-09-24_04:54:00.022980314, [-706, 126]
2023-09-24_04:54:00.023078942, [-664, 16]
2023-09-24_04:54:00.023177570, [-739, -44]
2023-09-24_04:54:00.023276198, [-766, 23]
2023-09-24_04:54:00.023374826, [-1253, 93]
2023-09-24_04:54:00.023473454, [-1596, 39]
2023-09-24_04:54:00.023572082, [-1456, -55]
2023-09-24_04:54:00.023670710, [-1124, -38]
2023-09-24_04:54:00.023769338, [-807, 9]
2023-09-24_04:54:00.023867966, [-882, 168]
2023-09-24_04:54:00.023966594, [-1169, 184]
2023-09-24_04:54:00.024065222, [-1274, 126]
2023-09-24_04:54:00.024163850, [-1632, 191]
2023-09-24_04:54:00.024262478, [-1608, 152]
2023-09-24_04:54:00.024361106, [-563, 258]
2023-09-24_04:54:00.024459734, [311, 372]
2023-09-24_04:54:00.024558362, [374, 453]
2023-09-24_04:54:00.024656990, [-24, 309]
2023-09-24_04:54:00.024755618, [-815, 160]
2023-09-24_04:54:00.024854245, [-1563, 176]
2023-09-24_04:54:00.024952873, [-1840, 281]
2023-09-24_04:54:00.025051501, [-1652, 388]
2023-09-24_04:54:00.025150129, [-1055, 251]
2023-09-24_04:54:00.025248757, [-305, 272]
2023-09-24_04:54:00.025347385, [48, 415]
2023-09-24_04:54:00.025446013, [-114, 557]
2023-09-24_04:54:00.025544641, [-301, 586]
2023-09-24_04:54:00.025643269, [-460, 205]
2023-09-24_04:54:00.025741897, [-412, 31]
2023-09-24_04:54:00.025840525, [-316, 241]
2023-09-24_04:54:00.025939153, [-578, 269]
2023-09-24_04:54:00.026037781, [-564, 200]
2023-09-24_04:54:00.026136409, [-70, 79]
2023-09-24_04:54:00.026235037, [221, -21]
2023-09-24_04:54:00.026333665, [56, 16]
2023-09-24_04:54:00.026432293, [-282, 48]
2023-09-24_04:54:00.026530921, [-216, 58]
2023-09-24_04:54:00.026629549, [685, 229]
2023-09-24_04:54:00.026728177, [1378, 295]
2023-09-24_04:54:00.026826805, [1346, 257]
2023-09-24_04:54:00.026925433, [980, 225]
2023-09-24_04:54:00.027024061, [1020, 123]
2023-09-24_04:54:00.027122689, [1427, 258]
2023-09-24_04:54:00.027221317, [1560, 397]
2023-09-24_04:54:00.027319944, [1424, 409]
2023-09-24_04:54:00.027418572, [1496, 483]
2023-09-24_04:54:00.027517200, [2039, 452]
2023-09-24_04:54:00.027615828, [2051, 494]
2023-09-24_04:54:00.027714456, [1320, 503]
2023-09-24_04:54:00.027813084, [1025, 413]
2023-09-24_04:54:00.027911712, [1545, 414]
2023-09-24_04:54:00.028010340, [2011, 455]
2023-09-24_04:54:00.028108968, [2417, 518]
2023-09-24_04:54:00.028207596, [2788, 280]
2023-09-24_04:54:00.028306224, [2694, 132]
2023-09-24_04:54:00.028404852, [2363, 212]
2023-09-24_04:54:00.028503480, [1827, 303]
2023-09-24_04:54:00.028602108, [1911, 364]
2023-09-24_04:54:00.028700736, [2661, 377]
2023-09-24_04:54:00.028799364, [3032, 406]
2023-09-24_04:54:00.028897992, [2555, 407]
2023-09-24_04:54:00.028996620, [1837, 282]
2023-09-24_04:54:00.029095248, [1737, 213]
2023-09-24_04:54:00.029193876, [2361, 298]
2023-09-24_04:54:00.029292504, [3025, 239]
2023-09-24_04:54:00.029391132, [3008, 327]
2023-09-24_04:54:00.029489760, [2611, 525]
2023-09-24_04:54:00.029588388, [2370, 403]
2023-09-24_04:54:00.029687016, [2226, 247]
2023-09-24_04:54:00.029785643, [1916, 198]
2023-09-24_04:54:00.029884271, [1625, 161]
2023-09-24_04:54:00.029982899, [1147, 160]
2023-09-24_04:54:00.030081527, [1185, 52]
2023-09-24_04:54:00.030180155, [1415, 129]
2023-09-24_04:54:00.030278783, [1505, 213]
2023-09-24_04:54:00.030377411, [1976, 198]
2023-09-24_04:54:00.030476039, [2006, 98]
2023-09-24_04:54:00.030574667, [1647, -88]
2023-09-24_04:54:00.030673295, [952, -101]
2023-09-24_04:54:00.030771923, [142, -16]
2023-09-24_04:54:00.030870551, [-85, 92]
2023-09-24_04:54:00.030969179, [95, 43]
2023-09-24_04:54:00.031067807, [595, -54]
2023-09-24_04:54:00.031166435, [822, 29]
2023-09-24_04:54:00.031265063, [462, 27]
2023-09-24_04:54:00.031363691, [-14, 23]
2023-09-24_04:54:00.031462319, [-359, 79]
2023-09-24_04:54:00.031560947, [-196, 2]
2023-09-24_04:54:00.031659575, [195, -94]
2023-09-24_04:54:00.031758203, [345, -90]
2023-09-24_04:54:00.031856831, [189, -21]
2023-09-24_04:54:00.031955459, [-504, -127]
2023-09-24_04:54:00.032054087, [-958, -301]
2023-09-24_04:54:00.032152715, [-799, -204]
2023-09-24_04:54:00.032251342, [-705, 14]
2023-09-24_04:54:00.032349970, [-355, 30]
2023-09-24_04:54:00.032448598, [-591, -169]
2023-09-24_04:54:00.032547226, [-1288, -298]
2023-09-24_04:54:00.032645854, [-977, -243]
2023-09-24_04:54:00.032744482, [-519, -309]
2023-09-24_04:54:00.032843110, [-957, -341]
2023-09-24_04:54:00.032941738, [-1296, -237]
2023-09-24_04:54:00.033040366, [-772, -280]
2023-09-24_04:54:00.033138994, [-386, -290]
2023-09-24_04:54:00.033237622, [-405, -293]
2023-09-24_04:54:00.033336250, [-789, -262]
2023-09-24_04:54:00.033434878, [-1216, -167]
2023-09-24_04:54:00.033533506, [-1574, -137]
2023-09-24_04:54:00.033632134, [-2068, -228]
2023-09-24_04:54:00.033730762, [-1966, -349]
2023-09-24_04:54:00.033829390, [-1677, -348]
2023-09-24_04:54:00.033928018, [-1163, -192]
2023-09-24_04:54:00.034026646, [-561, -118]
2023-09-24_04:54:00.034125274, [-1054, -280]
2023-09-24_04:54:00.034223902, [-1851, -408]
2023-09-24_04:54:00.034322530, [-1970, -349]
2023-09-24_04:54:00.034421158, [-1643, -219]
2023-09-24_04:54:00.034519786, [-1566, -242]
2023-09-24_04:54:00.034618414, [-1665, -306]
2023-09-24_04:54:00.034717041, [-1188, -359]
2023-09-24_04:54:00.034815669, [-1053, -185]
2023-09-24_04:54:00.034914297, [-1542, -197]
2023-09-24_04:54:00.035012925, [-1965, -493]
2023-09-24_04:54:00.035111553, [-2046, -496]
2023-09-24_04:54:00.035210181, [-2031, -280]
2023-09-24_04:54:00.035308809, [-1892, -178]
2023-09-24_04:54:00.035407437, [-1714, -119]
2023-09-24_04:54:00.035506065, [-1276, -53]
2023-09-24_04:54:00.035604693, [-967, -133]
2023-09-24_04:54:00.035703321, [-1334, -187]
2023-09-24_04:54:00.035801949, [-1831, 35]
2023-09-24_04:54:00.035900577, [-1993, 60]
2023-09-24_04:54:00.035999205, [-2262, -80]
2023-09-24_04:54:00.036097833, [-2384, -144]
2023-09-24_04:54:00.036196461, [-2129, -255]
2023-09-24_04:54:00.036295089, [-1875, -193]
2023-09-24_04:54:00.036393717, [-1631, -216]
2023-09-24_04:54:00.036492345, [-923, -281]
2023-09-24_04:54:00.036590973, [-165, -205]
2023-09-24_04:54:00.036689601, [-435, -244]
2023-09-24_04:54:00.036788229, [-1070, -105]
2023-09-24_04:54:00.036886857, [-1225, 78]
2023-09-24_04:54:00.036985485, [-1397, 74]
2023-09-24_04:54:00.037084113, [-1686, 89]
2023-09-24_04:54:00.037182740, [-1703, 88]
2023-09-24_04:54:00.037281368, [-1272, -19]
2023-09-24_04:54:00.037379996, [-911, -50]
2023-09-24_04:54:00.037478624, [-874, -1]
2023-09-24_04:54:00.037577252, [-143, -84]
2023-09-24_04:54:00.037675880, [631, 9]
2023-09-24_04:54:00.037774508, [653, 141]
2023-09-24_04:54:00.037873136, [32, -66]
2023-09-24_04:54:00.037971764, [-528, -257]
2023-09-24_04:54:00.038070392, [-229, -159]
2023-09-24_04:54:00.038169020, [84, 74]
2023-09-24_04:54:00.038267648, [39, 118]
2023-09-24_04:54:00.038366276, [290, 43]
2023-09-24_04:54:00.038464904, [582, 14]
2023-09-24_04:54:00.038563532, [792, 28]
2023-09-24_04:54:00.038662160, [860, 26]
2023-09-24_04:54:00.038760788, [832, -2]
2023-09-24_04:54:00.038859416, [603, -32]
2023-09-24_04:54:00.038958044, [92, -81]
2023-09-24_04:54:00.039056672, [242, -53]
2023-09-24_04:54:00.039155300, [965, 83]
2023-09-24_04:54:00.039253928, [787, 62]
2023-09-24_04:54:00.039352556, [14, -78]
2023-09-24_04:54:00.039451184, [-115, -189]
2023-09-24_04:54:00.039549812, [314, -183]
2023-09-24_04:54:00.039648440, [409, -52]
2023-09-24_04:54:00.039747067, [42, -6]
2023-09-24_04:54:00.039845695, [34, 28]
2023-09-24_04:54:00.039944323, [482, -89]
2023-09-24_04:54:00.040042951, [515, -264]
2023-09-24_04:54:00.040141579, [-88, -287]
2023-09-24_04:54:00.040240207, [-773, -321]
2023-09-24_04:54:00.040338835, [-1076, -295]
2023-09-24_04:54:00.040437463, [-960, -230]
2023-09-24_04:54:00.040536091, [-1000, -159]
2023-09-24_04:54:00.040634719, [-1269, -174]
2023-09-24_04:54:00.040733347, [-1705, -111]
2023-09-24_04:54:00.040831975, [-1634, 118]
2023-09-24_04:54:00.040930603, [-1113, 252]
2023-09-24_04:54:00.041029231, [-1156, 227]
2023-09-24_04:54:00.041127859, [-1367, 85]
2023-09-24_04:54:00.041226487, [-1605, -83]
2023-09-24_04:54:00.041325115, [-2217, -369]
2023-09-24_04:54:00.041423743, [-2650, -450]
2023-09-24_04:54:00.041522371, [-2922, -313]
2023-09-24_04:54:00.041620999, [-2527, -261]
2023-09-24_04:54:00.041719627, [-2013, -301]
2023-09-24_04:54:00.041818255, [-2028, -269]
2023-09-24_04:54:00.041916883, [-1991, -143]
2023-09-24_04:54:00.042015511, [-2190, -99]
2023-09-24_04:54:00.042114139, [-2537, -156]
2023-09-24_04:54:00.042212766, [-2647, -63]
2023-09-24_04:54:00.042311394, [-2578, 15]
2023-09-24_04:54:00.042410022, [-2567, -47]
2023-09-24_04:54:00.042508650, [-2869, 118]
2023-09-24_04:54:00.042607278, [-3469, 94]
2023-09-24_04:54:00.042705906, [-3609, -60]
2023-09-24_04:54:00.042804534, [-3387, -104]
2023-09-24_04:54:00.042903162, [-3338, -245]
2023-09-24_04:54:00.043001790, [-2626, -303]
2023-09-24_04:54:00.043100418, [-1549, -240]
2023-09-24_04:54:00.043199046, [-1523, -162]
2023-09-24_04:54:00.043297674, [-2394, -63]
2023-09-24_04:54:00.043396302, [-3177, -68]
2023-09-24_04:54:00.043494930, [-3183, -96]
2023-09-24_04:54:00.043593558, [-2752, -91]
2023-09-24_04:54:00.043692186, [-2893, -107]
2023-09-24_04:54:00.043790814, [-3228, -224]
2023-09-24_04:54:00.043889442, [-3342, -325]
2023-09-24_04:54:00.043988070, [-3446, -347]
2023-09-24_04:54:00.044086698, [-3406, -287]
2023-09-24_04:54:00.044185326, [-2816, -261]
2023-09-24_04:54:00.044283954, [-1955, -298]
2023-09-24_04:54:00.044382582, [-1684, -284]
2023-09-24_04:54:00.044481210, [-1966, -256]
2023-09-24_04:54:00.044579838, [-2842, -301]
2023-09-24_04:54:00.044678465, [-3602, -277]
2023-09-24_04:54:00.044777093, [-4123, -91]
2023-09-24_04:54:00.044875721, [-4073, 23]
2023-09-24_04:54:00.044974349, [-3299, -8]
2023-09-24_04:54:00.045072977, [-2537, -70]
2023-09-24_04:54:00.045171605, [-1985, -158]
2023-09-24_04:54:00.045270233, [-2127, -231]
2023-09-24_04:54:00.045368861, [-2592, -312]
2023-09-24_04:54:00.045467489, [-2573, -288]
2023-09-24_04:54:00.045566117, [-1830, -242]
2023-09-24_04:54:00.045664745, [-1696, -301]
2023-09-24_04:54:00.045763373, [-2608, -393]
2023-09-24_04:54:00.045862001, [-3600, -398]
2023-09-24_04:54:00.045960629, [-3661, -355]
2023-09-24_04:54:00.046059257, [-2823, -220]
2023-09-24_04:54:00.046157885, [-1964, -256]
2023-09-24_04:54:00.046256513, [-1534, -259]
2023-09-24_04:54:00.046355141, [-1887, -128]
2023-09-24_04:54:00.046453769, [-2292, -93]
2023-09-24_04:54:00.046552397, [-2416, -37]
2023-09-24_04:54:00.046651025, [-2260, -275]
2023-09-24_04:54:00.046749653, [-1476, -419]
2023-09-24_04:54:00.046848281, [-1041, -291]
2023-09-24_04:54:00.046946909, [-1340, -263]
2023-09-24_04:54:00.047045537, [-1598, -209]
2023-09-24_04:54:00.047144164, [-1464, -97]
2023-09-24_04:54:00.047242792, [-1216, -44]
2023-09-24_04:54:00.047341420, [-907, -63]
2023-09-24_04:54:00.047440048, [-495, -109]
2023-09-24_04:54:00.047538676, [-78, -148]
2023-09-24_04:54:00.047637304, [115, -212]
2023-09-24_04:54:00.047735932, [167, -209]
2023-09-24_04:54:00.047834560, [-170, -129]
2023-09-24_04:54:00.047933188, [-727, -167]
2023-09-24_04:54:00.048031816, [-1123, -150]
2023-09-24_04:54:00.048130444, [-661, -81]
2023-09-24_04:54:00.048229072, [268, 54]
2023-09-24_04:54:00.048327700, [674, -2]
2023-09-24_04:54:00.048426328, [1071, -79]
2023-09-24_04:54:00.048524956, [1155, 7]
2023-09-24_04:54:00.048623584, [911, 83]
2023-09-24_04:54:00.048722212, [535, 84]
2023-09-24_04:54:00.048820840, [-234, 90]
2023-09-24_04:54:00.048919468, [-1095, 62]
2023-09-24_04:54:00.049018096, [-893, -34]
2023-09-24_04:54:00.049116724, [145, -28]
2023-09-24_04:54:00.049215352, [490, 96]
2023-09-24_04:54:00.049313980, [289, 274]
2023-09-24_04:54:00.049412608, [160, 420]
2023-09-24_04:54:00.049511236, [484, 378]
2023-09-24_04:54:00.049609863, [769, 205]
2023-09-24_04:54:00.049708491, [509, 168]
2023-09-24_04:54:00.049807119, [427, 240]
2023-09-24_04:54:00.049905747, [396, 114]
2023-09-24_04:54:00.050004375, [-190, 58]
2023-09-24_04:54:00.050103003, [-678, 280]
2023-09-24_04:54:00.050201631, [-993, 294]
2023-09-24_04:54:00.050300259, [-1418, 63]
2023-09-24_04:54:00.050398887, [-1313, -65]
2023-09-24_04:54:00.050497515, [-843, 96]
2023-09-24_04:54:00.050596143, [-944, 371]
2023-09-24_04:54:00.050694771, [-1182, 339]
2023-09-24_04:54:00.050793399, [-781, 230]
2023-09-24_04:54:00.050892027, [-207, 118]
2023-09-24_04:54:00.050990655, [-31, -81]
2023-09-24_04:54:00.051089283, [-454, -81]
2023-09-24_04:54:00.051187911, [-1598, -4]
2023-09-24_04:54:00.051286539, [-2202, -11]
2023-09-24_04:54:00.051385167, [-2559, -36]
2023-09-24_04:54:00.051483795, [-2503, 97]
2023-09-24_04:54:00.051582423, [-1825, 149]
2023-09-24_04:54:00.051681051, [-1949, 26]
2023-09-24_04:54:00.051779679, [-2004, 83]
2023-09-24_04:54:00.051878307, [-1999, 161]
2023-09-24_04:54:00.051976935, [-2427, 123]
2023-09-24_04:54:00.052075562, [-2263, 125]
2023-09-24_04:54:00.052174190, [-1533, 156]
2023-09-24_04:54:00.052272818, [-1376, 95]
2023-09-24_04:54:00.052371446, [-1842, 163]
2023-09-24_04:54:00.052470074, [-2671, 201]
2023-09-24_04:54:00.052568702, [-3198, 55]
2023-09-24_04:54:00.052667330, [-3201, 16]
2023-09-24_04:54:00.052765958, [-2805, -50]
2023-09-24_04:54:00.052864586, [-2196, 81]
2023-09-24_04:54:00.052963214, [-1790, 235]
2023-09-24_04:54:00.053061842, [-1810, 82]
2023-09-24_04:54:00.053160470, [-2138, -96]
2023-09-24_04:54:00.053259098, [-1919, -127]
2023-09-24_04:54:00.053357726, [-1564, -132]
2023-09-24_04:54:00.053456354, [-1717, -144]
2023-09-24_04:54:00.053554982, [-1743, -88]
2023-09-24_04:54:00.053653610, [-2063, -108]
2023-09-24_04:54:00.053752238, [-2482, -157]
2023-09-24_04:54:00.053850866, [-2822, -139]
2023-09-24_04:54:00.053949494, [-2826, -192]
