"# DATASET= tango://g-v-csdb-0.maxiv.lu.se:10000/R3-316M1/DIA/BPM-02/fa"
# t, [x, y]
2023-09-24_04:54:00.000000000, [245, 68238]
2023-09-24_04:54:00.011243587, [101, 69280]
2023-09-24_04:54:00.011342215, [108, 69322]
2023-09-24_04:54:00.011440843, [-28, 69375]
2023-09-24_04:54:00.011539471, [-268, 69409]
2023-09-24_04:54:00.011638099, [-295, 69406]
2023-09-24_04:54:00.011736727, [-170, 69293]
2023-09-24_04:54:00.011835355, [8, 69251]
2023-09-24_04:54:00.011933983, [175, 69163]
2023-09-24_04:54:00.012032611, [118, 69140]
2023-09-24_04:54:00.012131239, [-74, 69180]
2023-09-24_04:54:00.012229867, [-79, 69090]
2023-09-24_04:54:00.012328495, [72, 69041]
2023-09-24_04:54:00.012427122, [55, 69118]
2023-09-24_04:54:00.012525750, [-118, 69260]
2023-09-24_04:54:00.012624378, [-83, 69290]
2023-09-24_04:54:00.012723006, [46, 69115]
2023-09-24_04:54:00.012821634, [7, 69062]
2023-09-24_04:54:00.012920262, [-166, 69069]
2023-09-24_04:54:00.013018890, [-37, 68965]
2023-09-24_04:54:00.013117518, [174, 68804]
2023-09-24_04:54:00.013216146, [198, 68813]
2023-09-24_04:54:00.013314774, [292, 68951]
2023-09-24_04:54:00.013413402, [298, 68870]
2023-09-24_04:54:00.013512030, [85, 68913]
2023-09-24_04:54:00.013610658, [151, 69094]
2023-09-24_04:54:00.013709286, [161, 69163]
2023-09-24_04:54:00.013807914, [-86, 69024]
2023-09-24_04:54:00.013906542, [-133, 68890]
2023-09-24_04:54:00.014005170, [36, 68865]
2023-09-24_04:54:00.014103798, [72, 68774]
2023-09-24_04:54:00.014202426, [61, 68711]
2023-09-24_04:54:00.014301054, [-46, 68761]
2023-09-24_04:54:00.014399682, [-348, 68637]
2023-09-24_04:54:00.014498310, [-477, 68419]
2023-09-24_04:54:00.014596938, [-212, 68358]
2023-09-24_04:54:00.014695566, [239, 68385]
2023-09-24_04:54:00.014794194, [400, 68287]
2023-09-24_04:54:00.014892821, [259, 68174]
2023-09-24_04:54:00.014991449, [57, 68219]
2023-09-24_04:54:00.015090077, [-268, 68135]
2023-09-24_04:54:00.015188705, [-702, 68180]
2023-09-24_04:54:00.015287333, [-696, 68348]
2023-09-24_04:54:00.015385961, [-123, 68373]
2023-09-24_04:54:00.015484589, [165, 68179]
2023-09-24_04:54:00.015583217, [39, 68140]
2023-09-24_04:54:00.015681845, [-25, 68343]
2023-09-24_04:54:00.015780473, [101, 68516]
2023-09-24_04:54:00.015879101, [350, 68419]
2023-09-24_04:54:00.015977729, [371, 68282]
2023-09-24_04:54:00.016076357, [115, 68388]
2023-09-24_04:54:00.016174985, [72, 68509]
2023-09-24_04:54:00.016273613, [-1, 68526]
2023-09-24_04:54:00.016372241, [-368, 68495]
2023-09-24_04:54:00.016470869, [-351, 68406]
2023-09-24_04:54:00.016569497, [-64, 68276]
2023-09-24_04:54:00.016668125, [12, 68204]
2023-09-24_04:54:00.016766753, [24, 68090]
2023-09-24_04:54:00.016865381, [114, 68036]
2023-09-24_04:54:00.016964009, [292, 67878]
2023-09-24_04:54:00.017062637, [407, 67818]
2023-09-24_04:54:00.017161265, [228, 67977]
2023-09-24_04:54:00.017259893, [-30, 68069]
2023-09-24_04:54:00.017358520, [-171, 68085]
2023-09-24_04:54:00.017457148, [-371, 68003]
2023-09-24_04:54:00.017555776, [-353, 68075]
2023-09-24_04:54:00.017654404, [-67, 68201]
2023-09-24_04:54:00.017753032, [82, 68127]
2023-09-24_04:54:00.017851660, [95, 68085]
2023-09-24_04:54:00.017950288, [70, 68213]
2023-09-24_04:54:00.018048916, [39, 68350]
2023-09-24_04:54:00.018147544, [174, 68284]
2023-09-24_04:54:00.018246172, [341, 68099]
2023-09-24_04:54:00.018344800, [425, 67970]
2023-09-24_04:54:00.018443428, [508, 68170]
2023-09-24_04:54:00.018542056, [303, 68388]
2023-09-24_04:54:00.018640684, [182, 68275]
2023-09-24_04:54:00.018739312, [90, 68311]
2023-09-24_04:54:00.018837940, [-130, 68486]
2023-09-24_04:54:00.018936568, [-183, 68473]
2023-09-24_04:54:00.019035196, [-20, 68460]
2023-09-24_04:54:00.019133824, [215, 68481]
2023-09-24_04:54:00.019232452, [342, 68459]
2023-09-24_04:54:00.019331080, [480, 68401]
2023-09-24_04:54:00.019429708, [443, 68292]
2023-09-24_04:54:00.019528336, [309, 68361]
2023-09-24_04:54:00.019626964, [154, 68470]
2023-09-24_04:54:00.019725592, [55, 68421]
2023-09-24_04:54:00.019824220, [300, 68480]
2023-09-24_04:54:00.019922847, [293, 68615]
2023-09-24_04:54:00.020021475, [121, 68556]
2023-09-24_04:54:00.020120103, [62, 68422]
2023-09-24_04:54:00.020218731, [57, 68379]
2023-09-24_04:54:00.020317359, [313, 68385]
2023-09-24_04:54:00.020415987, [482, 68478]
2023-09-24_04:54:00.020514615, [503, 68558]
2023-09-24_04:54:00.020613243, [484, 68502]
2023-09-24_04:54:00.020711871, [237, 68529]
2023-09-24_04:54:00.020810499, [143, 68628]
2023-09-24_04:54:00.020909127, [305, 68627]
2023-09-24_04:54:00.021007755, [440, 68445]
2023-09-24_04:54:00.021106383, [348, 68369]
2023-09-24_04:54:00.021205011, [174, 68379]
2023-09-24_04:54:00.021303639, [35, 68364]
2023-09-24_04:54:00.021402267, [-162, 68454]
2023-09-24_04:54:00.021500895, [-164, 68536]
2023-09-24_04:54:00.021599523, [-39, 68570]
2023-09-24_04:54:00.021698151, [183, 68610]
2023-09-24_04:54:00.021796779, [304, 68642]
2023-09-24_04:54:00.021895407, [283, 68669]
2023-09-24_04:54:00.021994035, [432, 68638]
2023-09-24_04:54:00.022092663, [568, 68551]
2023-09-24_04:54:00.022191291, [576, 68620]
2023-09-24_04:54:00.022289919, [426, 68588]
2023-09-24_04:54:00.022388546, [108, 68554]
2023-09-24_04:54:00.022487174, [71, 68610]
2023-09-24_04:54:00.022585802, [180, 68548]
2023-09-24_04:54:00.022684430, [247, 68554]
2023-09-24_04:54:00.022783058, [237, 68545]
2023-09-24_04:54:00.022881686, [231, 68463]
2023-09-24_04:54:00.022980314, [369, 68374]
2023-09-24_04:54:00.023078942, [329, 68353]
2023-09-24_04:54:00.023177570, [309, 68307]
2023-09-24_04:54:00.023276198, [290, 68244]
2023-09-24_04:54:00.023374826, [86, 68241]
2023-09-24_04:54:00.023473454, [-101, 68402]
2023-09-24_04:54:00.023572082, [-78, 68461]
2023-09-24_04:54:00.023670710, [60, 68340]
2023-09-24_04:54:00.023769338, [124, 68443]
2023-09-24_04:54:00.023867966, [-39, 68534]
2023-09-24_04:54:00.023966594, [-189, 68507]
2023-09-24_04:54:00.024065222, [-168, 68486]
2023-09-24_04:54:00.024163850, [-159, 68416]
2023-09-24_04:54:00.024262478, [-89, 68519]
2023-09-24_04:54:00.024361106, [213, 68598]
2023-09-24_04:54:00.024459734, [362, 68570]
2023-09-24_04:54:00.024558362, [257, 68520]
2023-09-24_04:54:00.024656990, [183, 68497]
2023-09-24_04:54:00.024755618, [41, 68543]
2023-09-24_04:54:00.024854245, [-158, 68567]
2023-09-24_04:54:00.024952873, [-312, 68567]
2023-09-24_04:54:00.025051501, [-372, 68537]
2023-09-24_04:54:00.025150129, [-169, 68509]
2023-09-24_04:54:00.025248757, [-15, 68527]
2023-09-24_04:54:00.025347385, [8, 68655]
2023-09-24_04:54:00.025446013, [148, 68766]
2023-09-24_04:54:00.025544641, [223, 68679]
2023-09-24_04:54:00.025643269, [176, 68613]
2023-09-24_04:54:00.025741897, [-32, 68617]
2023-09-24_04:54:00.025840525, [-117, 68620]
2023-09-24_04:54:00.025939153, [-130, 68706]
2023-09-24_04:54:00.026037781, [-27, 68724]
2023-09-24_04:54:00.026136409, [161, 68740]
2023-09-24_04:54:00.026235037, [243, 68790]
2023-09-24_04:54:00.026333665, [97, 68755]
2023-09-24_04:54:00.026432293, [-252, 68658]
2023-09-24_04:54:00.026530921, [-251, 68686]
2023-09-24_04:54:00.026629549, [42, 68732]
2023-09-24_04:54:00.026728177, [218, 68677]
2023-09-24_04:54:00.026826805, [48, 68796]
2023-09-24_04:54:00.026925433, [-220, 68735]
2023-09-24_04:54:00.027024061, [-121, 68599]
2023-09-24_04:54:00.027122689, [105, 68566]
2023-09-24_04:54:00.027221317, [121, 68582]
2023-09-24_04:54:00.027319944, [-47, 68706]
2023-09-24_04:54:00.027418572, [-116, 68735]
2023-09-24_04:54:00.027517200, [-19, 68708]
2023-09-24_04:54:00.027615828, [-18, 68760]
2023-09-24_04:54:00.027714456, [-328, 68797]
2023-09-24_04:54:00.027813084, [-431, 68805]
2023-09-24_04:54:00.027911712, [-165, 68790]
2023-09-24_04:54:00.028010340, [-35, 68686]
2023-09-24_04:54:00.028108968, [11, 68778]
2023-09-24_04:54:00.028207596, [-13, 68996]
2023-09-24_04:54:00.028306224, [-153, 68992]
2023-09-24_04:54:00.028404852, [-321, 68825]
2023-09-24_04:54:00.028503480, [-520, 68694]
2023-09-24_04:54:00.028602108, [-397, 68625]
2023-09-24_04:54:00.028700736, [-71, 68748]
2023-09-24_04:54:00.028799364, [-33, 69002]
2023-09-24_04:54:00.028897992, [-34, 69212]
2023-09-24_04:54:00.028996620, [-64, 69226]
2023-09-24_04:54:00.029095248, [-175, 69110]
2023-09-24_04:54:00.029193876, [-129, 69053]
2023-09-24_04:54:00.029292504, [-65, 69077]
2023-09-24_04:54:00.029391132, [-120, 69002]
2023-09-24_04:54:00.029489760, [-250, 68872]
2023-09-24_04:54:00.029588388, [-456, 68746]
2023-09-24_04:54:00.029687016, [-353, 68883]
2023-09-24_04:54:00.029785643, [-116, 69036]
2023-09-24_04:54:00.029884271, [-94, 68798]
2023-09-24_04:54:00.029982899, [-236, 68695]
2023-09-24_04:54:00.030081527, [-277, 68715]
2023-09-24_04:54:00.030180155, [-278, 68864]
2023-09-24_04:54:00.030278783, [-252, 68956]
2023-09-24_04:54:00.030377411, [-74, 68880]
2023-09-24_04:54:00.030476039, [122, 68985]
2023-09-24_04:54:00.030574667, [112, 68993]
2023-09-24_04:54:00.030673295, [26, 68856]
2023-09-24_04:54:00.030771923, [51, 68799]
2023-09-24_04:54:00.030870551, [-19, 68659]
2023-09-24_04:54:00.030969179, [59, 68652]
2023-09-24_04:54:00.031067807, [140, 68772]
2023-09-24_04:54:00.031166435, [146, 68844]
2023-09-24_04:54:00.031265063, [127, 68977]
2023-09-24_04:54:00.031363691, [-40, 69090]
2023-09-24_04:54:00.031462319, [-230, 69063]
2023-09-24_04:54:00.031560947, [-157, 69038]
2023-09-24_04:54:00.031659575, [46, 68996]
2023-09-24_04:54:00.031758203, [196, 68992]
2023-09-24_04:54:00.031856831, [83, 68998]
2023-09-24_04:54:00.031955459, [-171, 68927]
2023-09-24_04:54:00.032054087, [-218, 68743]
2023-09-24_04:54:00.032152715, [-205, 68716]
2023-09-24_04:54:00.032251342, [-228, 68733]
2023-09-24_04:54:00.032349970, [19, 68684]
2023-09-24_04:54:00.032448598, [156, 68710]
2023-09-24_04:54:00.032547226, [-177, 68641]
2023-09-24_04:54:00.032645854, [-298, 68587]
2023-09-24_04:54:00.032744482, [-74, 68622]
2023-09-24_04:54:00.032843110, [34, 68652]
2023-09-24_04:54:00.032941738, [36, 68729]
2023-09-24_04:54:00.033040366, [50, 68793]
2023-09-24_04:54:00.033138994, [31, 68910]
2023-09-24_04:54:00.033237622, [113, 68989]
2023-09-24_04:54:00.033336250, [136, 68959]
2023-09-24_04:54:00.033434878, [16, 68864]
2023-09-24_04:54:00.033533506, [-177, 68882]
2023-09-24_04:54:00.033632134, [-286, 69042]
2023-09-24_04:54:00.033730762, [-169, 69072]
2023-09-24_04:54:00.033829390, [-8, 69057]
2023-09-24_04:54:00.033928018, [152, 69126]
2023-09-24_04:54:00.034026646, [254, 69094]
2023-09-24_04:54:00.034125274, [95, 69047]
2023-09-24_04:54:00.034223902, [-94, 69078]
2023-09-24_04:54:00.034322530, [-27, 69049]
2023-09-24_04:54:00.034421158, [125, 69058]
2023-09-24_04:54:00.034519786, [61, 68977]
2023-09-24_04:54:00.034618414, [-98, 69060]
2023-09-24_04:54:00.034717041, [-39, 69189]
2023-09-24_04:54:00.034815669, [63, 69110]
2023-09-24_04:54:00.034914297, [30, 68995]
2023-09-24_04:54:00.035012925, [-85, 68870]
2023-09-24_04:54:00.035111553, [-95, 68812]
2023-09-24_04:54:00.035210181, [21, 68794]
2023-09-24_04:54:00.035308809, [28, 68843]
2023-09-24_04:54:00.035407437, [-30, 68873]
2023-09-24_04:54:00.035506065, [38, 68840]
2023-09-24_04:54:00.035604693, [180, 68897]
2023-09-24_04:54:00.035703321, [165, 69078]
2023-09-24_04:54:00.035801949, [-129, 69083]
2023-09-24_04:54:00.035900577, [-378, 69106]
2023-09-24_04:54:00.035999205, [-435, 69180]
2023-09-24_04:54:00.036097833, [-405, 69135]
2023-09-24_04:54:00.036196461, [-481, 69011]
2023-09-24_04:54:00.036295089, [-511, 68882]
2023-09-24_04:54:00.036393717, [-289, 68790]
2023-09-24_04:54:00.036492345, [-114, 68802]
2023-09-24_04:54:00.036590973, [84, 68724]
2023-09-24_04:54:00.036689601, [58, 68563]
2023-09-24_04:54:00.036788229, [-194, 68671]
2023-09-24_04:54:00.036886857, [-233, 68773]
2023-09-24_04:54:00.036985485, [-273, 68706]
2023-09-24_04:54:00.037084113, [-371, 68671]
2023-09-24_04:54:00.037182740, [-242, 68715]
2023-09-24_04:54:00.037281368, [-13, 68698]
2023-09-24_04:54:00.037379996, [47, 68485]
2023-09-24_04:54:00.037478624, [-10, 68387]
2023-09-24_04:54:00.037577252, [43, 68522]
2023-09-24_04:54:00.037675880, [296, 68380]
2023-09-24_04:54:00.037774508, [396, 68184]
2023-09-24_04:54:00.037873136, [100, 68291]
2023-09-24_04:54:00.037971764, [-51, 68525]
2023-09-24_04:54:00.038070392, [29, 68629]
2023-09-24_04:54:00.038169020, [29, 68601]
2023-09-24_04:54:00.038267648, [-107, 68659]
2023-09-24_04:54:00.038366276, [-164, 68692]
2023-09-24_04:54:00.038464904, [-84, 68527]
2023-09-24_04:54:00.038563532, [127, 68334]
2023-09-24_04:54:00.038662160, [349, 68165]
2023-09-24_04:54:00.038760788, [370, 68082]
2023-09-24_04:54:00.038859416, [258, 68177]
2023-09-24_04:54:00.038958044, [152, 68156]
2023-09-24_04:54:00.039056672, [72, 68019]
2023-09-24_04:54:00.039155300, [201, 67896]
2023-09-24_04:54:00.039253928, [257, 67933]
2023-09-24_04:54:00.039352556, [104, 68160]
2023-09-24_04:54:00.039451184, [85, 68258]
2023-09-24_04:54:00.039549812, [327, 68197]
2023-09-24_04:54:00.039648440, [351, 68078]
2023-09-24_04:54:00.039747067, [151, 68095]
2023-09-24_04:54:00.039845695, [158, 68165]
2023-09-24_04:54:00.039944323, [281, 68137]
2023-09-24_04:54:00.040042951, [407, 68117]
2023-09-24_04:54:00.040141579, [418, 68214]
2023-09-24_04:54:00.040240207, [395, 68242]
2023-09-24_04:54:00.040338835, [255, 68175]
2023-09-24_04:54:00.040437463, [199, 68135]
2023-09-24_04:54:00.040536091, [264, 68088]
2023-09-24_04:54:00.040634719, [208, 68095]
2023-09-24_04:54:00.040733347, [63, 68143]
2023-09-24_04:54:00.040831975, [113, 68175]
2023-09-24_04:54:00.040930603, [272, 68236]
2023-09-24_04:54:00.041029231, [197, 68241]
2023-09-24_04:54:00.041127859, [281, 68126]
2023-09-24_04:54:00.041226487, [373, 68065]
2023-09-24_04:54:00.041325115, [155, 68014]
2023-09-24_04:54:00.041423743, [-89, 67974]
2023-09-24_04:54:00.041522371, [-80, 67993]
2023-09-24_04:54:00.041620999, [206, 68146]
2023-09-24_04:54:00.041719627, [199, 68281]
2023-09-24_04:54:00.041818255, [177, 68319]
2023-09-24_04:54:00.041916883, [384, 68261]
2023-09-24_04:54:00.042015511, [337, 68288]
2023-09-24_04:54:00.042114139, [212, 68422]
2023-09-24_04:54:00.042212766, [233, 68474]
2023-09-24_04:54:00.042311394, [161, 68560]
2023-09-24_04:54:00.042410022, [43, 68609]
2023-09-24_04:54:00.042508650, [66, 68544]
2023-09-24_04:54:00.042607278, [87, 68455]
2023-09-24_04:54:00.042705906, [34, 68382]
2023-09-24_04:54:00.042804534, [-84, 68414]
2023-09-24_04:54:00.042903162, [-153, 68576]
2023-09-24_04:54:00.043001790, [155, 68716]
2023-09-24_04:54:00.043100418, [450, 68801]
2023-09-24_04:54:00.043199046, [405, 68776]
2023-09-24_04:54:00.043297674, [258, 68779]
2023-09-24_04:54:00.043396302, [105, 68827]
2023-09-24_04:54:00.043494930, [8, 69001]
2023-09-24_04:54:00.043593558, [-64, 68978]
2023-09-24_04:54:00.043692186, [-159, 68785]
2023-09-24_04:54:00.043790814, [-148, 68712]
2023-09-24_04:54:00.043889442, [-30, 68756]
2023-09-24_04:54:00.043988070, [-3, 68836]
2023-09-24_04:54:00.044086698, [-102, 68710]
2023-09-24_04:54:00.044185326, [-1, 68610]
2023-09-24_04:54:00.044283954, [209, 68632]
2023-09-24_04:54:00.044382582, [281, 68729]
2023-09-24_04:54:00.044481210, [217, 68722]
2023-09-24_04:54:00.044579838, [-37, 68688]
2023-09-24_04:54:00.044678465, [-301, 68898]
2023-09-24_04:54:00.044777093, [-425, 69148]
2023-09-24_04:54:00.044875721, [-267, 69152]
2023-09-24_04:54:00.044974349, [-13, 69033]
2023-09-24_04:54:00.045072977, [146, 68919]
2023-09-24_04:54:00.045171605, [209, 68889]
2023-09-24_04:54:00.045270233, [120, 68876]
2023-09-24_04:54:00.045368861, [-20, 68594]
2023-09-24_04:54:00.045467489, [-85, 68517]
2023-09-24_04:54:00.045566117, [34, 68554]
2023-09-24_04:54:00.045664745, [51, 68499]
2023-09-24_04:54:00.045763373, [-244, 68640]
2023-09-24_04:54:00.045862001, [-369, 68725]
2023-09-24_04:54:00.045960629, [-81, 68731]
2023-09-24_04:54:00.046059257, [81, 68813]
2023-09-24_04:54:00.046157885, [144, 68922]
2023-09-24_04:54:00.046256513, [144, 68861]
2023-09-24_04:54:00.046355141, [153, 68771]
2023-09-24_04:54:00.046453769, [90, 68833]
2023-09-24_04:54:00.046552397, [-216, 68940]
2023-09-24_04:54:00.046651025, [-179, 68914]
2023-09-24_04:54:00.046749653, [191, 68749]
2023-09-24_04:54:00.046848281, [166, 68670]
2023-09-24_04:54:00.046946909, [-113, 68665]
2023-09-24_04:54:00.047045537, [-249, 68663]
2023-09-24_04:54:00.047144164, [-191, 68627]
2023-09-24_04:54:00.047242792, [-20, 68719]
2023-09-24_04:54:00.047341420, [-61, 68768]
2023-09-24_04:54:00.047440048, [-111, 68748]
2023-09-24_04:54:00.047538676, [-56, 68882]
2023-09-24_04:54:00.047637304, [-51, 68806]
2023-09-24_04:54:00.047735932, [7, 68727]
2023-09-24_04:54:00.047834560, [-6, 68757]
2023-09-24_04:54:00.047933188, [-157, 68654]
2023-09-24_04:54:00.048031816, [-271, 68696]
2023-09-24_04:54:00.048130444, [-146, 68832]
2023-09-24_04:54:00.048229072, [-21, 68843]
2023-09-24_04:54:00.048327700, [-129, 68761]
2023-09-24_04:54:00.048426328, [-57, 68800]
2023-09-24_04:54:00.048524956, [150, 68959]
2023-09-24_04:54:00.048623584, [297, 69032]
2023-09-24_04:54:00.048722212, [227, 69162]
2023-09-24_04:54:00.048820840, [-57, 69276]
2023-09-24_04:54:00.048919468, [-252, 69244]
2023-09-24_04:54:00.049018096, [-165, 69166]
2023-09-24_04:54:00.049116724, [165, 69137]
2023-09-24_04:54:00.049215352, [284, 69116]
2023-09-24_04:54:00.049313980, [316, 69046]
2023-09-24_04:54:00.049412608, [336, 68906]
2023-09-24_04:54:00.049511236, [256, 68889]
2023-09-24_04:54:00.049609863, [217, 69003]
2023-09-24_04:54:00.049708491, [154, 68999]
2023-09-24_04:54:00.049807119, [178, 68940]
2023-09-24_04:54:00.049905747, [335, 68942]
2023-09-24_04:54:00.050004375, [273, 68922]
2023-09-24_04:54:00.050103003, [181, 68978]
2023-09-24_04:54:00.050201631, [159, 69113]
2023-09-24_04:54:00.050300259, [-29, 69153]
2023-09-24_04:54:00.050398887, [42, 69286]
2023-09-24_04:54:00.050497515, [231, 69243]
2023-09-24_04:54:00.050596143, [109, 69142]
2023-09-24_04:54:00.050694771, [-41, 69182]
2023-09-24_04:54:00.050793399, [11, 69218]
2023-09-24_04:54:00.050892027, [125, 69113]
2023-09-24_04:54:00.050990655, [266, 69087]
2023-09-24_04:54:00.051089283, [196, 69164]
2023-09-24_04:54:00.051187911, [-86, 69178]
2023-09-24_04:54:00.051286539, [-235, 69242]
2023-09-24_04:54:00.051385167, [-262, 69234]
2023-09-24_04:54:00.051483795, [-135, 69179]
2023-09-24_04:54:00.051582423, [34, 69128]
2023-09-24_04:54:00.051681051, [47, 69063]
2023-09-24_04:54:00.051779679, [44, 69098]
2023-09-24_04:54:00.051878307, [77, 69058]
2023-09-24_04:54:00.051976935, [-21, 69070]
2023-09-24_04:54:00.052075562, [-203, 69120]
2023-09-24_04:54:00.052174190, [-58, 68955]
2023-09-24_04:54:00.052272818, [153, 68786]
2023-09-24_04:54:00.052371446, [37, 68787]
2023-09-24_04:54:00.052470074, [-208, 68828]
2023-09-24_04:54:00.052568702, [-239, 68789]
2023-09-24_04:54:00.052667330, [-130, 68699]
2023-09-24_04:54:00.052765958, [-1, 68842]
2023-09-24_04:54:00.052864586, [119, 68912]
2023-09-24_04:54:00.052963214, [214, 68739]
2023-09-24_04:54:00.053061842, [209, 68616]
2023-09-24_04:54:00.053160470, [-28, 68517]
2023-09-24_04:54:00.053259098, [-73, 68548]
2023-09-24_04:54:00.053357726, [58, 68638]
2023-09-24_04:54:00.053456354, [33, 68672]
2023-09-24_04:54:00.053554982, [-53, 68650]
