"# DATASET= tango://g-v-csdb-0.maxiv.lu.se:10000/R3-316M2/DIA/BPM-01/fa"
# t, [x, y]
2023-09-24_04:54:00.000000000, [382, 287]
2023-09-24_04:54:00.017062637, [347, 299]
2023-09-24_04:54:00.017161265, [151, 291]
2023-09-24_04:54:00.017259893, [54, 232]
2023-09-24_04:54:00.017358520, [-111, 119]
2023-09-24_04:54:00.017457148, [-306, 227]
2023-09-24_04:54:00.017555776, [-311, 244]
2023-09-24_04:54:00.017654404, [-93, 59]
2023-09-24_04:54:00.017753032, [92, -111]
2023-09-24_04:54:00.017851660, [49, -84]
2023-09-24_04:54:00.017950288, [-191, 5]
2023-09-24_04:54:00.018048916, [-237, 54]
2023-09-24_04:54:00.018147544, [19, 86]
2023-09-24_04:54:00.018246172, [245, 147]
2023-09-24_04:54:00.018344800, [298, 100]
2023-09-24_04:54:00.018443428, [320, 113]
2023-09-24_04:54:00.018542056, [257, 142]
2023-09-24_04:54:00.018640684, [30, 162]
2023-09-24_04:54:00.018739312, [-286, 171]
2023-09-24_04:54:00.018837940, [-413, 130]
2023-09-24_04:54:00.018936568, [-247, -83]
2023-09-24_04:54:00.019035196, [-136, -207]
2023-09-24_04:54:00.019133824, [-49, -134]
2023-09-24_04:54:00.019232452, [123, -83]
2023-09-24_04:54:00.019331080, [130, -37]
2023-09-24_04:54:00.019429708, [51, -39]
2023-09-24_04:54:00.019528336, [-36, 13]
2023-09-24_04:54:00.019626964, [-1, 79]
2023-09-24_04:54:00.019725592, [-5, -39]
2023-09-24_04:54:00.019824220, [18, -71]
2023-09-24_04:54:00.019922847, [-91, -82]
2023-09-24_04:54:00.020021475, [-319, -213]
2023-09-24_04:54:00.020120103, [-345, -278]
2023-09-24_04:54:00.020218731, [-211, -206]
2023-09-24_04:54:00.020317359, [64, -74]
2023-09-24_04:54:00.020415987, [271, 35]
2023-09-24_04:54:00.020514615, [174, 7]
2023-09-24_04:54:00.020613243, [-53, -233]
2023-09-24_04:54:00.020711871, [-236, -297]
2023-09-24_04:54:00.020810499, [-207, -136]
2023-09-24_04:54:00.020909127, [-18, -177]
2023-09-24_04:54:00.021007755, [17, -245]
2023-09-24_04:54:00.021106383, [-31, -170]
2023-09-24_04:54:00.021205011, [-120, -35]
2023-09-24_04:54:00.021303639, [-309, -1]
2023-09-24_04:54:00.021402267, [-416, -47]
2023-09-24_04:54:00.021500895, [-354, -177]
2023-09-24_04:54:00.021599523, [-202, -289]
2023-09-24_04:54:00.021698151, [4, -328]
2023-09-24_04:54:00.021796779, [82, -223]
2023-09-24_04:54:00.021895407, [-63, -64]
2023-09-24_04:54:00.021994035, [-205, -100]
2023-09-24_04:54:00.022092663, [-150, -77]
2023-09-24_04:54:00.022191291, [-168, -15]
2023-09-24_04:54:00.022289919, [-345, 9]
2023-09-24_04:54:00.022388546, [-457, -85]
2023-09-24_04:54:00.022487174, [-326, -259]
2023-09-24_04:54:00.022585802, [-330, -206]
2023-09-24_04:54:00.022684430, [-457, 29]
2023-09-24_04:54:00.022783058, [-353, 182]
2023-09-24_04:54:00.022881686, [-188, 61]
2023-09-24_04:54:00.022980314, [-52, 40]
2023-09-24_04:54:00.023078942, [-169, 223]
2023-09-24_04:54:00.023177570, [-273, 292]
2023-09-24_04:54:00.023276198, [-207, 271]
2023-09-24_04:54:00.023374826, [-285, 199]
2023-09-24_04:54:00.023473454, [-342, 179]
2023-09-24_04:54:00.023572082, [-322, 254]
2023-09-24_04:54:00.023670710, [-272, 270]
2023-09-24_04:54:00.023769338, [-88, 197]
2023-09-24_04:54:00.023867966, [-47, 60]
2023-09-24_04:54:00.023966594, [-119, -11]
2023-09-24_04:54:00.024065222, [-195, 119]
2023-09-24_04:54:00.024163850, [-235, 237]
2023-09-24_04:54:00.024262478, [-40, 396]
2023-09-24_04:54:00.024361106, [224, 378]
2023-09-24_04:54:00.024459734, [220, 177]
2023-09-24_04:54:00.024558362, [44, 55]
2023-09-24_04:54:00.024656990, [99, 47]
2023-09-24_04:54:00.024755618, [100, 76]
2023-09-24_04:54:00.024854245, [-197, 74]
2023-09-24_04:54:00.024952873, [-327, 145]
2023-09-24_04:54:00.025051501, [-246, 191]
2023-09-24_04:54:00.025150129, [-50, 232]
2023-09-24_04:54:00.025248757, [107, 302]
2023-09-24_04:54:00.025347385, [115, 230]
2023-09-24_04:54:00.025446013, [25, -12]
2023-09-24_04:54:00.025544641, [-147, -25]
2023-09-24_04:54:00.025643269, [-87, 94]
2023-09-24_04:54:00.025741897, [11, 116]
2023-09-24_04:54:00.025840525, [-45, 64]
2023-09-24_04:54:00.025939153, [-265, 57]
2023-09-24_04:54:00.026037781, [-371, 172]
2023-09-24_04:54:00.026136409, [-112, 198]
2023-09-24_04:54:00.026235037, [-14, 105]
2023-09-24_04:54:00.026333665, [-18, -82]
2023-09-24_04:54:00.026432293, [50, -177]
2023-09-24_04:54:00.026530921, [-74, -92]
2023-09-24_04:54:00.026629549, [-64, 39]
2023-09-24_04:54:00.026728177, [-16, 84]
2023-09-24_04:54:00.026826805, [-34, 22]
2023-09-24_04:54:00.026925433, [-21, -6]
2023-09-24_04:54:00.027024061, [3, 72]
2023-09-24_04:54:00.027122689, [136, 84]
2023-09-24_04:54:00.027221317, [77, 131]
2023-09-24_04:54:00.027319944, [-80, 155]
2023-09-24_04:54:00.027418572, [-100, 43]
2023-09-24_04:54:00.027517200, [-48, 77]
2023-09-24_04:54:00.027615828, [5, 86]
2023-09-24_04:54:00.027714456, [-67, -71]
2023-09-24_04:54:00.027813084, [-206, -150]
2023-09-24_04:54:00.027911712, [-209, -259]
2023-09-24_04:54:00.028010340, [-10, -273]
2023-09-24_04:54:00.028108968, [223, -287]
2023-09-24_04:54:00.028207596, [302, -229]
2023-09-24_04:54:00.028306224, [190, -70]
2023-09-24_04:54:00.028404852, [144, 50]
2023-09-24_04:54:00.028503480, [-51, 88]
2023-09-24_04:54:00.028602108, [-82, 83]
2023-09-24_04:54:00.028700736, [182, -141]
2023-09-24_04:54:00.028799364, [277, -256]
2023-09-24_04:54:00.028897992, [126, -130]
2023-09-24_04:54:00.028996620, [-45, -244]
2023-09-24_04:54:00.029095248, [-29, -283]
2023-09-24_04:54:00.029193876, [96, -255]
2023-09-24_04:54:00.029292504, [144, -217]
2023-09-24_04:54:00.029391132, [203, -112]
2023-09-24_04:54:00.029489760, [273, -188]
2023-09-24_04:54:00.029588388, [267, -242]
2023-09-24_04:54:00.029687016, [326, -148]
2023-09-24_04:54:00.029785643, [282, -120]
2023-09-24_04:54:00.029884271, [43, -160]
2023-09-24_04:54:00.029982899, [-194, -252]
2023-09-24_04:54:00.030081527, [-134, -321]
2023-09-24_04:54:00.030180155, [118, -424]
2023-09-24_04:54:00.030278783, [252, -404]
2023-09-24_04:54:00.030377411, [265, -296]
2023-09-24_04:54:00.030476039, [135, -290]
2023-09-24_04:54:00.030574667, [-22, -267]
2023-09-24_04:54:00.030673295, [-61, -348]
2023-09-24_04:54:00.030771923, [-36, -364]
2023-09-24_04:54:00.030870551, [15, -223]
2023-09-24_04:54:00.030969179, [63, -234]
2023-09-24_04:54:00.031067807, [151, -181]
2023-09-24_04:54:00.031166435, [193, -234]
2023-09-24_04:54:00.031265063, [329, -544]
2023-09-24_04:54:00.031363691, [337, -593]
2023-09-24_04:54:00.031462319, [167, -607]
2023-09-24_04:54:00.031560947, [45, -684]
2023-09-24_04:54:00.031659575, [63, -617]
2023-09-24_04:54:00.031758203, [143, -479]
2023-09-24_04:54:00.031856831, [188, -439]
2023-09-24_04:54:00.031955459, [75, -425]
2023-09-24_04:54:00.032054087, [-70, -291]
2023-09-24_04:54:00.032152715, [-65, -139]
2023-09-24_04:54:00.032251342, [-25, -29]
2023-09-24_04:54:00.032349970, [139, -26]
2023-09-24_04:54:00.032448598, [191, -235]
2023-09-24_04:54:00.032547226, [158, -384]
2023-09-24_04:54:00.032645854, [189, -344]
2023-09-24_04:54:00.032744482, [246, -280]
2023-09-24_04:54:00.032843110, [67, -243]
2023-09-24_04:54:00.032941738, [-35, -316]
2023-09-24_04:54:00.033040366, [97, -489]
2023-09-24_04:54:00.033138994, [45, -403]
2023-09-24_04:54:00.033237622, [61, -449]
2023-09-24_04:54:00.033336250, [156, -539]
2023-09-24_04:54:00.033434878, [125, -588]
2023-09-24_04:54:00.033533506, [128, -805]
2023-09-24_04:54:00.033632134, [-34, -735]
2023-09-24_04:54:00.033730762, [-161, -630]
2023-09-24_04:54:00.033829390, [-30, -612]
2023-09-24_04:54:00.033928018, [175, -653]
2023-09-24_04:54:00.034026646, [313, -719]
2023-09-24_04:54:00.034125274, [132, -590]
2023-09-24_04:54:00.034223902, [-158, -595]
2023-09-24_04:54:00.034322530, [-127, -663]
2023-09-24_04:54:00.034421158, [66, -716]
2023-09-24_04:54:00.034519786, [85, -689]
2023-09-24_04:54:00.034618414, [42, -561]
2023-09-24_04:54:00.034717041, [115, -582]
2023-09-24_04:54:00.034815669, [86, -665]
2023-09-24_04:54:00.034914297, [-51, -661]
2023-09-24_04:54:00.035012925, [-91, -618]
2023-09-24_04:54:00.035111553, [50, -516]
2023-09-24_04:54:00.035210181, [69, -374]
2023-09-24_04:54:00.035308809, [81, -426]
2023-09-24_04:54:00.035407437, [182, -454]
2023-09-24_04:54:00.035506065, [180, -354]
2023-09-24_04:54:00.035604693, [85, -420]
2023-09-24_04:54:00.035703321, [-93, -372]
2023-09-24_04:54:00.035801949, [-199, -331]
2023-09-24_04:54:00.035900577, [-240, -456]
2023-09-24_04:54:00.035999205, [-365, -499]
2023-09-24_04:54:00.036097833, [-284, -566]
2023-09-24_04:54:00.036196461, [-22, -542]
2023-09-24_04:54:00.036295089, [14, -412]
2023-09-24_04:54:00.036393717, [80, -265]
2023-09-24_04:54:00.036492345, [233, -104]
2023-09-24_04:54:00.036590973, [300, -109]
2023-09-24_04:54:00.036689601, [214, -238]
2023-09-24_04:54:00.036788229, [-53, -283]
2023-09-24_04:54:00.036886857, [-199, -168]
2023-09-24_04:54:00.036985485, [-194, -27]
2023-09-24_04:54:00.037084113, [-268, -54]
2023-09-24_04:54:00.037182740, [-362, -189]
2023-09-24_04:54:00.037281368, [-368, -178]
2023-09-24_04:54:00.037379996, [-229, -63]
2023-09-24_04:54:00.037478624, [-100, 59]
2023-09-24_04:54:00.037577252, [-84, 167]
2023-09-24_04:54:00.037675880, [4, 225]
2023-09-24_04:54:00.037774508, [169, 76]
2023-09-24_04:54:00.037873136, [158, -178]
2023-09-24_04:54:00.037971764, [-31, -258]
2023-09-24_04:54:00.038070392, [-100, -209]
2023-09-24_04:54:00.038169020, [-147, -60]
2023-09-24_04:54:00.038267648, [-128, 139]
2023-09-24_04:54:00.038366276, [77, 256]
2023-09-24_04:54:00.038464904, [110, 185]
2023-09-24_04:54:00.038563532, [132, 98]
2023-09-24_04:54:00.038662160, [134, 197]
2023-09-24_04:54:00.038760788, [-21, 292]
2023-09-24_04:54:00.038859416, [-124, 393]
2023-09-24_04:54:00.038958044, [-126, 478]
2023-09-24_04:54:00.039056672, [114, 480]
2023-09-24_04:54:00.039155300, [273, 497]
2023-09-24_04:54:00.039253928, [170, 401]
2023-09-24_04:54:00.039352556, [-20, 246]
2023-09-24_04:54:00.039451184, [42, 240]
2023-09-24_04:54:00.039549812, [260, 302]
2023-09-24_04:54:00.039648440, [193, 235]
2023-09-24_04:54:00.039747067, [123, 73]
2023-09-24_04:54:00.039845695, [177, 47]
2023-09-24_04:54:00.039944323, [184, 238]
2023-09-24_04:54:00.040042951, [217, 315]
2023-09-24_04:54:00.040141579, [182, 284]
2023-09-24_04:54:00.040240207, [59, 346]
2023-09-24_04:54:00.040338835, [43, 393]
2023-09-24_04:54:00.040437463, [-13, 323]
2023-09-24_04:54:00.040536091, [-112, 285]
2023-09-24_04:54:00.040634719, [-72, 196]
2023-09-24_04:54:00.040733347, [-112, 135]
2023-09-24_04:54:00.040831975, [-116, 172]
2023-09-24_04:54:00.040930603, [-34, 133]
2023-09-24_04:54:00.041029231, [-124, 259]
2023-09-24_04:54:00.041127859, [69, 306]
2023-09-24_04:54:00.041226487, [204, 197]
2023-09-24_04:54:00.041325115, [46, 179]
2023-09-24_04:54:00.041423743, [-80, 133]
2023-09-24_04:54:00.041522371, [-66, 154]
2023-09-24_04:54:00.041620999, [44, 212]
2023-09-24_04:54:00.041719627, [-1, 167]
2023-09-24_04:54:00.041818255, [-96, 65]
2023-09-24_04:54:00.041916883, [-106, -22]
2023-09-24_04:54:00.042015511, [-89, -46]
2023-09-24_04:54:00.042114139, [-125, 57]
2023-09-24_04:54:00.042212766, [-81, -28]
2023-09-24_04:54:00.042311394, [52, -28]
2023-09-24_04:54:00.042410022, [61, 148]
2023-09-24_04:54:00.042508650, [-99, 40]
2023-09-24_04:54:00.042607278, [-292, -77]
2023-09-24_04:54:00.042705906, [-334, -64]
2023-09-24_04:54:00.042804534, [-244, -64]
2023-09-24_04:54:00.042903162, [-145, -106]
2023-09-24_04:54:00.043001790, [70, -206]
2023-09-24_04:54:00.043100418, [255, -216]
2023-09-24_04:54:00.043199046, [250, -191]
2023-09-24_04:54:00.043297674, [183, -195]
2023-09-24_04:54:00.043396302, [-38, -245]
2023-09-24_04:54:00.043494930, [-130, -294]
2023-09-24_04:54:00.043593558, [-11, -372]
2023-09-24_04:54:00.043692186, [-81, -371]
2023-09-24_04:54:00.043790814, [-211, -280]
2023-09-24_04:54:00.043889442, [-307, -279]
2023-09-24_04:54:00.043988070, [-341, -215]
2023-09-24_04:54:00.044086698, [-248, -209]
2023-09-24_04:54:00.044185326, [-15, -149]
2023-09-24_04:54:00.044283954, [201, -106]
2023-09-24_04:54:00.044382582, [197, -214]
2023-09-24_04:54:00.044481210, [40, -272]
2023-09-24_04:54:00.044579838, [-165, -289]
2023-09-24_04:54:00.044678465, [-406, -166]
2023-09-24_04:54:00.044777093, [-624, -80]
2023-09-24_04:54:00.044875721, [-444, -331]
2023-09-24_04:54:00.044974349, [-162, -595]
2023-09-24_04:54:00.045072977, [-74, -460]
2023-09-24_04:54:00.045171605, [25, -296]
2023-09-24_04:54:00.045270233, [10, -234]
2023-09-24_04:54:00.045368861, [-60, -206]
2023-09-24_04:54:00.045467489, [29, -15]
2023-09-24_04:54:00.045566117, [137, 78]
2023-09-24_04:54:00.045664745, [72, 42]
2023-09-24_04:54:00.045763373, [-189, 112]
2023-09-24_04:54:00.045862001, [-383, 79]
2023-09-24_04:54:00.045960629, [-400, -37]
2023-09-24_04:54:00.046059257, [-374, -222]
2023-09-24_04:54:00.046157885, [-272, -318]
2023-09-24_04:54:00.046256513, [-109, -395]
2023-09-24_04:54:00.046355141, [-36, -458]
2023-09-24_04:54:00.046453769, [-125, -397]
2023-09-24_04:54:00.046552397, [-270, -279]
2023-09-24_04:54:00.046651025, [-335, -153]
2023-09-24_04:54:00.046749653, [-298, 14]
2023-09-24_04:54:00.046848281, [-141, 122]
2023-09-24_04:54:00.046946909, [-115, 35]
2023-09-24_04:54:00.047045537, [-196, -80]
2023-09-24_04:54:00.047144164, [-276, -81]
2023-09-24_04:54:00.047242792, [-281, -179]
2023-09-24_04:54:00.047341420, [-224, -255]
2023-09-24_04:54:00.047440048, [-40, -201]
2023-09-24_04:54:00.047538676, [113, -204]
2023-09-24_04:54:00.047637304, [104, -103]
2023-09-24_04:54:00.047735932, [30, -106]
2023-09-24_04:54:00.047834560, [-219, -175]
2023-09-24_04:54:00.047933188, [-352, -108]
2023-09-24_04:54:00.048031816, [-320, -65]
2023-09-24_04:54:00.048130444, [-260, -12]
2023-09-24_04:54:00.048229072, [-68, 67]
2023-09-24_04:54:00.048327700, [93, 14]
2023-09-24_04:54:00.048426328, [111, -198]
2023-09-24_04:54:00.048524956, [36, -315]
2023-09-24_04:54:00.048623584, [19, -332]
2023-09-24_04:54:00.048722212, [-26, -339]
2023-09-24_04:54:00.048820840, [-115, -368]
2023-09-24_04:54:00.048919468, [-315, -390]
2023-09-24_04:54:00.049018096, [-291, -310]
2023-09-24_04:54:00.049116724, [-40, -193]
2023-09-24_04:54:00.049215352, [139, -206]
2023-09-24_04:54:00.049313980, [125, -170]
2023-09-24_04:54:00.049412608, [121, -30]
2023-09-24_04:54:00.049511236, [239, -56]
2023-09-24_04:54:00.049609863, [139, -244]
2023-09-24_04:54:00.049708491, [-46, -360]
2023-09-24_04:54:00.049807119, [-12, -365]
2023-09-24_04:54:00.049905747, [220, -350]
2023-09-24_04:54:00.050004375, [139, -401]
2023-09-24_04:54:00.050103003, [-120, -455]
2023-09-24_04:54:00.050201631, [-156, -432]
2023-09-24_04:54:00.050300259, [-127, -433]
2023-09-24_04:54:00.050398887, [-136, -487]
2023-09-24_04:54:00.050497515, [10, -430]
2023-09-24_04:54:00.050596143, [202, -457]
2023-09-24_04:54:00.050694771, [211, -500]
2023-09-24_04:54:00.050793399, [92, -414]
2023-09-24_04:54:00.050892027, [174, -510]
2023-09-24_04:54:00.050990655, [357, -586]
2023-09-24_04:54:00.051089283, [368, -516]
2023-09-24_04:54:00.051187911, [258, -568]
2023-09-24_04:54:00.051286539, [56, -565]
2023-09-24_04:54:00.051385167, [14, -434]
2023-09-24_04:54:00.051483795, [53, -373]
2023-09-24_04:54:00.051582423, [98, -537]
2023-09-24_04:54:00.051681051, [244, -667]
2023-09-24_04:54:00.051779679, [332, -535]
2023-09-24_04:54:00.051878307, [214, -375]
2023-09-24_04:54:00.051976935, [90, -437]
2023-09-24_04:54:00.052075562, [76, -449]
2023-09-24_04:54:00.052174190, [244, -458]
2023-09-24_04:54:00.052272818, [320, -595]
2023-09-24_04:54:00.052371446, [101, -626]
2023-09-24_04:54:00.052470074, [-205, -556]
2023-09-24_04:54:00.052568702, [-323, -391]
2023-09-24_04:54:00.052667330, [-180, -332]
2023-09-24_04:54:00.052765958, [-94, -352]
2023-09-24_04:54:00.052864586, [81, -322]
2023-09-24_04:54:00.052963214, [345, -272]
2023-09-24_04:54:00.053061842, [339, -269]
2023-09-24_04:54:00.053160470, [199, -232]
2023-09-24_04:54:00.053259098, [223, -36]
2023-09-24_04:54:00.053357726, [331, 93]
2023-09-24_04:54:00.053456354, [320, 29]
2023-09-24_04:54:00.053554982, [248, -142]
2023-09-24_04:54:00.053653610, [102, -322]
2023-09-24_04:54:00.053752238, [113, -270]
2023-09-24_04:54:00.053850866, [107, -98]
2023-09-24_04:54:00.053949494, [15, 5]
2023-09-24_04:54:00.054048122, [-31, 31]
2023-09-24_04:54:00.054146750, [-103, 81]
2023-09-24_04:54:00.054245378, [27, 56]
2023-09-24_04:54:00.054344006, [141, -22]
2023-09-24_04:54:00.054442634, [105, -90]
2023-09-24_04:54:00.054541261, [102, -84]
2023-09-24_04:54:00.054639889, [206, 113]
2023-09-24_04:54:00.054738517, [279, 93]
2023-09-24_04:54:00.054837145, [291, 40]
2023-09-24_04:54:00.054935773, [269, 93]
2023-09-24_04:54:00.055034401, [145, 35]
2023-09-24_04:54:00.055133029, [79, -20]
2023-09-24_04:54:00.055231657, [99, -75]
2023-09-24_04:54:00.055330285, [175, -171]
2023-09-24_04:54:00.055428913, [173, -94]
2023-09-24_04:54:00.055527541, [160, -4]
