"# DATASET= tango://g-v-csdb-0.maxiv.lu.se:10000/R3-312U5/DIA/BPM-01/fa"
# t, [x, y]
2023-09-24_04:54:00.000000000, [159, 84]
2023-09-24_04:54:00.020415987, [1253, -231]
2023-09-24_04:54:00.020514615, [1295, -90]
2023-09-24_04:54:00.020613243, [721, -37]
2023-09-24_04:54:00.020711871, [127, -43]
2023-09-24_04:54:00.020810499, [193, 81]
2023-09-24_04:54:00.020909127, [836, 142]
2023-09-24_04:54:00.021007755, [1275, 83]
2023-09-24_04:54:00.021106383, [1471, -43]
2023-09-24_04:54:00.021205011, [1440, -28]
2023-09-24_04:54:00.021303639, [1000, 15]
2023-09-24_04:54:00.021402267, [556, 42]
2023-09-24_04:54:00.021500895, [296, 121]
2023-09-24_04:54:00.021599523, [549, 148]
2023-09-24_04:54:00.021698151, [1140, 203]
2023-09-24_04:54:00.021796779, [1662, 86]
2023-09-24_04:54:00.021895407, [1998, -75]
2023-09-24_04:54:00.021994035, [2147, -70]
2023-09-24_04:54:00.022092663, [2285, 50]
2023-09-24_04:54:00.022191291, [2068, 110]
2023-09-24_04:54:00.022289919, [1450, 152]
2023-09-24_04:54:00.022388546, [1044, 142]
2023-09-24_04:54:00.022487174, [1342, 57]
2023-09-24_04:54:00.022585802, [1627, 101]
2023-09-24_04:54:00.022684430, [1610, 149]
2023-09-24_04:54:00.022783058, [1636, 146]
2023-09-24_04:54:00.022881686, [1576, 39]
2023-09-24_04:54:00.022980314, [1851, -29]
2023-09-24_04:54:00.023078942, [2027, -7]
2023-09-24_04:54:00.023177570, [1895, 17]
2023-09-24_04:54:00.023276198, [1821, -9]
2023-09-24_04:54:00.023374826, [1313, -13]
2023-09-24_04:54:00.023473454, [1007, -37]
2023-09-24_04:54:00.023572082, [1141, -13]
2023-09-24_04:54:00.023670710, [1308, 194]
2023-09-24_04:54:00.023769338, [1375, 306]
2023-09-24_04:54:00.023867966, [1152, 170]
2023-09-24_04:54:00.023966594, [1020, 154]
2023-09-24_04:54:00.024065222, [884, 297]
2023-09-24_04:54:00.024163850, [357, 213]
2023-09-24_04:54:00.024262478, [532, 95]
2023-09-24_04:54:00.024361106, [1624, 145]
2023-09-24_04:54:00.024459734, [2197, 115]
2023-09-24_04:54:00.024558362, [1965, 122]
2023-09-24_04:54:00.024656990, [1688, 98]
2023-09-24_04:54:00.024755618, [1374, 95]
2023-09-24_04:54:00.024854245, [877, 235]
2023-09-24_04:54:00.024952873, [498, 265]
2023-09-24_04:54:00.025051501, [447, 187]
2023-09-24_04:54:00.025150129, [871, 118]
2023-09-24_04:54:00.025248757, [1341, 142]
2023-09-24_04:54:00.025347385, [1618, 253]
2023-09-24_04:54:00.025446013, [1648, 345]
2023-09-24_04:54:00.025544641, [1308, 293]
2023-09-24_04:54:00.025643269, [1050, 325]
2023-09-24_04:54:00.025741897, [747, 362]
2023-09-24_04:54:00.025840525, [398, 320]
2023-09-24_04:54:00.025939153, [-111, 255]
2023-09-24_04:54:00.026037781, [-336, 230]
2023-09-24_04:54:00.026136409, [60, 350]
2023-09-24_04:54:00.026235037, [-42, 377]
2023-09-24_04:54:00.026333665, [-397, 268]
2023-09-24_04:54:00.026432293, [-653, 227]
2023-09-24_04:54:00.026530921, [-720, 254]
2023-09-24_04:54:00.026629549, [-442, 315]
2023-09-24_04:54:00.026728177, [-330, 249]
2023-09-24_04:54:00.026826805, [-597, 162]
2023-09-24_04:54:00.026925433, [-1076, 241]
2023-09-24_04:54:00.027024061, [-1302, 333]
2023-09-24_04:54:00.027122689, [-1288, 380]
2023-09-24_04:54:00.027221317, [-1485, 380]
2023-09-24_04:54:00.027319944, [-1833, 284]
2023-09-24_04:54:00.027418572, [-1968, 128]
2023-09-24_04:54:00.027517200, [-1899, 121]
2023-09-24_04:54:00.027615828, [-2250, 294]
2023-09-24_04:54:00.027714456, [-2920, 374]
2023-09-24_04:54:00.027813084, [-3150, 237]
2023-09-24_04:54:00.027911712, [-2896, 235]
2023-09-24_04:54:00.028010340, [-2607, 362]
2023-09-24_04:54:00.028108968, [-2234, 347]
2023-09-24_04:54:00.028207596, [-2161, 243]
2023-09-24_04:54:00.028306224, [-2633, 248]
2023-09-24_04:54:00.028404852, [-3052, 351]
2023-09-24_04:54:00.028503480, [-3454, 262]
2023-09-24_04:54:00.028602108, [-3393, 150]
2023-09-24_04:54:00.028700736, [-2871, 193]
2023-09-24_04:54:00.028799364, [-2591, 211]
2023-09-24_04:54:00.028897992, [-3075, 193]
2023-09-24_04:54:00.028996620, [-3711, 312]
2023-09-24_04:54:00.029095248, [-3585, 325]
2023-09-24_04:54:00.029193876, [-2997, 282]
2023-09-24_04:54:00.029292504, [-2588, 347]
2023-09-24_04:54:00.029391132, [-2631, 371]
2023-09-24_04:54:00.029489760, [-2760, 356]
2023-09-24_04:54:00.029588388, [-2875, 263]
2023-09-24_04:54:00.029687016, [-2824, 249]
2023-09-24_04:54:00.029785643, [-2694, 223]
2023-09-24_04:54:00.029884271, [-2814, 118]
2023-09-24_04:54:00.029982899, [-2931, 64]
2023-09-24_04:54:00.030081527, [-2677, 195]
2023-09-24_04:54:00.030180155, [-2256, 190]
2023-09-24_04:54:00.030278783, [-1850, 108]
2023-09-24_04:54:00.030377411, [-1324, 60]
2023-09-24_04:54:00.030476039, [-978, 27]
2023-09-24_04:54:00.030574667, [-1000, 114]
2023-09-24_04:54:00.030673295, [-1328, 142]
2023-09-24_04:54:00.030771923, [-1505, 2]
2023-09-24_04:54:00.030870551, [-1164, -61]
2023-09-24_04:54:00.030969179, [-801, -58]
2023-09-24_04:54:00.031067807, [-185, -35]
2023-09-24_04:54:00.031166435, [378, -24]
2023-09-24_04:54:00.031265063, [423, -63]
2023-09-24_04:54:00.031363691, [262, -27]
2023-09-24_04:54:00.031462319, [-120, -126]
2023-09-24_04:54:00.031560947, [-124, -127]
2023-09-24_04:54:00.031659575, [330, 39]
2023-09-24_04:54:00.031758203, [585, 95]
2023-09-24_04:54:00.031856831, [560, 58]
2023-09-24_04:54:00.031955459, [377, -90]
2023-09-24_04:54:00.032054087, [467, -35]
2023-09-24_04:54:00.032152715, [806, 88]
2023-09-24_04:54:00.032251342, [880, -10]
2023-09-24_04:54:00.032349970, [1020, -136]
2023-09-24_04:54:00.032448598, [967, -142]
2023-09-24_04:54:00.032547226, [550, -161]
2023-09-24_04:54:00.032645854, [646, -265]
2023-09-24_04:54:00.032744482, [1046, -374]
2023-09-24_04:54:00.032843110, [991, -350]
2023-09-24_04:54:00.032941738, [951, -235]
2023-09-24_04:54:00.033040366, [1358, -167]
2023-09-24_04:54:00.033138994, [1590, -120]
2023-09-24_04:54:00.033237622, [1683, -144]
2023-09-24_04:54:00.033336250, [1609, -307]
2023-09-24_04:54:00.033434878, [1462, -372]
2023-09-24_04:54:00.033533506, [1265, -309]
2023-09-24_04:54:00.033632134, [834, -205]
2023-09-24_04:54:00.033730762, [1075, -165]
2023-09-24_04:54:00.033829390, [1462, -164]
2023-09-24_04:54:00.033928018, [1835, -189]
2023-09-24_04:54:00.034026646, [2264, -234]
2023-09-24_04:54:00.034125274, [2006, -204]
2023-09-24_04:54:00.034223902, [1658, -158]
2023-09-24_04:54:00.034322530, [1577, -35]
2023-09-24_04:54:00.034421158, [1660, 107]
2023-09-24_04:54:00.034519786, [1689, 150]
2023-09-24_04:54:00.034618414, [1627, -74]
2023-09-24_04:54:00.034717041, [1983, -235]
2023-09-24_04:54:00.034815669, [2370, -170]
2023-09-24_04:54:00.034914297, [2180, -185]
2023-09-24_04:54:00.035012925, [1900, -261]
2023-09-24_04:54:00.035111553, [1937, -261]
2023-09-24_04:54:00.035210181, [2060, -167]
2023-09-24_04:54:00.035308809, [2198, -127]
2023-09-24_04:54:00.035407437, [2355, -135]
2023-09-24_04:54:00.035506065, [2659, -135]
2023-09-24_04:54:00.035604693, [2757, -66]
2023-09-24_04:54:00.035703321, [2532, -1]
2023-09-24_04:54:00.035801949, [2036, -17]
2023-09-24_04:54:00.035900577, [1684, 5]
2023-09-24_04:54:00.035999205, [1383, -56]
2023-09-24_04:54:00.036097833, [1282, -237]
2023-09-24_04:54:00.036196461, [1742, -213]
2023-09-24_04:54:00.036295089, [2083, -183]
2023-09-24_04:54:00.036393717, [2054, -123]
2023-09-24_04:54:00.036492345, [2227, 24]
2023-09-24_04:54:00.036590973, [2596, 37]
2023-09-24_04:54:00.036689601, [2175, 60]
2023-09-24_04:54:00.036788229, [1346, -65]
2023-09-24_04:54:00.036886857, [907, -34]
2023-09-24_04:54:00.036985485, [553, 229]
2023-09-24_04:54:00.037084113, [336, 250]
2023-09-24_04:54:00.037182740, [344, 224]
2023-09-24_04:54:00.037281368, [462, 207]
2023-09-24_04:54:00.037379996, [488, -9]
2023-09-24_04:54:00.037478624, [230, -144]
2023-09-24_04:54:00.037577252, [362, 7]
2023-09-24_04:54:00.037675880, [852, 35]
2023-09-24_04:54:00.037774508, [639, -115]
2023-09-24_04:54:00.037873136, [-156, -191]
2023-09-24_04:54:00.037971764, [-692, -148]
2023-09-24_04:54:00.038070392, [-711, -64]
2023-09-24_04:54:00.038169020, [-664, -73]
2023-09-24_04:54:00.038267648, [-823, -27]
2023-09-24_04:54:00.038366276, [-762, 41]
2023-09-24_04:54:00.038464904, [-580, 15]
2023-09-24_04:54:00.038563532, [-390, -43]
2023-09-24_04:54:00.038662160, [-317, -152]
2023-09-24_04:54:00.038760788, [-493, -230]
2023-09-24_04:54:00.038859416, [-753, -46]
2023-09-24_04:54:00.038958044, [-1075, 159]
2023-09-24_04:54:00.039056672, [-931, 47]
2023-09-24_04:54:00.039155300, [-223, -87]
2023-09-24_04:54:00.039253928, [-346, -16]
2023-09-24_04:54:00.039352556, [-1019, 64]
2023-09-24_04:54:00.039451184, [-881, 152]
2023-09-24_04:54:00.039549812, [-305, 212]
2023-09-24_04:54:00.039648440, [33, 142]
2023-09-24_04:54:00.039747067, [-206, 69]
2023-09-24_04:54:00.039845695, [-98, -15]
2023-09-24_04:54:00.039944323, [582, -15]
2023-09-24_04:54:00.040042951, [928, -112]
2023-09-24_04:54:00.040141579, [840, -278]
2023-09-24_04:54:00.040240207, [588, -274]
2023-09-24_04:54:00.040338835, [587, -123]
2023-09-24_04:54:00.040437463, [884, -114]
2023-09-24_04:54:00.040536091, [1200, -81]
2023-09-24_04:54:00.040634719, [1376, -14]
2023-09-24_04:54:00.040733347, [1464, -4]
2023-09-24_04:54:00.040831975, [1718, -40]
2023-09-24_04:54:00.040930603, [2200, -104]
2023-09-24_04:54:00.041029231, [2366, 59]
2023-09-24_04:54:00.041127859, [2505, 96]
2023-09-24_04:54:00.041226487, [2623, -159]
2023-09-24_04:54:00.041325115, [2384, -268]
2023-09-24_04:54:00.041423743, [2312, -185]
2023-09-24_04:54:00.041522371, [2499, -123]
2023-09-24_04:54:00.041620999, [2909, -13]
2023-09-24_04:54:00.041719627, [3091, -39]
2023-09-24_04:54:00.041818255, [3220, -76]
2023-09-24_04:54:00.041916883, [3586, -52]
2023-09-24_04:54:00.042015511, [3681, -83]
2023-09-24_04:54:00.042114139, [3337, -25]
2023-09-24_04:54:00.042212766, [3271, -10]
2023-09-24_04:54:00.042311394, [3415, -32]
2023-09-24_04:54:00.042410022, [3292, -54]
2023-09-24_04:54:00.042508650, [3222, -77]
2023-09-24_04:54:00.042607278, [2910, -29]
2023-09-24_04:54:00.042705906, [2744, -41]
2023-09-24_04:54:00.042804534, [2847, -261]
2023-09-24_04:54:00.042903162, [2930, -261]
2023-09-24_04:54:00.043001790, [3690, -261]
2023-09-24_04:54:00.043100418, [4563, -333]
2023-09-24_04:54:00.043199046, [4697, -149]
2023-09-24_04:54:00.043297674, [4111, 13]
2023-09-24_04:54:00.043396302, [3416, 68]
2023-09-24_04:54:00.043494930, [3352, 64]
2023-09-24_04:54:00.043593558, [3575, 84]
2023-09-24_04:54:00.043692186, [3406, 42]
2023-09-24_04:54:00.043790814, [3325, -38]
2023-09-24_04:54:00.043889442, [3398, -67]
2023-09-24_04:54:00.043988070, [3338, -150]
2023-09-24_04:54:00.044086698, [3259, -311]
2023-09-24_04:54:00.044185326, [3670, -406]
2023-09-24_04:54:00.044283954, [4399, -349]
2023-09-24_04:54:00.044382582, [4539, -337]
2023-09-24_04:54:00.044481210, [4285, -344]
2023-09-24_04:54:00.044579838, [3808, -289]
2023-09-24_04:54:00.044678465, [3373, -226]
2023-09-24_04:54:00.044777093, [3028, -148]
2023-09-24_04:54:00.044875721, [3066, -132]
2023-09-24_04:54:00.044974349, [3715, -182]
2023-09-24_04:54:00.045072977, [4445, -144]
2023-09-24_04:54:00.045171605, [4916, -4]
2023-09-24_04:54:00.045270233, [4799, 79]
2023-09-24_04:54:00.045368861, [4247, 0]
2023-09-24_04:54:00.045467489, [4022, -52]
2023-09-24_04:54:00.045566117, [4331, -61]
2023-09-24_04:54:00.045664745, [4160, -48]
2023-09-24_04:54:00.045763373, [3473, -16]
2023-09-24_04:54:00.045862001, [2818, -27]
2023-09-24_04:54:00.045960629, [2743, -10]
2023-09-24_04:54:00.046059257, [3118, -30]
2023-09-24_04:54:00.046157885, [3402, -107]
2023-09-24_04:54:00.046256513, [3709, -240]
2023-09-24_04:54:00.046355141, [3480, -233]
2023-09-24_04:54:00.046453769, [2752, -154]
2023-09-24_04:54:00.046552397, [2137, -140]
2023-09-24_04:54:00.046651025, [1986, -268]
2023-09-24_04:54:00.046749653, [2384, -295]
2023-09-24_04:54:00.046848281, [2449, -215]
2023-09-24_04:54:00.046946909, [1671, -206]
2023-09-24_04:54:00.047045537, [997, -91]
2023-09-24_04:54:00.047144164, [960, -3]
2023-09-24_04:54:00.047242792, [1228, 28]
2023-09-24_04:54:00.047341420, [1128, 28]
2023-09-24_04:54:00.047440048, [949, 62]
2023-09-24_04:54:00.047538676, [1141, 112]
2023-09-24_04:54:00.047637304, [1184, 119]
2023-09-24_04:54:00.047735932, [870, 204]
2023-09-24_04:54:00.047834560, [273, 250]
2023-09-24_04:54:00.047933188, [-296, 196]
2023-09-24_04:54:00.048031816, [-689, 46]
2023-09-24_04:54:00.048130444, [-530, -183]
2023-09-24_04:54:00.048229072, [-42, -203]
2023-09-24_04:54:00.048327700, [158, 19]
2023-09-24_04:54:00.048426328, [373, 65]
2023-09-24_04:54:00.048524956, [611, 156]
2023-09-24_04:54:00.048623584, [346, 259]
2023-09-24_04:54:00.048722212, [-188, 260]
2023-09-24_04:54:00.048820840, [-863, 247]
2023-09-24_04:54:00.048919468, [-1611, 135]
2023-09-24_04:54:00.049018096, [-1470, 175]
2023-09-24_04:54:00.049116724, [-593, 250]
2023-09-24_04:54:00.049215352, [-261, 288]
2023-09-24_04:54:00.049313980, [-320, 296]
2023-09-24_04:54:00.049412608, [-318, 271]
2023-09-24_04:54:00.049511236, [38, 249]
2023-09-24_04:54:00.049609863, [487, 252]
2023-09-24_04:54:00.049708491, [421, 413]
2023-09-24_04:54:00.049807119, [549, 563]
2023-09-24_04:54:00.049905747, [724, 608]
2023-09-24_04:54:00.050004375, [352, 505]
2023-09-24_04:54:00.050103003, [170, 337]
2023-09-24_04:54:00.050201631, [95, 198]
2023-09-24_04:54:00.050300259, [-53, 143]
2023-09-24_04:54:00.050398887, [355, 145]
2023-09-24_04:54:00.050497515, [997, 110]
2023-09-24_04:54:00.050596143, [1167, 35]
2023-09-24_04:54:00.050694771, [1120, 88]
2023-09-24_04:54:00.050793399, [1699, 276]
2023-09-24_04:54:00.050892027, [2385, 348]
2023-09-24_04:54:00.050990655, [2667, 262]
2023-09-24_04:54:00.051089283, [2512, 186]
2023-09-24_04:54:00.051187911, [1766, 226]
2023-09-24_04:54:00.051286539, [1452, 178]
2023-09-24_04:54:00.051385167, [1383, 101]
2023-09-24_04:54:00.051483795, [1657, 31]
2023-09-24_04:54:00.051582423, [2341, -15]
2023-09-24_04:54:00.051681051, [2424, 21]
2023-09-24_04:54:00.051779679, [2582, 159]
2023-09-24_04:54:00.051878307, [2825, 248]
2023-09-24_04:54:00.051976935, [2550, 150]
2023-09-24_04:54:00.052075562, [2496, 155]
2023-09-24_04:54:00.052174190, [2997, 207]
2023-09-24_04:54:00.052272818, [3267, 122]
2023-09-24_04:54:00.052371446, [2972, 24]
2023-09-24_04:54:00.052470074, [2335, 114]
2023-09-24_04:54:00.052568702, [1972, 188]
2023-09-24_04:54:00.052667330, [2025, 192]
2023-09-24_04:54:00.052765958, [2422, 157]
2023-09-24_04:54:00.052864586, [2941, 56]
2023-09-24_04:54:00.052963214, [3324, 29]
2023-09-24_04:54:00.053061842, [3377, -24]
2023-09-24_04:54:00.053160470, [2809, 0]
2023-09-24_04:54:00.053259098, [2696, 155]
2023-09-24_04:54:00.053357726, [2925, 191]
2023-09-24_04:54:00.053456354, [2734, -6]
2023-09-24_04:54:00.053554982, [2985, -80]
2023-09-24_04:54:00.053653610, [2799, 103]
2023-09-24_04:54:00.053752238, [2209, 123]
2023-09-24_04:54:00.053850866, [1940, 90]
2023-09-24_04:54:00.053949494, [1816, -25]
2023-09-24_04:54:00.054048122, [2015, -222]
2023-09-24_04:54:00.054146750, [2267, -195]
2023-09-24_04:54:00.054245378, [2530, -93]
2023-09-24_04:54:00.054344006, [2546, -137]
2023-09-24_04:54:00.054442634, [2293, -160]
2023-09-24_04:54:00.054541261, [2275, -97]
2023-09-24_04:54:00.054639889, [2725, -33]
