"# DATASET= tango://g-v-csdb-0.maxiv.lu.se:10000/R3-318U3/DIA/BPM-02/fa"
# t, [x, y]
2023-09-24_04:54:00.000000000, [27964, 231]
2023-09-24_04:54:00.010553191, [21992, -296]
2023-09-24_04:54:00.010651819, [21606, -317]
2023-09-24_04:54:00.010750447, [22044, -177]
2023-09-24_04:54:00.010849075, [22647, -220]
2023-09-24_04:54:00.010947703, [22738, -220]
2023-09-24_04:54:00.011046331, [22932, -243]
2023-09-24_04:54:00.011144959, [22819, -279]
2023-09-24_04:54:00.011243587, [22511, -196]
2023-09-24_04:54:00.011342215, [22425, -116]
2023-09-24_04:54:00.011440843, [21908, 88]
2023-09-24_04:54:00.011539471, [20855, 238]
2023-09-24_04:54:00.011638099, [20067, 28]
2023-09-24_04:54:00.011736727, [20437, -112]
2023-09-24_04:54:00.011835355, [21598, -109]
2023-09-24_04:54:00.011933983, [22059, -81]
2023-09-24_04:54:00.012032611, [21749, -166]
2023-09-24_04:54:00.012131239, [21447, -268]
2023-09-24_04:54:00.012229867, [21764, -212]
2023-09-24_04:54:00.012328495, [22436, -16]
2023-09-24_04:54:00.012427122, [21972, 77]
2023-09-24_04:54:00.012525750, [21356, 31]
2023-09-24_04:54:00.012624378, [21326, 38]
2023-09-24_04:54:00.012723006, [21145, -9]
2023-09-24_04:54:00.012821634, [20806, 37]
2023-09-24_04:54:00.012920262, [20687, 72]
2023-09-24_04:54:00.013018890, [21217, 0]
2023-09-24_04:54:00.013117518, [21739, -103]
2023-09-24_04:54:00.013216146, [21911, -103]
2023-09-24_04:54:00.013314774, [22211, 42]
2023-09-24_04:54:00.013413402, [22323, 92]
2023-09-24_04:54:00.013512030, [21550, 88]
2023-09-24_04:54:00.013610658, [21417, 47]
2023-09-24_04:54:00.013709286, [21381, -35]
2023-09-24_04:54:00.013807914, [20716, -111]
2023-09-24_04:54:00.013906542, [21099, -16]
2023-09-24_04:54:00.014005170, [21878, 138]
2023-09-24_04:54:00.014103798, [22026, 218]
2023-09-24_04:54:00.014202426, [21861, 61]
2023-09-24_04:54:00.014301054, [21745, -126]
2023-09-24_04:54:00.014399682, [21624, -37]
2023-09-24_04:54:00.014498310, [21432, 18]
2023-09-24_04:54:00.014596938, [21511, -42]
2023-09-24_04:54:00.014695566, [22661, -213]
2023-09-24_04:54:00.014794194, [23477, -264]
2023-09-24_04:54:00.014892821, [23247, 37]
2023-09-24_04:54:00.014991449, [22730, 195]
2023-09-24_04:54:00.015090077, [21750, 97]
2023-09-24_04:54:00.015188705, [20715, -98]
2023-09-24_04:54:00.015287333, [20347, -167]
2023-09-24_04:54:00.015385961, [21547, -175]
2023-09-24_04:54:00.015484589, [23052, -144]
2023-09-24_04:54:00.015583217, [23758, -17]
2023-09-24_04:54:00.015681845, [23985, -53]
2023-09-24_04:54:00.015780473, [24002, -43]
2023-09-24_04:54:00.015879101, [24290, 88]
2023-09-24_04:54:00.015977729, [24448, 152]
2023-09-24_04:54:00.016076357, [24291, 49]
2023-09-24_04:54:00.016174985, [23455, 37]
2023-09-24_04:54:00.016273613, [22570, 232]
2023-09-24_04:54:00.016372241, [22756, 159]
2023-09-24_04:54:00.016470869, [23767, 102]
2023-09-24_04:54:00.016569497, [24726, 203]
2023-09-24_04:54:00.016668125, [25004, 99]
2023-09-24_04:54:00.016766753, [25202, -13]
2023-09-24_04:54:00.016865381, [25729, -45]
2023-09-24_04:54:00.016964009, [26256, 7]
2023-09-24_04:54:00.017062637, [26383, 94]
2023-09-24_04:54:00.017161265, [26170, -20]
2023-09-24_04:54:00.017259893, [25908, 27]
2023-09-24_04:54:00.017358520, [25398, 158]
2023-09-24_04:54:00.017457148, [25022, -30]
2023-09-24_04:54:00.017555776, [24996, -12]
2023-09-24_04:54:00.017654404, [25643, 144]
2023-09-24_04:54:00.017753032, [26591, 196]
2023-09-24_04:54:00.017851660, [26778, 227]
2023-09-24_04:54:00.017950288, [26265, 221]
2023-09-24_04:54:00.018048916, [26239, 300]
2023-09-24_04:54:00.018147544, [26842, 412]
2023-09-24_04:54:00.018246172, [27703, 463]
2023-09-24_04:54:00.018344800, [28423, 434]
2023-09-24_04:54:00.018443428, [28557, 406]
2023-09-24_04:54:00.018542056, [28262, 269]
2023-09-24_04:54:00.018640684, [27691, 125]
2023-09-24_04:54:00.018739312, [26971, 165]
2023-09-24_04:54:00.018837940, [26496, 251]
2023-09-24_04:54:00.018936568, [26662, 453]
2023-09-24_04:54:00.019035196, [27193, 475]
2023-09-24_04:54:00.019133824, [27829, 450]
2023-09-24_04:54:00.019232452, [28458, 491]
2023-09-24_04:54:00.019331080, [28610, 464]
2023-09-24_04:54:00.019429708, [28292, 458]
2023-09-24_04:54:00.019528336, [27956, 279]
2023-09-24_04:54:00.019626964, [27505, 244]
2023-09-24_04:54:00.019725592, [27613, 304]
2023-09-24_04:54:00.019824220, [28009, 241]
2023-09-24_04:54:00.019922847, [27399, 224]
2023-09-24_04:54:00.020021475, [26644, 260]
2023-09-24_04:54:00.020120103, [26283, 285]
2023-09-24_04:54:00.020218731, [26928, 344]
2023-09-24_04:54:00.020317359, [28109, 426]
2023-09-24_04:54:00.020415987, [28531, 323]
2023-09-24_04:54:00.020514615, [28172, 250]
2023-09-24_04:54:00.020613243, [27073, 192]
2023-09-24_04:54:00.020711871, [26190, 172]
2023-09-24_04:54:00.020810499, [26071, 156]
2023-09-24_04:54:00.020909127, [26523, 156]
2023-09-24_04:54:00.021007755, [26883, 189]
2023-09-24_04:54:00.021106383, [26950, 147]
2023-09-24_04:54:00.021205011, [26783, 164]
2023-09-24_04:54:00.021303639, [26119, 244]
2023-09-24_04:54:00.021402267, [25305, 334]
2023-09-24_04:54:00.021500895, [24812, 313]
2023-09-24_04:54:00.021599523, [25048, 232]
2023-09-24_04:54:00.021698151, [25886, 226]
2023-09-24_04:54:00.021796779, [26522, 203]
2023-09-24_04:54:00.021895407, [26587, 205]
2023-09-24_04:54:00.021994035, [26631, 166]
2023-09-24_04:54:00.022092663, [26903, 119]
2023-09-24_04:54:00.022191291, [26743, 92]
2023-09-24_04:54:00.022289919, [26065, 87]
2023-09-24_04:54:00.022388546, [25583, 181]
2023-09-24_04:54:00.022487174, [25827, 202]
2023-09-24_04:54:00.022585802, [25946, 295]
2023-09-24_04:54:00.022684430, [25840, 430]
2023-09-24_04:54:00.022783058, [25766, 323]
2023-09-24_04:54:00.022881686, [25725, 221]
2023-09-24_04:54:00.022980314, [26158, 78]
2023-09-24_04:54:00.023078942, [26464, -77]
2023-09-24_04:54:00.023177570, [26480, 46]
2023-09-24_04:54:00.023276198, [26262, 37]
2023-09-24_04:54:00.023374826, [25478, 89]
2023-09-24_04:54:00.023473454, [25198, 160]
2023-09-24_04:54:00.023572082, [25433, -69]
2023-09-24_04:54:00.023670710, [25404, -60]
2023-09-24_04:54:00.023769338, [25564, -18]
2023-09-24_04:54:00.023867966, [25529, -39]
2023-09-24_04:54:00.023966594, [25223, -39]
2023-09-24_04:54:00.024065222, [24938, -37]
2023-09-24_04:54:00.024163850, [24404, -42]
2023-09-24_04:54:00.024262478, [24670, -126]
2023-09-24_04:54:00.024361106, [25763, -274]
2023-09-24_04:54:00.024459734, [26263, -318]
2023-09-24_04:54:00.024558362, [26145, -239]
2023-09-24_04:54:00.024656990, [25916, -211]
2023-09-24_04:54:00.024755618, [25338, -24]
2023-09-24_04:54:00.024854245, [24562, 41]
2023-09-24_04:54:00.024952873, [24045, -139]
2023-09-24_04:54:00.025051501, [24064, -204]
2023-09-24_04:54:00.025150129, [24675, -312]
2023-09-24_04:54:00.025248757, [25388, -381]
2023-09-24_04:54:00.025347385, [25737, -262]
2023-09-24_04:54:00.025446013, [25617, -88]
2023-09-24_04:54:00.025544641, [25299, -174]
2023-09-24_04:54:00.025643269, [24891, -290]
2023-09-24_04:54:00.025741897, [24712, -145]
2023-09-24_04:54:00.025840525, [24823, -78]
2023-09-24_04:54:00.025939153, [24390, -145]
2023-09-24_04:54:00.026037781, [24117, -131]
2023-09-24_04:54:00.026136409, [24684, -136]
2023-09-24_04:54:00.026235037, [25028, -163]
2023-09-24_04:54:00.026333665, [24703, -128]
2023-09-24_04:54:00.026432293, [24225, -141]
2023-09-24_04:54:00.026530921, [24374, -75]
2023-09-24_04:54:00.026629549, [25277, -38]
2023-09-24_04:54:00.026728177, [25812, -154]
2023-09-24_04:54:00.026826805, [25553, -175]
2023-09-24_04:54:00.026925433, [25033, -123]
2023-09-24_04:54:00.027024061, [24949, 16]
2023-09-24_04:54:00.027122689, [25252, -11]
2023-09-24_04:54:00.027221317, [25235, -150]
2023-09-24_04:54:00.027319944, [25124, -16]
2023-09-24_04:54:00.027418572, [25128, 134]
2023-09-24_04:54:00.027517200, [25391, -18]
2023-09-24_04:54:00.027615828, [25458, -142]
2023-09-24_04:54:00.027714456, [24767, -135]
2023-09-24_04:54:00.027813084, [24642, -172]
2023-09-24_04:54:00.027911712, [25146, -137]
2023-09-24_04:54:00.028010340, [25356, -258]
2023-09-24_04:54:00.028108968, [25922, -248]
2023-09-24_04:54:00.028207596, [26382, -128]
2023-09-24_04:54:00.028306224, [26109, -19]
2023-09-24_04:54:00.028404852, [25512, -41]
2023-09-24_04:54:00.028503480, [24974, -140]
2023-09-24_04:54:00.028602108, [25162, -3]
2023-09-24_04:54:00.028700736, [25812, 168]
2023-09-24_04:54:00.028799364, [25886, 212]
2023-09-24_04:54:00.028897992, [25456, 134]
2023-09-24_04:54:00.028996620, [25065, 91]
2023-09-24_04:54:00.029095248, [24915, 25]
2023-09-24_04:54:00.029193876, [25466, -156]
2023-09-24_04:54:00.029292504, [26098, -254]
2023-09-24_04:54:00.029391132, [26005, -201]
2023-09-24_04:54:00.029489760, [25710, 18]
2023-09-24_04:54:00.029588388, [25481, 17]
2023-09-24_04:54:00.029687016, [25252, -187]
2023-09-24_04:54:00.029785643, [24963, -147]
2023-09-24_04:54:00.029884271, [24639, -33]
2023-09-24_04:54:00.029982899, [24258, -107]
2023-09-24_04:54:00.030081527, [24301, -109]
2023-09-24_04:54:00.030180155, [24401, 114]
2023-09-24_04:54:00.030278783, [24418, 98]
2023-09-24_04:54:00.030377411, [24776, -155]
2023-09-24_04:54:00.030476039, [24826, -155]
2023-09-24_04:54:00.030574667, [24444, -18]
2023-09-24_04:54:00.030673295, [23784, -122]
2023-09-24_04:54:00.030771923, [23140, -192]
2023-09-24_04:54:00.030870551, [23014, -30]
2023-09-24_04:54:00.030969179, [23040, 158]
2023-09-24_04:54:00.031067807, [23431, 121]
2023-09-24_04:54:00.031166435, [23901, 78]
2023-09-24_04:54:00.031265063, [23481, 50]
2023-09-24_04:54:00.031363691, [22813, -31]
2023-09-24_04:54:00.031462319, [22216, 19]
2023-09-24_04:54:00.031560947, [22239, 45]
2023-09-24_04:54:00.031659575, [22935, 48]
2023-09-24_04:54:00.031758203, [23134, 66]
2023-09-24_04:54:00.031856831, [22820, 78]
2023-09-24_04:54:00.031955459, [22185, 85]
2023-09-24_04:54:00.032054087, [21954, 34]
2023-09-24_04:54:00.032152715, [22310, 6]
2023-09-24_04:54:00.032251342, [22463, -147]
2023-09-24_04:54:00.032349970, [22772, -224]
2023-09-24_04:54:00.032448598, [22747, 36]
2023-09-24_04:54:00.032547226, [22054, 200]
2023-09-24_04:54:00.032645854, [21951, 73]
2023-09-24_04:54:00.032744482, [22283, -77]
2023-09-24_04:54:00.032843110, [22121, -133]
2023-09-24_04:54:00.032941738, [22002, -167]
2023-09-24_04:54:00.033040366, [22469, -79]
2023-09-24_04:54:00.033138994, [22782, -54]
2023-09-24_04:54:00.033237622, [22677, -22]
2023-09-24_04:54:00.033336250, [22403, -18]
2023-09-24_04:54:00.033434878, [22109, 53]
2023-09-24_04:54:00.033533506, [21909, 84]
2023-09-24_04:54:00.033632134, [21466, 206]
2023-09-24_04:54:00.033730762, [21464, 302]
2023-09-24_04:54:00.033829390, [21913, 137]
2023-09-24_04:54:00.033928018, [22547, 134]
2023-09-24_04:54:00.034026646, [23131, 194]
2023-09-24_04:54:00.034125274, [22705, 250]
2023-09-24_04:54:00.034223902, [22090, 259]
2023-09-24_04:54:00.034322530, [22072, 238]
2023-09-24_04:54:00.034421158, [22490, 264]
2023-09-24_04:54:00.034519786, [22645, 203]
2023-09-24_04:54:00.034618414, [22539, 46]
2023-09-24_04:54:00.034717041, [22754, 107]
2023-09-24_04:54:00.034815669, [22924, 206]
2023-09-24_04:54:00.034914297, [22710, 290]
2023-09-24_04:54:00.035012925, [22388, 469]
2023-09-24_04:54:00.035111553, [22471, 535]
2023-09-24_04:54:00.035210181, [22647, 367]
2023-09-24_04:54:00.035308809, [22726, 256]
2023-09-24_04:54:00.035407437, [23006, 194]
2023-09-24_04:54:00.035506065, [23414, 276]
2023-09-24_04:54:00.035604693, [23516, 329]
2023-09-24_04:54:00.035703321, [23308, 272]
2023-09-24_04:54:00.035801949, [22795, 278]
2023-09-24_04:54:00.035900577, [22555, 214]
2023-09-24_04:54:00.035999205, [22454, 268]
2023-09-24_04:54:00.036097833, [22465, 318]
2023-09-24_04:54:00.036196461, [23030, 242]
2023-09-24_04:54:00.036295089, [23478, 195]
2023-09-24_04:54:00.036393717, [23727, 258]
2023-09-24_04:54:00.036492345, [24350, 321]
2023-09-24_04:54:00.036590973, [25108, 230]
2023-09-24_04:54:00.036689601, [24971, 158]
2023-09-24_04:54:00.036788229, [24512, 249]
2023-09-24_04:54:00.036886857, [24399, 254]
2023-09-24_04:54:00.036985485, [24180, 283]
2023-09-24_04:54:00.037084113, [23919, 422]
2023-09-24_04:54:00.037182740, [23982, 254]
2023-09-24_04:54:00.037281368, [24616, 120]
2023-09-24_04:54:00.037379996, [25211, 230]
2023-09-24_04:54:00.037478624, [25503, 357]
2023-09-24_04:54:00.037577252, [26080, 361]
2023-09-24_04:54:00.037675880, [26652, 287]
2023-09-24_04:54:00.037774508, [26668, 342]
2023-09-24_04:54:00.037873136, [26062, 387]
2023-09-24_04:54:00.037971764, [25730, 249]
2023-09-24_04:54:00.038070392, [25896, 211]
2023-09-24_04:54:00.038169020, [26059, 192]
2023-09-24_04:54:00.038267648, [26128, 0]
2023-09-24_04:54:00.038366276, [26370, -36]
2023-09-24_04:54:00.038464904, [26705, 9]
2023-09-24_04:54:00.038563532, [27244, -141]
2023-09-24_04:54:00.038662160, [27542, -124]
2023-09-24_04:54:00.038760788, [27461, -25]
2023-09-24_04:54:00.038859416, [27150, -38]
2023-09-24_04:54:00.038958044, [26675, -44]
2023-09-24_04:54:00.039056672, [26775, -152]
2023-09-24_04:54:00.039155300, [27413, -102]
2023-09-24_04:54:00.039253928, [27409, 14]
2023-09-24_04:54:00.039352556, [26753, -43]
2023-09-24_04:54:00.039451184, [26721, -131]
2023-09-24_04:54:00.039549812, [27215, -130]
2023-09-24_04:54:00.039648440, [27312, -159]
2023-09-24_04:54:00.039747067, [27075, 5]
2023-09-24_04:54:00.039845695, [27043, 146]
2023-09-24_04:54:00.039944323, [27361, 43]
2023-09-24_04:54:00.040042951, [27447, -13]
2023-09-24_04:54:00.040141579, [26816, -26]
2023-09-24_04:54:00.040240207, [26216, 4]
2023-09-24_04:54:00.040338835, [26026, 28]
2023-09-24_04:54:00.040437463, [25999, -81]
2023-09-24_04:54:00.040536091, [26014, -302]
2023-09-24_04:54:00.040634719, [25759, -300]
2023-09-24_04:54:00.040733347, [25378, -113]
2023-09-24_04:54:00.040831975, [25473, -36]
2023-09-24_04:54:00.040930603, [25790, -153]
2023-09-24_04:54:00.041029231, [25907, -288]
2023-09-24_04:54:00.041127859, [25721, -196]
2023-09-24_04:54:00.041226487, [25367, -91]
2023-09-24_04:54:00.041325115, [25036, -100]
2023-09-24_04:54:00.041423743, [24623, -173]
2023-09-24_04:54:00.041522371, [24231, -147]
2023-09-24_04:54:00.041620999, [24433, -183]
2023-09-24_04:54:00.041719627, [24803, -249]
2023-09-24_04:54:00.041818255, [24995, -116]
2023-09-24_04:54:00.041916883, [25228, 20]
2023-09-24_04:54:00.042015511, [25182, -91]
2023-09-24_04:54:00.042114139, [24839, -280]
2023-09-24_04:54:00.042212766, [24667, -234]
2023-09-24_04:54:00.042311394, [24615, -27]
2023-09-24_04:54:00.042410022, [24530, -91]
2023-09-24_04:54:00.042508650, [24160, -280]
2023-09-24_04:54:00.042607278, [23448, -261]
2023-09-24_04:54:00.042705906, [23339, -122]
2023-09-24_04:54:00.042804534, [23492, -34]
2023-09-24_04:54:00.042903162, [23696, -137]
2023-09-24_04:54:00.043001790, [24500, -90]
2023-09-24_04:54:00.043100418, [25399, -76]
2023-09-24_04:54:00.043199046, [25451, -69]
2023-09-24_04:54:00.043297674, [24721, 111]
2023-09-24_04:54:00.043396302, [23842, 177]
2023-09-24_04:54:00.043494930, [23661, 290]
2023-09-24_04:54:00.043593558, [23981, 290]
2023-09-24_04:54:00.043692186, [23920, 254]
2023-09-24_04:54:00.043790814, [23647, 284]
2023-09-24_04:54:00.043889442, [23373, 198]
2023-09-24_04:54:00.043988070, [23270, 199]
2023-09-24_04:54:00.044086698, [23396, 258]
2023-09-24_04:54:00.044185326, [23986, 201]
2023-09-24_04:54:00.044283954, [24555, 138]
2023-09-24_04:54:00.044382582, [24605, 101]
2023-09-24_04:54:00.044481210, [24262, 50]
2023-09-24_04:54:00.044579838, [23369, 102]
2023-09-24_04:54:00.044678465, [22425, 198]
2023-09-24_04:54:00.044777093, [21728, 184]
2023-09-24_04:54:00.044875721, [21672, 222]
2023-09-24_04:54:00.044974349, [22358, 173]
2023-09-24_04:54:00.045072977, [23194, 149]
2023-09-24_04:54:00.045171605, [23716, 154]
2023-09-24_04:54:00.045270233, [23687, -16]
2023-09-24_04:54:00.045368861, [23341, -131]
2023-09-24_04:54:00.045467489, [23443, -240]
2023-09-24_04:54:00.045566117, [23954, -326]
2023-09-24_04:54:00.045664745, [23678, -125]
2023-09-24_04:54:00.045763373, [22736, 85]
2023-09-24_04:54:00.045862001, [21953, 25]
2023-09-24_04:54:00.045960629, [22022, -46]
2023-09-24_04:54:00.046059257, [22910, -107]
2023-09-24_04:54:00.046157885, [23767, -92]
2023-09-24_04:54:00.046256513, [24065, 3]
2023-09-24_04:54:00.046355141, [23626, 91]
2023-09-24_04:54:00.046453769, [23258, 229]
2023-09-24_04:54:00.046552397, [22947, 217]
2023-09-24_04:54:00.046651025, [23024, 70]
2023-09-24_04:54:00.046749653, [23847, 193]
2023-09-24_04:54:00.046848281, [24058, 271]
2023-09-24_04:54:00.046946909, [23386, 125]
2023-09-24_04:54:00.047045537, [22906, 4]
2023-09-24_04:54:00.047144164, [23139, -38]
2023-09-24_04:54:00.047242792, [23615, 125]
2023-09-24_04:54:00.047341420, [23799, 74]
2023-09-24_04:54:00.047440048, [23903, -66]
2023-09-24_04:54:00.047538676, [24266, -102]
2023-09-24_04:54:00.047637304, [24556, -123]
2023-09-24_04:54:00.047735932, [24551, -56]
2023-09-24_04:54:00.047834560, [24153, -25]
2023-09-24_04:54:00.047933188, [23397, 67]
2023-09-24_04:54:00.048031816, [22998, 122]
2023-09-24_04:54:00.048130444, [23604, 16]
2023-09-24_04:54:00.048229072, [24374, -83]
2023-09-24_04:54:00.048327700, [24637, -148]
2023-09-24_04:54:00.048426328, [24768, -167]
2023-09-24_04:54:00.048524956, [24913, -128]
2023-09-24_04:54:00.048623584, [24838, -86]
2023-09-24_04:54:00.048722212, [24567, -132]
2023-09-24_04:54:00.048820840, [23713, -196]
2023-09-24_04:54:00.048919468, [22617, -263]
2023-09-24_04:54:00.049018096, [22858, -306]
2023-09-24_04:54:00.049116724, [23918, -192]
2023-09-24_04:54:00.049215352, [24250, -100]
2023-09-24_04:54:00.049313980, [23931, -256]
2023-09-24_04:54:00.049412608, [23801, -411]
2023-09-24_04:54:00.049511236, [24079, -291]
2023-09-24_04:54:00.049609863, [24155, -254]
2023-09-24_04:54:00.049708491, [23933, -312]
2023-09-24_04:54:00.049807119, [23995, -271]
2023-09-24_04:54:00.049905747, [23885, -202]
2023-09-24_04:54:00.050004375, [23123, -218]
2023-09-24_04:54:00.050103003, [22559, -407]
2023-09-24_04:54:00.050201631, [22224, -424]
2023-09-24_04:54:00.050300259, [21760, -296]
2023-09-24_04:54:00.050398887, [21833, -122]
2023-09-24_04:54:00.050497515, [22368, 39]
2023-09-24_04:54:00.050596143, [22244, 20]
2023-09-24_04:54:00.050694771, [21779, -263]
2023-09-24_04:54:00.050793399, [22078, -371]
2023-09-24_04:54:00.050892027, [22686, -159]
2023-09-24_04:54:00.050990655, [22958, -212]
2023-09-24_04:54:00.051089283, [22550, -359]
2023-09-24_04:54:00.051187911, [21421, -324]
2023-09-24_04:54:00.051286539, [20611, -355]
2023-09-24_04:54:00.051385167, [20087, -404]
2023-09-24_04:54:00.051483795, [20222, -476]
2023-09-24_04:54:00.051582423, [21056, -508]
2023-09-24_04:54:00.051681051, [21119, -443]
2023-09-24_04:54:00.051779679, [20915, -376]
2023-09-24_04:54:00.051878307, [20865, -337]
2023-09-24_04:54:00.051976935, [20605, -337]
2023-09-24_04:54:00.052075562, [20693, -372]
2023-09-24_04:54:00.052174190, [21277, -421]
2023-09-24_04:54:00.052272818, [21498, -385]
2023-09-24_04:54:00.052371446, [20986, -356]
2023-09-24_04:54:00.052470074, [20070, -327]
2023-09-24_04:54:00.052568702, [19523, -305]
2023-09-24_04:54:00.052667330, [19589, -433]
2023-09-24_04:54:00.052765958, [20071, -440]
2023-09-24_04:54:00.052864586, [20690, -282]
2023-09-24_04:54:00.052963214, [21385, -236]
2023-09-24_04:54:00.053061842, [21410, -269]
2023-09-24_04:54:00.053160470, [20848, -403]
2023-09-24_04:54:00.053259098, [20856, -373]
2023-09-24_04:54:00.053357726, [21097, -168]
2023-09-24_04:54:00.053456354, [21190, -108]
2023-09-24_04:54:00.053554982, [21406, -126]
2023-09-24_04:54:00.053653610, [21147, 4]
2023-09-24_04:54:00.053752238, [20683, 132]
2023-09-24_04:54:00.053850866, [20546, 19]
2023-09-24_04:54:00.053949494, [20480, -142]
2023-09-24_04:54:00.054048122, [20571, -176]
2023-09-24_04:54:00.054146750, [20936, -170]
2023-09-24_04:54:00.054245378, [21310, -266]
2023-09-24_04:54:00.054344006, [21244, -286]
2023-09-24_04:54:00.054442634, [21135, -36]
