"# DATASET= tango://g-v-csdb-0.maxiv.lu.se:10000/R3-304U4/DIA/BPM-01/fa"
# t, [x, y]
2023-09-24_04:54:00.000000000, [224, 119]
2023-09-24_04:54:00.021303639, [-681, -62]
2023-09-24_04:54:00.021402267, [-908, 80]
2023-09-24_04:54:00.021500895, [-1030, 164]
2023-09-24_04:54:00.021599523, [-876, -35]
2023-09-24_04:54:00.021698151, [-177, -154]
2023-09-24_04:54:00.021796779, [202, -47]
2023-09-24_04:54:00.021895407, [113, 67]
2023-09-24_04:54:00.021994035, [315, -45]
2023-09-24_04:54:00.022092663, [593, -202]
2023-09-24_04:54:00.022191291, [548, -86]
2023-09-24_04:54:00.022289919, [204, 117]
2023-09-24_04:54:00.022388546, [-305, 239]
2023-09-24_04:54:00.022487174, [-295, 88]
2023-09-24_04:54:00.022585802, [-128, 52]
2023-09-24_04:54:00.022684430, [22, 118]
2023-09-24_04:54:00.022783058, [137, 191]
2023-09-24_04:54:00.022881686, [165, 206]
2023-09-24_04:54:00.022980314, [424, 73]
2023-09-24_04:54:00.023078942, [409, 81]
2023-09-24_04:54:00.023177570, [315, -1]
2023-09-24_04:54:00.023276198, [205, -36]
2023-09-24_04:54:00.023374826, [-138, 86]
2023-09-24_04:54:00.023473454, [-262, -22]
2023-09-24_04:54:00.023572082, [-282, -190]
2023-09-24_04:54:00.023670710, [-152, -275]
2023-09-24_04:54:00.023769338, [176, -266]
2023-09-24_04:54:00.023867966, [148, -177]
2023-09-24_04:54:00.023966594, [-92, -78]
2023-09-24_04:54:00.024065222, [-355, -47]
2023-09-24_04:54:00.024163850, [-712, -77]
2023-09-24_04:54:00.024262478, [-314, -95]
2023-09-24_04:54:00.024361106, [631, -155]
2023-09-24_04:54:00.024459734, [1078, 14]
2023-09-24_04:54:00.024558362, [1062, 134]
2023-09-24_04:54:00.024656990, [841, 113]
2023-09-24_04:54:00.024755618, [340, 120]
2023-09-24_04:54:00.024854245, [-206, 31]
2023-09-24_04:54:00.024952873, [-459, -104]
2023-09-24_04:54:00.025051501, [-378, -271]
2023-09-24_04:54:00.025150129, [56, -307]
2023-09-24_04:54:00.025248757, [642, -416]
2023-09-24_04:54:00.025347385, [944, -316]
2023-09-24_04:54:00.025446013, [837, -199]
2023-09-24_04:54:00.025544641, [762, -273]
2023-09-24_04:54:00.025643269, [759, -262]
2023-09-24_04:54:00.025741897, [658, -221]
2023-09-24_04:54:00.025840525, [506, -232]
2023-09-24_04:54:00.025939153, [119, -336]
2023-09-24_04:54:00.026037781, [-65, -184]
2023-09-24_04:54:00.026136409, [267, 21]
2023-09-24_04:54:00.026235037, [560, 5]
2023-09-24_04:54:00.026333665, [595, -203]
2023-09-24_04:54:00.026432293, [349, -303]
2023-09-24_04:54:00.026530921, [149, -333]
2023-09-24_04:54:00.026629549, [583, -495]
2023-09-24_04:54:00.026728177, [889, -546]
2023-09-24_04:54:00.026826805, [556, -405]
2023-09-24_04:54:00.026925433, [170, -292]
2023-09-24_04:54:00.027024061, [152, -210]
2023-09-24_04:54:00.027122689, [377, -205]
2023-09-24_04:54:00.027221317, [313, -229]
2023-09-24_04:54:00.027319944, [153, -185]
2023-09-24_04:54:00.027418572, [285, -243]
2023-09-24_04:54:00.027517200, [545, -357]
2023-09-24_04:54:00.027615828, [432, -364]
2023-09-24_04:54:00.027714456, [-199, -236]
2023-09-24_04:54:00.027813084, [-320, -342]
2023-09-24_04:54:00.027911712, [105, -493]
2023-09-24_04:54:00.028010340, [322, -388]
2023-09-24_04:54:00.028108968, [650, -293]
2023-09-24_04:54:00.028207596, [707, -267]
2023-09-24_04:54:00.028306224, [389, -191]
2023-09-24_04:54:00.028404852, [-78, -144]
2023-09-24_04:54:00.028503480, [-472, -151]
2023-09-24_04:54:00.028602108, [-197, -125]
2023-09-24_04:54:00.028700736, [373, -148]
2023-09-24_04:54:00.028799364, [575, -208]
2023-09-24_04:54:00.028897992, [71, -256]
2023-09-24_04:54:00.028996620, [-484, -324]
2023-09-24_04:54:00.029095248, [-498, -395]
2023-09-24_04:54:00.029193876, [-83, -417]
2023-09-24_04:54:00.029292504, [298, -342]
2023-09-24_04:54:00.029391132, [278, -267]
2023-09-24_04:54:00.029489760, [394, -227]
2023-09-24_04:54:00.029588388, [247, -170]
2023-09-24_04:54:00.029687016, [-201, -51]
2023-09-24_04:54:00.029785643, [-424, -46]
2023-09-24_04:54:00.029884271, [-464, -66]
2023-09-24_04:54:00.029982899, [-538, -27]
2023-09-24_04:54:00.030081527, [-588, -127]
2023-09-24_04:54:00.030180155, [-599, -198]
2023-09-24_04:54:00.030278783, [-408, -242]
2023-09-24_04:54:00.030377411, [0, -319]
2023-09-24_04:54:00.030476039, [195, -231]
2023-09-24_04:54:00.030574667, [-38, -226]
2023-09-24_04:54:00.030673295, [-493, -185]
2023-09-24_04:54:00.030771923, [-705, -62]
2023-09-24_04:54:00.030870551, [-558, -86]
2023-09-24_04:54:00.030969179, [-439, -122]
2023-09-24_04:54:00.031067807, [-371, 40]
2023-09-24_04:54:00.031166435, [-139, 109]
2023-09-24_04:54:00.031265063, [-182, 92]
2023-09-24_04:54:00.031363691, [-449, 17]
2023-09-24_04:54:00.031462319, [-747, -33]
2023-09-24_04:54:00.031560947, [-684, 40]
2023-09-24_04:54:00.031659575, [-195, -52]
2023-09-24_04:54:00.031758203, [74, -58]
2023-09-24_04:54:00.031856831, [-32, 106]
2023-09-24_04:54:00.031955459, [-301, 105]
2023-09-24_04:54:00.032054087, [-494, -43]
2023-09-24_04:54:00.032152715, [-498, 1]
2023-09-24_04:54:00.032251342, [-474, 32]
2023-09-24_04:54:00.032349970, [-205, 42]
2023-09-24_04:54:00.032448598, [-283, 259]
2023-09-24_04:54:00.032547226, [-866, 264]
2023-09-24_04:54:00.032645854, [-834, 140]
2023-09-24_04:54:00.032744482, [-425, 116]
2023-09-24_04:54:00.032843110, [-510, 173]
2023-09-24_04:54:00.032941738, [-725, 240]
2023-09-24_04:54:00.033040366, [-581, 109]
2023-09-24_04:54:00.033138994, [-367, -104]
2023-09-24_04:54:00.033237622, [-268, -120]
2023-09-24_04:54:00.033336250, [-310, -25]
2023-09-24_04:54:00.033434878, [-506, 104]
2023-09-24_04:54:00.033533506, [-802, 247]
2023-09-24_04:54:00.033632134, [-1024, 122]
2023-09-24_04:54:00.033730762, [-845, -28]
2023-09-24_04:54:00.033829390, [-469, 10]
2023-09-24_04:54:00.033928018, [-24, 105]
2023-09-24_04:54:00.034026646, [371, 170]
2023-09-24_04:54:00.034125274, [-98, 140]
2023-09-24_04:54:00.034223902, [-766, 26]
2023-09-24_04:54:00.034322530, [-742, -100]
2023-09-24_04:54:00.034421158, [-388, -182]
2023-09-24_04:54:00.034519786, [-241, -168]
2023-09-24_04:54:00.034618414, [-360, -107]
2023-09-24_04:54:00.034717041, [-248, -11]
2023-09-24_04:54:00.034815669, [-75, -27]
2023-09-24_04:54:00.034914297, [-294, 26]
2023-09-24_04:54:00.035012925, [-638, 69]
2023-09-24_04:54:00.035111553, [-496, -7]
2023-09-24_04:54:00.035210181, [-319, -8]
2023-09-24_04:54:00.035308809, [-379, 9]
2023-09-24_04:54:00.035407437, [-281, 10]
2023-09-24_04:54:00.035506065, [-111, -75]
2023-09-24_04:54:00.035604693, [-29, -106]
2023-09-24_04:54:00.035703321, [-118, -140]
2023-09-24_04:54:00.035801949, [-514, -198]
2023-09-24_04:54:00.035900577, [-663, -202]
2023-09-24_04:54:00.035999205, [-859, -142]
2023-09-24_04:54:00.036097833, [-918, -41]
2023-09-24_04:54:00.036196461, [-597, 19]
2023-09-24_04:54:00.036295089, [-435, 38]
2023-09-24_04:54:00.036393717, [-366, -111]
2023-09-24_04:54:00.036492345, [128, -156]
2023-09-24_04:54:00.036590973, [747, -78]
2023-09-24_04:54:00.036689601, [540, -39]
2023-09-24_04:54:00.036788229, [78, -73]
2023-09-24_04:54:00.036886857, [-144, -311]
2023-09-24_04:54:00.036985485, [-383, -414]
2023-09-24_04:54:00.037084113, [-506, -375]
2023-09-24_04:54:00.037182740, [-346, -281]
2023-09-24_04:54:00.037281368, [-76, -82]
2023-09-24_04:54:00.037379996, [-7, -168]
2023-09-24_04:54:00.037478624, [35, -227]
2023-09-24_04:54:00.037577252, [501, -39]
2023-09-24_04:54:00.037675880, [886, 96]
2023-09-24_04:54:00.037774508, [661, 2]
2023-09-24_04:54:00.037873136, [138, -135]
2023-09-24_04:54:00.037971764, [-86, -167]
2023-09-24_04:54:00.038070392, [71, -165]
2023-09-24_04:54:00.038169020, [167, -72]
2023-09-24_04:54:00.038267648, [59, -55]
2023-09-24_04:54:00.038366276, [-56, 1]
2023-09-24_04:54:00.038464904, [-149, 46]
2023-09-24_04:54:00.038563532, [54, 117]
2023-09-24_04:54:00.038662160, [259, 196]
2023-09-24_04:54:00.038760788, [32, 165]
2023-09-24_04:54:00.038859416, [-271, 78]
2023-09-24_04:54:00.038958044, [-522, -110]
2023-09-24_04:54:00.039056672, [-387, -224]
2023-09-24_04:54:00.039155300, [92, -129]
2023-09-24_04:54:00.039253928, [145, -94]
2023-09-24_04:54:00.039352556, [-297, -93]
2023-09-24_04:54:00.039451184, [-268, -161]
2023-09-24_04:54:00.039549812, [-35, -128]
2023-09-24_04:54:00.039648440, [-246, -112]
2023-09-24_04:54:00.039747067, [-412, -153]
2023-09-24_04:54:00.039845695, [-300, -121]
2023-09-24_04:54:00.039944323, [180, -79]
2023-09-24_04:54:00.040042951, [335, -111]
2023-09-24_04:54:00.040141579, [-105, -116]
2023-09-24_04:54:00.040240207, [-351, -2]
2023-09-24_04:54:00.040338835, [-345, 24]
2023-09-24_04:54:00.040437463, [-430, 76]
2023-09-24_04:54:00.040536091, [-279, 155]
2023-09-24_04:54:00.040634719, [-210, 98]
2023-09-24_04:54:00.040733347, [-473, 13]
2023-09-24_04:54:00.040831975, [-288, -86]
2023-09-24_04:54:00.040930603, [-41, -47]
2023-09-24_04:54:00.041029231, [-30, -13]
2023-09-24_04:54:00.041127859, [76, 41]
2023-09-24_04:54:00.041226487, [-26, 66]
2023-09-24_04:54:00.041325115, [-318, 45]
2023-09-24_04:54:00.041423743, [-565, 98]
2023-09-24_04:54:00.041522371, [-710, 110]
2023-09-24_04:54:00.041620999, [-447, -7]
2023-09-24_04:54:00.041719627, [-204, -135]
2023-09-24_04:54:00.041818255, [-121, -13]
2023-09-24_04:54:00.041916883, [236, 138]
2023-09-24_04:54:00.042015511, [372, 82]
2023-09-24_04:54:00.042114139, [149, -52]
2023-09-24_04:54:00.042212766, [47, -97]
2023-09-24_04:54:00.042311394, [-130, -139]
2023-09-24_04:54:00.042410022, [-345, -137]
2023-09-24_04:54:00.042508650, [-438, -83]
2023-09-24_04:54:00.042607278, [-611, -60]
2023-09-24_04:54:00.042705906, [-792, -144]
2023-09-24_04:54:00.042804534, [-785, -165]
2023-09-24_04:54:00.042903162, [-585, -74]
2023-09-24_04:54:00.043001790, [-12, -49]
2023-09-24_04:54:00.043100418, [740, -123]
2023-09-24_04:54:00.043199046, [801, -110]
2023-09-24_04:54:00.043297674, [279, 44]
2023-09-24_04:54:00.043396302, [-388, 140]
2023-09-24_04:54:00.043494930, [-489, 76]
2023-09-24_04:54:00.043593558, [-244, -34]
2023-09-24_04:54:00.043692186, [-432, -274]
2023-09-24_04:54:00.043790814, [-550, -304]
2023-09-24_04:54:00.043889442, [-360, -165]
2023-09-24_04:54:00.043988070, [-286, -164]
2023-09-24_04:54:00.044086698, [-401, -175]
2023-09-24_04:54:00.044185326, [-58, -253]
2023-09-24_04:54:00.044283954, [569, -27]
2023-09-24_04:54:00.044382582, [553, 315]
2023-09-24_04:54:00.044481210, [225, 307]
2023-09-24_04:54:00.044579838, [-306, 134]
2023-09-24_04:54:00.044678465, [-893, -32]
2023-09-24_04:54:00.044777093, [-1068, -70]
2023-09-24_04:54:00.044875721, [-832, 33]
2023-09-24_04:54:00.044974349, [-572, 101]
2023-09-24_04:54:00.045072977, [-254, 104]
2023-09-24_04:54:00.045171605, [231, 127]
2023-09-24_04:54:00.045270233, [446, 25]
2023-09-24_04:54:00.045368861, [209, 18]
2023-09-24_04:54:00.045467489, [55, 139]
2023-09-24_04:54:00.045566117, [584, 117]
2023-09-24_04:54:00.045664745, [713, 188]
2023-09-24_04:54:00.045763373, [85, 216]
2023-09-24_04:54:00.045862001, [-529, 43]
2023-09-24_04:54:00.045960629, [-586, -125]
2023-09-24_04:54:00.046059257, [-87, -43]
2023-09-24_04:54:00.046157885, [396, 114]
2023-09-24_04:54:00.046256513, [698, 151]
2023-09-24_04:54:00.046355141, [733, 83]
2023-09-24_04:54:00.046453769, [450, 113]
2023-09-24_04:54:00.046552397, [5, 203]
2023-09-24_04:54:00.046651025, [-77, 82]
2023-09-24_04:54:00.046749653, [504, -1]
2023-09-24_04:54:00.046848281, [708, 149]
2023-09-24_04:54:00.046946909, [260, 225]
2023-09-24_04:54:00.047045537, [-123, 54]
2023-09-24_04:54:00.047144164, [-146, -141]
2023-09-24_04:54:00.047242792, [16, -276]
2023-09-24_04:54:00.047341420, [191, -323]
2023-09-24_04:54:00.047440048, [268, -260]
2023-09-24_04:54:00.047538676, [311, -156]
2023-09-24_04:54:00.047637304, [366, -134]
2023-09-24_04:54:00.047735932, [428, -90]
2023-09-24_04:54:00.047834560, [431, -40]
2023-09-24_04:54:00.047933188, [-140, -34]
2023-09-24_04:54:00.048031816, [-705, 42]
2023-09-24_04:54:00.048130444, [-522, 86]
2023-09-24_04:54:00.048229072, [39, 11]
2023-09-24_04:54:00.048327700, [261, -146]
2023-09-24_04:54:00.048426328, [450, -270]
2023-09-24_04:54:00.048524956, [708, -273]
2023-09-24_04:54:00.048623584, [588, -259]
2023-09-24_04:54:00.048722212, [197, -386]
2023-09-24_04:54:00.048820840, [-440, -358]
2023-09-24_04:54:00.048919468, [-1026, -278]
2023-09-24_04:54:00.049018096, [-905, -298]
2023-09-24_04:54:00.049116724, [-317, -362]
2023-09-24_04:54:00.049215352, [-31, -596]
2023-09-24_04:54:00.049313980, [-61, -617]
2023-09-24_04:54:00.049412608, [-149, -421]
2023-09-24_04:54:00.049511236, [27, -213]
2023-09-24_04:54:00.049609863, [180, -55]
2023-09-24_04:54:00.049708491, [5, -173]
2023-09-24_04:54:00.049807119, [86, -475]
2023-09-24_04:54:00.049905747, [134, -529]
2023-09-24_04:54:00.050004375, [-261, -423]
2023-09-24_04:54:00.050103003, [-489, -329]
2023-09-24_04:54:00.050201631, [-703, -382]
2023-09-24_04:54:00.050300259, [-975, -511]
2023-09-24_04:54:00.050398887, [-804, -511]
2023-09-24_04:54:00.050497515, [-256, -564]
2023-09-24_04:54:00.050596143, [-185, -479]
2023-09-24_04:54:00.050694771, [-468, -355]
2023-09-24_04:54:00.050793399, [-242, -361]
2023-09-24_04:54:00.050892027, [116, -459]
2023-09-24_04:54:00.050990655, [269, -474]
2023-09-24_04:54:00.051089283, [217, -416]
2023-09-24_04:54:00.051187911, [-349, -422]
2023-09-24_04:54:00.051286539, [-853, -430]
2023-09-24_04:54:00.051385167, [-1054, -424]
2023-09-24_04:54:00.051483795, [-826, -406]
2023-09-24_04:54:00.051582423, [-282, -357]
2023-09-24_04:54:00.051681051, [-301, -365]
2023-09-24_04:54:00.051779679, [-282, -455]
2023-09-24_04:54:00.051878307, [-253, -451]
2023-09-24_04:54:00.051976935, [-567, -500]
2023-09-24_04:54:00.052075562, [-464, -671]
2023-09-24_04:54:00.052174190, [-90, -742]
2023-09-24_04:54:00.052272818, [44, -662]
2023-09-24_04:54:00.052371446, [-275, -609]
2023-09-24_04:54:00.052470074, [-804, -534]
2023-09-24_04:54:00.052568702, [-1057, -403]
2023-09-24_04:54:00.052667330, [-1020, -344]
2023-09-24_04:54:00.052765958, [-620, -384]
2023-09-24_04:54:00.052864586, [-81, -380]
2023-09-24_04:54:00.052963214, [69, -368]
2023-09-24_04:54:00.053061842, [-258, -253]
2023-09-24_04:54:00.053160470, [-578, -10]
2023-09-24_04:54:00.053259098, [-226, 14]
2023-09-24_04:54:00.053357726, [160, -110]
2023-09-24_04:54:00.053456354, [1, -186]
2023-09-24_04:54:00.053554982, [-81, -154]
2023-09-24_04:54:00.053653610, [-455, -202]
2023-09-24_04:54:00.053752238, [-748, -269]
2023-09-24_04:54:00.053850866, [-921, -252]
2023-09-24_04:54:00.053949494, [-1122, -197]
2023-09-24_04:54:00.054048122, [-904, -117]
2023-09-24_04:54:00.054146750, [-695, -167]
2023-09-24_04:54:00.054245378, [-451, -169]
2023-09-24_04:54:00.054344006, [-409, -142]
2023-09-24_04:54:00.054442634, [-708, -47]
2023-09-24_04:54:00.054541261, [-807, 188]
2023-09-24_04:54:00.054639889, [-391, 219]
2023-09-24_04:54:00.054738517, [-38, 131]
2023-09-24_04:54:00.054837145, [-173, 270]
2023-09-24_04:54:00.054935773, [-223, 261]
2023-09-24_04:54:00.055034401, [-207, 266]
2023-09-24_04:54:00.055133029, [-505, 216]
2023-09-24_04:54:00.055231657, [-621, 11]
2023-09-24_04:54:00.055330285, [-230, -51]
