"# DATASET= tango://g-v-csdb-0.maxiv.lu.se:10000/R3-301M2/DIA/BPM-02/fa"
# t, [x, y]
2023-09-24_04:54:00.000000000, [3396, 259]
2023-09-24_04:54:00.009764168, [-891, 40]
2023-09-24_04:54:00.009862796, [-1049, -101]
2023-09-24_04:54:00.009961423, [-1255, -136]
2023-09-24_04:54:00.010060051, [-1392, -118]
2023-09-24_04:54:00.010158679, [-1422, -95]
2023-09-24_04:54:00.010257307, [-1523, -63]
2023-09-24_04:54:00.010355935, [-1832, -20]
2023-09-24_04:54:00.010454563, [-2130, -15]
2023-09-24_04:54:00.010553191, [-2299, -42]
2023-09-24_04:54:00.010651819, [-2534, -46]
2023-09-24_04:54:00.010750447, [-2894, -51]
2023-09-24_04:54:00.010849075, [-3109, -56]
2023-09-24_04:54:00.010947703, [-3205, -62]
2023-09-24_04:54:00.011046331, [-3374, -100]
2023-09-24_04:54:00.011144959, [-3602, -171]
2023-09-24_04:54:00.011243587, [-3712, -187]
2023-09-24_04:54:00.011342215, [-3705, -152]
2023-09-24_04:54:00.011440843, [-3769, -176]
2023-09-24_04:54:00.011539471, [-3883, -218]
2023-09-24_04:54:00.011638099, [-3937, -332]
2023-09-24_04:54:00.011736727, [-4053, -412]
2023-09-24_04:54:00.011835355, [-4204, -326]
2023-09-24_04:54:00.011933983, [-4295, -278]
2023-09-24_04:54:00.012032611, [-4361, -323]
2023-09-24_04:54:00.012131239, [-4397, -330]
2023-09-24_04:54:00.012229867, [-4596, -207]
2023-09-24_04:54:00.012328495, [-4771, -87]
2023-09-24_04:54:00.012427122, [-4854, -102]
2023-09-24_04:54:00.012525750, [-4943, -187]
2023-09-24_04:54:00.012624378, [-4979, -233]
2023-09-24_04:54:00.012723006, [-5016, -195]
2023-09-24_04:54:00.012821634, [-4978, -184]
2023-09-24_04:54:00.012920262, [-4996, -156]
2023-09-24_04:54:00.013018890, [-5092, -116]
2023-09-24_04:54:00.013117518, [-5153, -118]
2023-09-24_04:54:00.013216146, [-5220, -96]
2023-09-24_04:54:00.013314774, [-5218, -153]
2023-09-24_04:54:00.013413402, [-5107, -253]
2023-09-24_04:54:00.013512030, [-4970, -153]
2023-09-24_04:54:00.013610658, [-4864, -85]
2023-09-24_04:54:00.013709286, [-4781, -169]
2023-09-24_04:54:00.013807914, [-4718, -226]
2023-09-24_04:54:00.013906542, [-4736, -249]
2023-09-24_04:54:00.014005170, [-4709, -221]
2023-09-24_04:54:00.014103798, [-4703, -70]
2023-09-24_04:54:00.014202426, [-4615, 39]
2023-09-24_04:54:00.014301054, [-4470, 55]
2023-09-24_04:54:00.014399682, [-4391, 33]
2023-09-24_04:54:00.014498310, [-4280, -7]
2023-09-24_04:54:00.014596938, [-4257, -1]
2023-09-24_04:54:00.014695566, [-4295, 37]
2023-09-24_04:54:00.014794194, [-4271, 47]
2023-09-24_04:54:00.014892821, [-4114, 20]
2023-09-24_04:54:00.014991449, [-3794, 20]
2023-09-24_04:54:00.015090077, [-3528, 186]
2023-09-24_04:54:00.015188705, [-3472, 319]
2023-09-24_04:54:00.015287333, [-3413, 242]
2023-09-24_04:54:00.015385961, [-3284, 135]
2023-09-24_04:54:00.015484589, [-3291, 115]
2023-09-24_04:54:00.015583217, [-3204, 96]
2023-09-24_04:54:00.015681845, [-3006, 58]
2023-09-24_04:54:00.015780473, [-2889, 63]
2023-09-24_04:54:00.015879101, [-2747, 58]
2023-09-24_04:54:00.015977729, [-2561, -26]
2023-09-24_04:54:00.016076357, [-2397, -125]
2023-09-24_04:54:00.016174985, [-2253, -122]
2023-09-24_04:54:00.016273613, [-1980, -80]
2023-09-24_04:54:00.016372241, [-1628, 11]
2023-09-24_04:54:00.016470869, [-1299, 101]
2023-09-24_04:54:00.016569497, [-1033, 144]
2023-09-24_04:54:00.016668125, [-827, 237]
2023-09-24_04:54:00.016766753, [-636, 296]
2023-09-24_04:54:00.016865381, [-449, 197]
2023-09-24_04:54:00.016964009, [-214, 130]
2023-09-24_04:54:00.017062637, [100, 141]
2023-09-24_04:54:00.017161265, [383, 147]
2023-09-24_04:54:00.017259893, [615, 173]
2023-09-24_04:54:00.017358520, [899, 148]
2023-09-24_04:54:00.017457148, [1203, 91]
2023-09-24_04:54:00.017555776, [1349, 92]
2023-09-24_04:54:00.017654404, [1377, 51]
2023-09-24_04:54:00.017753032, [1498, -42]
2023-09-24_04:54:00.017851660, [1717, -75]
2023-09-24_04:54:00.017950288, [2072, -103]
2023-09-24_04:54:00.018048916, [2255, -126]
2023-09-24_04:54:00.018147544, [2319, -99]
2023-09-24_04:54:00.018246172, [2563, -68]
2023-09-24_04:54:00.018344800, [2814, -62]
2023-09-24_04:54:00.018443428, [3003, -76]
2023-09-24_04:54:00.018542056, [3215, -172]
2023-09-24_04:54:00.018640684, [3336, -86]
2023-09-24_04:54:00.018739312, [3398, -47]
2023-09-24_04:54:00.018837940, [3466, -32]
2023-09-24_04:54:00.018936568, [3558, 45]
2023-09-24_04:54:00.019035196, [3689, -5]
2023-09-24_04:54:00.019133824, [3720, 22]
2023-09-24_04:54:00.019232452, [3671, 109]
2023-09-24_04:54:00.019331080, [3717, 146]
2023-09-24_04:54:00.019429708, [3843, 175]
2023-09-24_04:54:00.019528336, [3908, 230]
2023-09-24_04:54:00.019626964, [3924, 106]
2023-09-24_04:54:00.019725592, [3792, -42]
2023-09-24_04:54:00.019824220, [3637, -135]
2023-09-24_04:54:00.019922847, [3522, -160]
2023-09-24_04:54:00.020021475, [3493, -136]
2023-09-24_04:54:00.020120103, [3415, -148]
2023-09-24_04:54:00.020218731, [3146, -99]
2023-09-24_04:54:00.020317359, [2952, -70]
2023-09-24_04:54:00.020415987, [2860, -133]
2023-09-24_04:54:00.020514615, [2813, -137]
2023-09-24_04:54:00.020613243, [2756, -96]
2023-09-24_04:54:00.020711871, [2626, -50]
2023-09-24_04:54:00.020810499, [2492, -22]
2023-09-24_04:54:00.020909127, [2398, -34]
2023-09-24_04:54:00.021007755, [2258, -41]
2023-09-24_04:54:00.021106383, [2136, -4]
2023-09-24_04:54:00.021205011, [2091, 183]
2023-09-24_04:54:00.021303639, [2024, 221]
2023-09-24_04:54:00.021402267, [2000, 17]
2023-09-24_04:54:00.021500895, [1963, -53]
2023-09-24_04:54:00.021599523, [1863, -12]
2023-09-24_04:54:00.021698151, [1727, 98]
2023-09-24_04:54:00.021796779, [1595, 164]
2023-09-24_04:54:00.021895407, [1626, 152]
2023-09-24_04:54:00.021994035, [1514, 78]
2023-09-24_04:54:00.022092663, [1289, -30]
2023-09-24_04:54:00.022191291, [1185, 10]
2023-09-24_04:54:00.022289919, [1178, 108]
2023-09-24_04:54:00.022388546, [1194, 143]
2023-09-24_04:54:00.022487174, [1159, 35]
2023-09-24_04:54:00.022585802, [1164, 0]
2023-09-24_04:54:00.022684430, [1185, 131]
2023-09-24_04:54:00.022783058, [1149, 169]
2023-09-24_04:54:00.022881686, [1106, 137]
2023-09-24_04:54:00.022980314, [1068, 147]
2023-09-24_04:54:00.023078942, [1016, 210]
2023-09-24_04:54:00.023177570, [975, 221]
2023-09-24_04:54:00.023276198, [955, 194]
2023-09-24_04:54:00.023374826, [947, 92]
2023-09-24_04:54:00.023473454, [952, 85]
2023-09-24_04:54:00.023572082, [974, 158]
2023-09-24_04:54:00.023670710, [884, 166]
2023-09-24_04:54:00.023769338, [724, 208]
2023-09-24_04:54:00.023867966, [688, 217]
2023-09-24_04:54:00.023966594, [655, 175]
2023-09-24_04:54:00.024065222, [571, 173]
2023-09-24_04:54:00.024163850, [531, 213]
2023-09-24_04:54:00.024262478, [458, 192]
2023-09-24_04:54:00.024361106, [404, 238]
2023-09-24_04:54:00.024459734, [314, 290]
2023-09-24_04:54:00.024558362, [166, 286]
2023-09-24_04:54:00.024656990, [23, 212]
2023-09-24_04:54:00.024755618, [-144, 153]
2023-09-24_04:54:00.024854245, [-205, 113]
2023-09-24_04:54:00.024952873, [-115, 109]
2023-09-24_04:54:00.025051501, [-150, 171]
2023-09-24_04:54:00.025150129, [-383, 280]
2023-09-24_04:54:00.025248757, [-586, 368]
2023-09-24_04:54:00.025347385, [-626, 289]
2023-09-24_04:54:00.025446013, [-613, 167]
2023-09-24_04:54:00.025544641, [-689, 67]
2023-09-24_04:54:00.025643269, [-719, 12]
2023-09-24_04:54:00.025741897, [-675, 11]
2023-09-24_04:54:00.025840525, [-658, 60]
2023-09-24_04:54:00.025939153, [-607, 53]
2023-09-24_04:54:00.026037781, [-586, 51]
2023-09-24_04:54:00.026136409, [-598, 92]
2023-09-24_04:54:00.026235037, [-545, 41]
2023-09-24_04:54:00.026333665, [-487, -18]
2023-09-24_04:54:00.026432293, [-491, -40]
2023-09-24_04:54:00.026530921, [-456, 26]
2023-09-24_04:54:00.026629549, [-309, 1]
2023-09-24_04:54:00.026728177, [-148, -27]
2023-09-24_04:54:00.026826805, [-109, 34]
2023-09-24_04:54:00.026925433, [-56, 6]
2023-09-24_04:54:00.027024061, [-10, -72]
2023-09-24_04:54:00.027122689, [92, -182]
2023-09-24_04:54:00.027221317, [141, -99]
2023-09-24_04:54:00.027319944, [178, -14]
2023-09-24_04:54:00.027418572, [282, -146]
2023-09-24_04:54:00.027517200, [435, -254]
2023-09-24_04:54:00.027615828, [647, -276]
2023-09-24_04:54:00.027714456, [787, -309]
2023-09-24_04:54:00.027813084, [803, -280]
2023-09-24_04:54:00.027911712, [744, -281]
2023-09-24_04:54:00.028010340, [832, -300]
2023-09-24_04:54:00.028108968, [933, -175]
2023-09-24_04:54:00.028207596, [1040, -138]
2023-09-24_04:54:00.028306224, [1109, -211]
2023-09-24_04:54:00.028404852, [1118, -211]
2023-09-24_04:54:00.028503480, [1212, -186]
2023-09-24_04:54:00.028602108, [1231, -77]
2023-09-24_04:54:00.028700736, [1198, -28]
2023-09-24_04:54:00.028799364, [1144, -193]
2023-09-24_04:54:00.028897992, [1276, -179]
2023-09-24_04:54:00.028996620, [1436, -222]
2023-09-24_04:54:00.029095248, [1457, -203]
2023-09-24_04:54:00.029193876, [1462, -88]
2023-09-24_04:54:00.029292504, [1418, -48]
2023-09-24_04:54:00.029391132, [1445, -60]
2023-09-24_04:54:00.029489760, [1374, -34]
2023-09-24_04:54:00.029588388, [1206, 140]
2023-09-24_04:54:00.029687016, [1063, 122]
2023-09-24_04:54:00.029785643, [978, 5]
2023-09-24_04:54:00.029884271, [949, -64]
2023-09-24_04:54:00.029982899, [867, -81]
2023-09-24_04:54:00.030081527, [676, -77]
2023-09-24_04:54:00.030180155, [419, -118]
2023-09-24_04:54:00.030278783, [208, -72]
2023-09-24_04:54:00.030377411, [-41, 11]
2023-09-24_04:54:00.030476039, [-311, -5]
2023-09-24_04:54:00.030574667, [-384, 48]
2023-09-24_04:54:00.030673295, [-498, 43]
2023-09-24_04:54:00.030771923, [-779, -98]
2023-09-24_04:54:00.030870551, [-1002, -98]
2023-09-24_04:54:00.030969179, [-1307, -13]
2023-09-24_04:54:00.031067807, [-1729, 77]
2023-09-24_04:54:00.031166435, [-2050, 102]
2023-09-24_04:54:00.031265063, [-2169, -48]
2023-09-24_04:54:00.031363691, [-2277, -168]
2023-09-24_04:54:00.031462319, [-2527, -221]
2023-09-24_04:54:00.031560947, [-2741, -216]
2023-09-24_04:54:00.031659575, [-2857, -129]
2023-09-24_04:54:00.031758203, [-2985, -152]
2023-09-24_04:54:00.031856831, [-3069, -184]
2023-09-24_04:54:00.031955459, [-3068, -150]
2023-09-24_04:54:00.032054087, [-3128, -131]
2023-09-24_04:54:00.032152715, [-3305, -132]
2023-09-24_04:54:00.032251342, [-3388, -101]
2023-09-24_04:54:00.032349970, [-3463, -52]
2023-09-24_04:54:00.032448598, [-3552, 23]
2023-09-24_04:54:00.032547226, [-3498, 10]
2023-09-24_04:54:00.032645854, [-3482, -128]
2023-09-24_04:54:00.032744482, [-3472, -111]
2023-09-24_04:54:00.032843110, [-3411, -77]
2023-09-24_04:54:00.032941738, [-3464, -228]
2023-09-24_04:54:00.033040366, [-3571, -267]
2023-09-24_04:54:00.033138994, [-3653, -173]
2023-09-24_04:54:00.033237622, [-3709, -29]
2023-09-24_04:54:00.033336250, [-3706, -12]
2023-09-24_04:54:00.033434878, [-3637, -150]
2023-09-24_04:54:00.033533506, [-3541, -208]
2023-09-24_04:54:00.033632134, [-3574, -208]
2023-09-24_04:54:00.033730762, [-3679, -175]
2023-09-24_04:54:00.033829390, [-3794, -227]
2023-09-24_04:54:00.033928018, [-3848, -279]
2023-09-24_04:54:00.034026646, [-3819, -256]
2023-09-24_04:54:00.034125274, [-3757, -273]
2023-09-24_04:54:00.034223902, [-3699, -323]
2023-09-24_04:54:00.034322530, [-3671, -308]
2023-09-24_04:54:00.034421158, [-3596, -288]
2023-09-24_04:54:00.034519786, [-3549, -280]
2023-09-24_04:54:00.034618414, [-3573, -259]
2023-09-24_04:54:00.034717041, [-3586, -204]
2023-09-24_04:54:00.034815669, [-3545, -148]
2023-09-24_04:54:00.034914297, [-3488, -200]
2023-09-24_04:54:00.035012925, [-3373, -287]
2023-09-24_04:54:00.035111553, [-3253, -306]
2023-09-24_04:54:00.035210181, [-3132, -278]
2023-09-24_04:54:00.035308809, [-3071, -320]
2023-09-24_04:54:00.035407437, [-3070, -308]
2023-09-24_04:54:00.035506065, [-2975, -245]
2023-09-24_04:54:00.035604693, [-2852, -241]
2023-09-24_04:54:00.035703321, [-2732, -310]
2023-09-24_04:54:00.035801949, [-2624, -355]
2023-09-24_04:54:00.035900577, [-2592, -263]
2023-09-24_04:54:00.035999205, [-2561, -230]
2023-09-24_04:54:00.036097833, [-2473, -295]
2023-09-24_04:54:00.036196461, [-2348, -232]
2023-09-24_04:54:00.036295089, [-2201, -58]
2023-09-24_04:54:00.036393717, [-2083, -163]
2023-09-24_04:54:00.036492345, [-2001, -295]
2023-09-24_04:54:00.036590973, [-1800, -168]
2023-09-24_04:54:00.036689601, [-1510, -81]
2023-09-24_04:54:00.036788229, [-1269, -74]
2023-09-24_04:54:00.036886857, [-1044, -65]
2023-09-24_04:54:00.036985485, [-788, -139]
2023-09-24_04:54:00.037084113, [-570, -177]
2023-09-24_04:54:00.037182740, [-348, -101]
2023-09-24_04:54:00.037281368, [-156, -33]
2023-09-24_04:54:00.037379996, [-44, 48]
2023-09-24_04:54:00.037478624, [118, -56]
2023-09-24_04:54:00.037577252, [269, -175]
2023-09-24_04:54:00.037675880, [367, -20]
2023-09-24_04:54:00.037774508, [582, 105]
2023-09-24_04:54:00.037873136, [953, 136]
2023-09-24_04:54:00.037971764, [1323, 96]
2023-09-24_04:54:00.038070392, [1554, 19]
2023-09-24_04:54:00.038169020, [1800, 113]
2023-09-24_04:54:00.038267648, [2022, 177]
2023-09-24_04:54:00.038366276, [2235, 45]
2023-09-24_04:54:00.038464904, [2468, 63]
2023-09-24_04:54:00.038563532, [2639, 207]
2023-09-24_04:54:00.038662160, [2805, 266]
2023-09-24_04:54:00.038760788, [2924, 195]
2023-09-24_04:54:00.038859416, [2994, 105]
2023-09-24_04:54:00.038958044, [3051, 95]
2023-09-24_04:54:00.039056672, [3040, 230]
2023-09-24_04:54:00.039155300, [3047, 237]
2023-09-24_04:54:00.039253928, [3073, 103]
2023-09-24_04:54:00.039352556, [3082, 191]
2023-09-24_04:54:00.039451184, [3125, 260]
2023-09-24_04:54:00.039549812, [3124, 250]
2023-09-24_04:54:00.039648440, [3045, 306]
2023-09-24_04:54:00.039747067, [2871, 270]
2023-09-24_04:54:00.039845695, [2749, 154]
2023-09-24_04:54:00.039944323, [2589, 110]
2023-09-24_04:54:00.040042951, [2378, 103]
2023-09-24_04:54:00.040141579, [2213, 137]
2023-09-24_04:54:00.040240207, [2007, 182]
2023-09-24_04:54:00.040338835, [1836, 244]
2023-09-24_04:54:00.040437463, [1584, 233]
2023-09-24_04:54:00.040536091, [1396, 173]
2023-09-24_04:54:00.040634719, [1313, 151]
2023-09-24_04:54:00.040733347, [1159, 180]
2023-09-24_04:54:00.040831975, [924, 148]
2023-09-24_04:54:00.040930603, [681, 80]
2023-09-24_04:54:00.041029231, [544, 128]
2023-09-24_04:54:00.041127859, [483, 121]
2023-09-24_04:54:00.041226487, [353, 33]
2023-09-24_04:54:00.041325115, [97, 23]
2023-09-24_04:54:00.041423743, [-36, 73]
2023-09-24_04:54:00.041522371, [-159, 82]
2023-09-24_04:54:00.041620999, [-366, -28]
2023-09-24_04:54:00.041719627, [-462, -32]
2023-09-24_04:54:00.041818255, [-591, 25]
2023-09-24_04:54:00.041916883, [-699, -12]
2023-09-24_04:54:00.042015511, [-779, -57]
2023-09-24_04:54:00.042114139, [-931, -56]
2023-09-24_04:54:00.042212766, [-950, -109]
2023-09-24_04:54:00.042311394, [-881, -227]
2023-09-24_04:54:00.042410022, [-906, -300]
2023-09-24_04:54:00.042508650, [-892, -233]
2023-09-24_04:54:00.042607278, [-916, -172]
2023-09-24_04:54:00.042705906, [-940, -196]
2023-09-24_04:54:00.042804534, [-888, -135]
2023-09-24_04:54:00.042903162, [-974, -34]
2023-09-24_04:54:00.043001790, [-1089, -61]
2023-09-24_04:54:00.043100418, [-1095, -133]
2023-09-24_04:54:00.043199046, [-1064, -194]
2023-09-24_04:54:00.043297674, [-1039, -339]
2023-09-24_04:54:00.043396302, [-1106, -382]
2023-09-24_04:54:00.043494930, [-1279, -368]
2023-09-24_04:54:00.043593558, [-1380, -404]
2023-09-24_04:54:00.043692186, [-1520, -357]
2023-09-24_04:54:00.043790814, [-1692, -279]
2023-09-24_04:54:00.043889442, [-1724, -272]
2023-09-24_04:54:00.043988070, [-1810, -227]
2023-09-24_04:54:00.044086698, [-1948, -112]
2023-09-24_04:54:00.044185326, [-2109, -65]
2023-09-24_04:54:00.044283954, [-2244, -77]
2023-09-24_04:54:00.044382582, [-2324, -53]
2023-09-24_04:54:00.044481210, [-2401, -64]
2023-09-24_04:54:00.044579838, [-2455, -223]
2023-09-24_04:54:00.044678465, [-2507, -375]
2023-09-24_04:54:00.044777093, [-2595, -399]
2023-09-24_04:54:00.044875721, [-2653, -364]
2023-09-24_04:54:00.044974349, [-2694, -323]
2023-09-24_04:54:00.045072977, [-2734, -283]
2023-09-24_04:54:00.045171605, [-2789, -227]
2023-09-24_04:54:00.045270233, [-2787, -228]
2023-09-24_04:54:00.045368861, [-2807, -213]
2023-09-24_04:54:00.045467489, [-2856, -198]
2023-09-24_04:54:00.045566117, [-2818, -211]
2023-09-24_04:54:00.045664745, [-2872, -176]
2023-09-24_04:54:00.045763373, [-2946, -126]
2023-09-24_04:54:00.045862001, [-2984, -184]
2023-09-24_04:54:00.045960629, [-3039, -298]
2023-09-24_04:54:00.046059257, [-3097, -382]
2023-09-24_04:54:00.046157885, [-3153, -401]
2023-09-24_04:54:00.046256513, [-3077, -307]
2023-09-24_04:54:00.046355141, [-2929, -231]
2023-09-24_04:54:00.046453769, [-2769, -186]
2023-09-24_04:54:00.046552397, [-2648, -58]
2023-09-24_04:54:00.046651025, [-2592, 30]
2023-09-24_04:54:00.046749653, [-2526, 78]
2023-09-24_04:54:00.046848281, [-2323, 11]
2023-09-24_04:54:00.046946909, [-2117, -57]
2023-09-24_04:54:00.047045537, [-2042, -74]
2023-09-24_04:54:00.047144164, [-1995, -12]
2023-09-24_04:54:00.047242792, [-1941, 15]
2023-09-24_04:54:00.047341420, [-1808, -50]
2023-09-24_04:54:00.047440048, [-1668, -54]
2023-09-24_04:54:00.047538676, [-1472, -30]
2023-09-24_04:54:00.047637304, [-1284, -20]
2023-09-24_04:54:00.047735932, [-1200, -7]
2023-09-24_04:54:00.047834560, [-1032, 13]
2023-09-24_04:54:00.047933188, [-813, 55]
2023-09-24_04:54:00.048031816, [-755, 19]
2023-09-24_04:54:00.048130444, [-788, 1]
2023-09-24_04:54:00.048229072, [-774, 43]
2023-09-24_04:54:00.048327700, [-807, -20]
2023-09-24_04:54:00.048426328, [-869, -90]
2023-09-24_04:54:00.048524956, [-888, -100]
2023-09-24_04:54:00.048623584, [-911, -132]
2023-09-24_04:54:00.048722212, [-1031, -163]
2023-09-24_04:54:00.048820840, [-1081, -187]
2023-09-24_04:54:00.048919468, [-976, -100]
2023-09-24_04:54:00.049018096, [-999, -8]
2023-09-24_04:54:00.049116724, [-1080, 58]
2023-09-24_04:54:00.049215352, [-1159, 154]
2023-09-24_04:54:00.049313980, [-1254, 102]
2023-09-24_04:54:00.049412608, [-1328, 49]
2023-09-24_04:54:00.049511236, [-1452, 1]
2023-09-24_04:54:00.049609863, [-1625, -98]
2023-09-24_04:54:00.049708491, [-1803, -74]
2023-09-24_04:54:00.049807119, [-1933, -43]
2023-09-24_04:54:00.049905747, [-2047, -117]
2023-09-24_04:54:00.050004375, [-2242, -152]
2023-09-24_04:54:00.050103003, [-2523, -64]
2023-09-24_04:54:00.050201631, [-2699, -48]
2023-09-24_04:54:00.050300259, [-2835, -164]
2023-09-24_04:54:00.050398887, [-3125, -303]
2023-09-24_04:54:00.050497515, [-3397, -272]
2023-09-24_04:54:00.050596143, [-3566, -210]
2023-09-24_04:54:00.050694771, [-3797, -262]
2023-09-24_04:54:00.050793399, [-3929, -293]
2023-09-24_04:54:00.050892027, [-4072, -298]
2023-09-24_04:54:00.050990655, [-4306, -345]
2023-09-24_04:54:00.051089283, [-4338, -326]
2023-09-24_04:54:00.051187911, [-4477, -344]
2023-09-24_04:54:00.051286539, [-4757, -339]
2023-09-24_04:54:00.051385167, [-4910, -260]
2023-09-24_04:54:00.051483795, [-5079, -199]
2023-09-24_04:54:00.051582423, [-5219, -227]
2023-09-24_04:54:00.051681051, [-5365, -241]
2023-09-24_04:54:00.051779679, [-5516, -185]
2023-09-24_04:54:00.051878307, [-5509, -287]
2023-09-24_04:54:00.051976935, [-5516, -422]
2023-09-24_04:54:00.052075562, [-5517, -377]
2023-09-24_04:54:00.052174190, [-5639, -258]
2023-09-24_04:54:00.052272818, [-5765, -186]
2023-09-24_04:54:00.052371446, [-5681, -182]
2023-09-24_04:54:00.052470074, [-5610, -144]
2023-09-24_04:54:00.052568702, [-5613, -94]
2023-09-24_04:54:00.052667330, [-5675, -175]
2023-09-24_04:54:00.052765958, [-5780, -168]
2023-09-24_04:54:00.052864586, [-5814, -160]
2023-09-24_04:54:00.052963214, [-5807, -131]
2023-09-24_04:54:00.053061842, [-5829, -56]
2023-09-24_04:54:00.053160470, [-5786, -86]
2023-09-24_04:54:00.053259098, [-5753, -90]
2023-09-24_04:54:00.053357726, [-5707, -105]
2023-09-24_04:54:00.053456354, [-5656, -119]
2023-09-24_04:54:00.053554982, [-5574, -178]
2023-09-24_04:54:00.053653610, [-5402, -202]
2023-09-24_04:54:00.053752238, [-5403, -60]
