"# DATASET= tango://g-v-csdb-0.maxiv.lu.se:10000/R3-306U2/DIA/BPM-01/fa"
# t, [x, y]
2023-09-24_04:54:00.000000000, [189, 289]
2023-09-24_04:54:00.007002585, [264, 311]
2023-09-24_04:54:00.007101213, [-255, 275]
2023-09-24_04:54:00.007199841, [-397, 285]
2023-09-24_04:54:00.007298469, [-88, 253]
2023-09-24_04:54:00.007397097, [121, 52]
2023-09-24_04:54:00.007495724, [233, -54]
2023-09-24_04:54:00.007594352, [692, 131]
2023-09-24_04:54:00.007692980, [630, 318]
2023-09-24_04:54:00.007791608, [-16, 272]
2023-09-24_04:54:00.007890236, [-397, 227]
2023-09-24_04:54:00.007988864, [-491, 207]
2023-09-24_04:54:00.008087492, [-437, 155]
2023-09-24_04:54:00.008186120, [-103, 183]
2023-09-24_04:54:00.008284748, [247, 190]
2023-09-24_04:54:00.008383376, [372, 228]
2023-09-24_04:54:00.008482004, [558, 240]
2023-09-24_04:54:00.008580632, [730, 200]
2023-09-24_04:54:00.008679260, [445, 267]
2023-09-24_04:54:00.008777888, [391, 288]
2023-09-24_04:54:00.008876516, [712, 251]
2023-09-24_04:54:00.008975144, [526, 345]
2023-09-24_04:54:00.009073772, [-251, 376]
2023-09-24_04:54:00.009172400, [-705, 317]
2023-09-24_04:54:00.009271028, [-336, 302]
2023-09-24_04:54:00.009369656, [-197, 286]
2023-09-24_04:54:00.009468284, [-720, 325]
2023-09-24_04:54:00.009566912, [-1055, 301]
2023-09-24_04:54:00.009665540, [-829, 282]
2023-09-24_04:54:00.009764168, [-302, 320]
2023-09-24_04:54:00.009862796, [175, 283]
2023-09-24_04:54:00.009961423, [525, 327]
2023-09-24_04:54:00.010060051, [670, 319]
2023-09-24_04:54:00.010158679, [441, 258]
2023-09-24_04:54:00.010257307, [-15, 325]
2023-09-24_04:54:00.010355935, [-374, 337]
2023-09-24_04:54:00.010454563, [-365, 308]
2023-09-24_04:54:00.010553191, [-458, 286]
2023-09-24_04:54:00.010651819, [-686, 357]
2023-09-24_04:54:00.010750447, [-476, 441]
2023-09-24_04:54:00.010849075, [-48, 389]
2023-09-24_04:54:00.010947703, [136, 477]
2023-09-24_04:54:00.011046331, [287, 515]
2023-09-24_04:54:00.011144959, [444, 394]
2023-09-24_04:54:00.011243587, [583, 320]
2023-09-24_04:54:00.011342215, [585, 278]
2023-09-24_04:54:00.011440843, [130, 328]
2023-09-24_04:54:00.011539471, [-450, 398]
2023-09-24_04:54:00.011638099, [-714, 421]
2023-09-24_04:54:00.011736727, [-297, 323]
2023-09-24_04:54:00.011835355, [519, 181]
2023-09-24_04:54:00.011933983, [773, 228]
2023-09-24_04:54:00.012032611, [483, 318]
2023-09-24_04:54:00.012131239, [298, 296]
2023-09-24_04:54:00.012229867, [546, 268]
2023-09-24_04:54:00.012328495, [1116, 233]
2023-09-24_04:54:00.012427122, [789, 254]
2023-09-24_04:54:00.012525750, [97, 351]
2023-09-24_04:54:00.012624378, [79, 382]
2023-09-24_04:54:00.012723006, [-186, 376]
2023-09-24_04:54:00.012821634, [-491, 245]
2023-09-24_04:54:00.012920262, [-317, 76]
2023-09-24_04:54:00.013018890, [65, 119]
2023-09-24_04:54:00.013117518, [345, 231]
2023-09-24_04:54:00.013216146, [353, 278]
2023-09-24_04:54:00.013314774, [554, 218]
2023-09-24_04:54:00.013413402, [757, 262]
2023-09-24_04:54:00.013512030, [390, 370]
2023-09-24_04:54:00.013610658, [290, 269]
2023-09-24_04:54:00.013709286, [1, 186]
2023-09-24_04:54:00.013807914, [-633, 180]
2023-09-24_04:54:00.013906542, [-412, 225]
2023-09-24_04:54:00.014005170, [169, 159]
2023-09-24_04:54:00.014103798, [230, 66]
2023-09-24_04:54:00.014202426, [50, 167]
2023-09-24_04:54:00.014301054, [66, 214]
2023-09-24_04:54:00.014399682, [6, 193]
2023-09-24_04:54:00.014498310, [-199, 232]
2023-09-24_04:54:00.014596938, [-155, 213]
2023-09-24_04:54:00.014695566, [599, 172]
2023-09-24_04:54:00.014794194, [1176, 262]
2023-09-24_04:54:00.014892821, [926, 223]
2023-09-24_04:54:00.014991449, [365, 106]
2023-09-24_04:54:00.015090077, [-494, 39]
2023-09-24_04:54:00.015188705, [-1198, -33]
2023-09-24_04:54:00.015287333, [-1285, 11]
2023-09-24_04:54:00.015385961, [-464, 23]
2023-09-24_04:54:00.015484589, [545, 50]
2023-09-24_04:54:00.015583217, [781, 2]
2023-09-24_04:54:00.015681845, [704, -40]
2023-09-24_04:54:00.015780473, [728, 79]
2023-09-24_04:54:00.015879101, [710, 117]
2023-09-24_04:54:00.015977729, [636, -43]
2023-09-24_04:54:00.016076357, [478, -70]
2023-09-24_04:54:00.016174985, [-169, 5]
2023-09-24_04:54:00.016273613, [-939, -7]
2023-09-24_04:54:00.016372241, [-1028, -55]
2023-09-24_04:54:00.016470869, [-465, 0]
2023-09-24_04:54:00.016569497, [223, 8]
2023-09-24_04:54:00.016668125, [524, -93]
2023-09-24_04:54:00.016766753, [649, -26]
2023-09-24_04:54:00.016865381, [863, -30]
2023-09-24_04:54:00.016964009, [1003, -109]
2023-09-24_04:54:00.017062637, [874, -47]
2023-09-24_04:54:00.017161265, [507, 63]
2023-09-24_04:54:00.017259893, [269, 91]
2023-09-24_04:54:00.017358520, [64, -26]
2023-09-24_04:54:00.017457148, [-303, -163]
2023-09-24_04:54:00.017555776, [-547, -17]
2023-09-24_04:54:00.017654404, [-121, 107]
2023-09-24_04:54:00.017753032, [473, 160]
2023-09-24_04:54:00.017851660, [364, 232]
2023-09-24_04:54:00.017950288, [-59, 217]
2023-09-24_04:54:00.018048916, [-141, 234]
2023-09-24_04:54:00.018147544, [109, 218]
2023-09-24_04:54:00.018246172, [370, 152]
2023-09-24_04:54:00.018344800, [621, 109]
2023-09-24_04:54:00.018443428, [767, 185]
2023-09-24_04:54:00.018542056, [405, 141]
2023-09-24_04:54:00.018640684, [-91, 94]
2023-09-24_04:54:00.018739312, [-518, 136]
2023-09-24_04:54:00.018837940, [-940, 218]
2023-09-24_04:54:00.018936568, [-904, 311]
2023-09-24_04:54:00.019035196, [-512, 220]
2023-09-24_04:54:00.019133824, [7, 187]
2023-09-24_04:54:00.019232452, [431, 203]
2023-09-24_04:54:00.019331080, [432, 185]
2023-09-24_04:54:00.019429708, [281, 134]
2023-09-24_04:54:00.019528336, [115, 156]
2023-09-24_04:54:00.019626964, [-321, 136]
2023-09-24_04:54:00.019725592, [-386, 82]
2023-09-24_04:54:00.019824220, [-127, 200]
2023-09-24_04:54:00.019922847, [-453, 257]
2023-09-24_04:54:00.020021475, [-939, 167]
2023-09-24_04:54:00.020120103, [-1114, 102]
2023-09-24_04:54:00.020218731, [-585, 101]
2023-09-24_04:54:00.020317359, [194, 81]
2023-09-24_04:54:00.020415987, [696, 92]
2023-09-24_04:54:00.020514615, [597, 87]
2023-09-24_04:54:00.020613243, [28, 9]
2023-09-24_04:54:00.020711871, [-401, 35]
2023-09-24_04:54:00.020810499, [-462, 129]
2023-09-24_04:54:00.020909127, [-145, 115]
2023-09-24_04:54:00.021007755, [69, 153]
2023-09-24_04:54:00.021106383, [147, 275]
2023-09-24_04:54:00.021205011, [134, 206]
2023-09-24_04:54:00.021303639, [-179, 61]
2023-09-24_04:54:00.021402267, [-527, -28]
2023-09-24_04:54:00.021500895, [-663, -20]
2023-09-24_04:54:00.021599523, [-505, 35]
2023-09-24_04:54:00.021698151, [-28, 37]
2023-09-24_04:54:00.021796779, [409, 96]
2023-09-24_04:54:00.021895407, [646, 66]
2023-09-24_04:54:00.021994035, [720, 12]
2023-09-24_04:54:00.022092663, [757, -37]
2023-09-24_04:54:00.022191291, [548, -82]
2023-09-24_04:54:00.022289919, [26, -57]
2023-09-24_04:54:00.022388546, [-379, -30]
2023-09-24_04:54:00.022487174, [-274, 63]
2023-09-24_04:54:00.022585802, [-85, 101]
2023-09-24_04:54:00.022684430, [-80, 78]
2023-09-24_04:54:00.022783058, [-53, -12]
2023-09-24_04:54:00.022881686, [19, -84]
2023-09-24_04:54:00.022980314, [232, -55]
2023-09-24_04:54:00.023078942, [378, -30]
2023-09-24_04:54:00.023177570, [422, -101]
2023-09-24_04:54:00.023276198, [335, -138]
2023-09-24_04:54:00.023374826, [-60, -45]
2023-09-24_04:54:00.023473454, [-293, 18]
2023-09-24_04:54:00.023572082, [-311, 31]
2023-09-24_04:54:00.023670710, [-105, -2]
2023-09-24_04:54:00.023769338, [178, -163]
2023-09-24_04:54:00.023867966, [198, -220]
2023-09-24_04:54:00.023966594, [-121, -83]
2023-09-24_04:54:00.024065222, [-460, -49]
2023-09-24_04:54:00.024163850, [-663, -35]
2023-09-24_04:54:00.024262478, [-414, 13]
2023-09-24_04:54:00.024361106, [432, -25]
2023-09-24_04:54:00.024459734, [952, -141]
2023-09-24_04:54:00.024558362, [812, -211]
2023-09-24_04:54:00.024656990, [434, -137]
2023-09-24_04:54:00.024755618, [68, -61]
2023-09-24_04:54:00.024854245, [-352, -81]
2023-09-24_04:54:00.024952873, [-683, 22]
2023-09-24_04:54:00.025051501, [-730, 112]
2023-09-24_04:54:00.025150129, [-369, 45]
2023-09-24_04:54:00.025248757, [225, 135]
2023-09-24_04:54:00.025347385, [488, 182]
2023-09-24_04:54:00.025446013, [508, 84]
2023-09-24_04:54:00.025544641, [492, 68]
2023-09-24_04:54:00.025643269, [361, 68]
2023-09-24_04:54:00.025741897, [175, 83]
2023-09-24_04:54:00.025840525, [95, 155]
2023-09-24_04:54:00.025939153, [-136, 176]
2023-09-24_04:54:00.026037781, [-219, 157]
2023-09-24_04:54:00.026136409, [136, 30]
2023-09-24_04:54:00.026235037, [432, -67]
2023-09-24_04:54:00.026333665, [299, 125]
2023-09-24_04:54:00.026432293, [-59, 282]
2023-09-24_04:54:00.026530921, [98, 146]
2023-09-24_04:54:00.026629549, [652, 76]
2023-09-24_04:54:00.026728177, [1011, 107]
2023-09-24_04:54:00.026826805, [883, 144]
2023-09-24_04:54:00.026925433, [464, 228]
2023-09-24_04:54:00.027024061, [267, 162]
2023-09-24_04:54:00.027122689, [187, 136]
2023-09-24_04:54:00.027221317, [169, 220]
2023-09-24_04:54:00.027319944, [222, 159]
2023-09-24_04:54:00.027418572, [263, 19]
2023-09-24_04:54:00.027517200, [529, 137]
2023-09-24_04:54:00.027615828, [461, 346]
2023-09-24_04:54:00.027714456, [-128, 383]
2023-09-24_04:54:00.027813084, [-325, 483]
2023-09-24_04:54:00.027911712, [-116, 551]
2023-09-24_04:54:00.028010340, [114, 544]
2023-09-24_04:54:00.028108968, [460, 512]
2023-09-24_04:54:00.028207596, [606, 326]
2023-09-24_04:54:00.028306224, [399, 207]
2023-09-24_04:54:00.028404852, [-62, 208]
2023-09-24_04:54:00.028503480, [-601, 264]
2023-09-24_04:54:00.028602108, [-369, 311]
2023-09-24_04:54:00.028700736, [300, 208]
2023-09-24_04:54:00.028799364, [371, 77]
2023-09-24_04:54:00.028897992, [-146, 262]
2023-09-24_04:54:00.028996620, [-591, 345]
2023-09-24_04:54:00.029095248, [-490, 364]
2023-09-24_04:54:00.029193876, [-7, 519]
2023-09-24_04:54:00.029292504, [278, 491]
2023-09-24_04:54:00.029391132, [248, 483]
2023-09-24_04:54:00.029489760, [89, 471]
2023-09-24_04:54:00.029588388, [-163, 361]
2023-09-24_04:54:00.029687016, [-240, 256]
2023-09-24_04:54:00.029785643, [-251, 209]
2023-09-24_04:54:00.029884271, [-363, 137]
2023-09-24_04:54:00.029982899, [-601, 89]
2023-09-24_04:54:00.030081527, [-600, 169]
2023-09-24_04:54:00.030180155, [-397, 288]
2023-09-24_04:54:00.030278783, [-111, 304]
2023-09-24_04:54:00.030377411, [296, 226]
2023-09-24_04:54:00.030476039, [399, 226]
2023-09-24_04:54:00.030574667, [250, 257]
2023-09-24_04:54:00.030673295, [-55, 342]
2023-09-24_04:54:00.030771923, [-439, 346]
2023-09-24_04:54:00.030870551, [-495, 405]
2023-09-24_04:54:00.030969179, [-379, 304]
2023-09-24_04:54:00.031067807, [-119, 97]
2023-09-24_04:54:00.031166435, [270, 192]
2023-09-24_04:54:00.031265063, [224, 237]
2023-09-24_04:54:00.031363691, [-17, 173]
2023-09-24_04:54:00.031462319, [-314, 30]
2023-09-24_04:54:00.031560947, [-387, 53]
2023-09-24_04:54:00.031659575, [148, 152]
2023-09-24_04:54:00.031758203, [528, 170]
2023-09-24_04:54:00.031856831, [301, 154]
2023-09-24_04:54:00.031955459, [-141, 94]
2023-09-24_04:54:00.032054087, [-240, 11]
2023-09-24_04:54:00.032152715, [-3, -134]
2023-09-24_04:54:00.032251342, [28, -74]
2023-09-24_04:54:00.032349970, [110, -13]
2023-09-24_04:54:00.032448598, [81, -133]
2023-09-24_04:54:00.032547226, [-267, -133]
2023-09-24_04:54:00.032645854, [-144, 57]
2023-09-24_04:54:00.032744482, [247, 195]
2023-09-24_04:54:00.032843110, [38, 172]
2023-09-24_04:54:00.032941738, [-116, 144]
2023-09-24_04:54:00.033040366, [284, 144]
2023-09-24_04:54:00.033138994, [546, 138]
2023-09-24_04:54:00.033237622, [464, 61]
2023-09-24_04:54:00.033336250, [315, -58]
2023-09-24_04:54:00.033434878, [124, -98]
2023-09-24_04:54:00.033533506, [-232, 14]
2023-09-24_04:54:00.033632134, [-643, 130]
2023-09-24_04:54:00.033730762, [-510, 116]
2023-09-24_04:54:00.033829390, [-118, 93]
2023-09-24_04:54:00.033928018, [278, 220]
2023-09-24_04:54:00.034026646, [554, 272]
2023-09-24_04:54:00.034125274, [210, 97]
2023-09-24_04:54:00.034223902, [-179, 16]
2023-09-24_04:54:00.034322530, [-153, 153]
2023-09-24_04:54:00.034421158, [104, 272]
2023-09-24_04:54:00.034519786, [135, 306]
2023-09-24_04:54:00.034618414, [99, 239]
2023-09-24_04:54:00.034717041, [357, 131]
2023-09-24_04:54:00.034815669, [468, 127]
2023-09-24_04:54:00.034914297, [144, 72]
2023-09-24_04:54:00.035012925, [-254, -18]
2023-09-24_04:54:00.035111553, [-235, 9]
2023-09-24_04:54:00.035210181, [5, 4]
2023-09-24_04:54:00.035308809, [288, 55]
2023-09-24_04:54:00.035407437, [550, 77]
2023-09-24_04:54:00.035506065, [710, 103]
2023-09-24_04:54:00.035604693, [811, 155]
2023-09-24_04:54:00.035703321, [615, 175]
2023-09-24_04:54:00.035801949, [140, 174]
2023-09-24_04:54:00.035900577, [-119, 151]
2023-09-24_04:54:00.035999205, [-302, 235]
2023-09-24_04:54:00.036097833, [-282, 237]
2023-09-24_04:54:00.036196461, [246, 184]
2023-09-24_04:54:00.036295089, [449, 81]
2023-09-24_04:54:00.036393717, [309, -7]
2023-09-24_04:54:00.036492345, [658, 49]
2023-09-24_04:54:00.036590973, [1223, 78]
2023-09-24_04:54:00.036689601, [1145, 107]
2023-09-24_04:54:00.036788229, [670, 232]
2023-09-24_04:54:00.036886857, [328, 260]
2023-09-24_04:54:00.036985485, [-4, 179]
2023-09-24_04:54:00.037084113, [-365, 166]
2023-09-24_04:54:00.037182740, [-448, 198]
2023-09-24_04:54:00.037281368, [-293, 174]
2023-09-24_04:54:00.037379996, [-165, 84]
2023-09-24_04:54:00.037478624, [-113, 136]
2023-09-24_04:54:00.037577252, [291, 133]
2023-09-24_04:54:00.037675880, [796, 50]
2023-09-24_04:54:00.037774508, [697, 58]
2023-09-24_04:54:00.037873136, [86, 35]
2023-09-24_04:54:00.037971764, [-376, 62]
2023-09-24_04:54:00.038070392, [-323, 88]
2023-09-24_04:54:00.038169020, [-189, 185]
2023-09-24_04:54:00.038267648, [-320, 319]
2023-09-24_04:54:00.038366276, [-279, 209]
2023-09-24_04:54:00.038464904, [-10, 180]
2023-09-24_04:54:00.038563532, [298, 182]
2023-09-24_04:54:00.038662160, [439, 44]
2023-09-24_04:54:00.038760788, [242, 86]
2023-09-24_04:54:00.038859416, [-248, 133]
2023-09-24_04:54:00.038958044, [-749, 48]
2023-09-24_04:54:00.039056672, [-616, 35]
2023-09-24_04:54:00.039155300, [-54, 0]
2023-09-24_04:54:00.039253928, [-114, 18]
2023-09-24_04:54:00.039352556, [-717, 12]
2023-09-24_04:54:00.039451184, [-733, 88]
2023-09-24_04:54:00.039549812, [-451, 296]
2023-09-24_04:54:00.039648440, [-407, 286]
2023-09-24_04:54:00.039747067, [-496, 123]
2023-09-24_04:54:00.039845695, [-462, 60]
2023-09-24_04:54:00.039944323, [-126, -3]
2023-09-24_04:54:00.040042951, [-1, -76]
2023-09-24_04:54:00.040141579, [-332, -18]
2023-09-24_04:54:00.040240207, [-640, 140]
2023-09-24_04:54:00.040338835, [-720, 283]
2023-09-24_04:54:00.040437463, [-669, 205]
2023-09-24_04:54:00.040536091, [-468, 136]
2023-09-24_04:54:00.040634719, [-341, 203]
2023-09-24_04:54:00.040733347, [-445, 179]
2023-09-24_04:54:00.040831975, [-336, 13]
2023-09-24_04:54:00.040930603, [114, -90]
2023-09-24_04:54:00.041029231, [305, -20]
2023-09-24_04:54:00.041127859, [305, 31]
2023-09-24_04:54:00.041226487, [196, 39]
2023-09-24_04:54:00.041325115, [-90, 25]
2023-09-24_04:54:00.041423743, [-383, 31]
2023-09-24_04:54:00.041522371, [-455, -164]
2023-09-24_04:54:00.041620999, [-162, -201]
2023-09-24_04:54:00.041719627, [5, 43]
2023-09-24_04:54:00.041818255, [60, 232]
2023-09-24_04:54:00.041916883, [444, 278]
2023-09-24_04:54:00.042015511, [562, 181]
2023-09-24_04:54:00.042114139, [250, 167]
2023-09-24_04:54:00.042212766, [210, 81]
2023-09-24_04:54:00.042311394, [282, 16]
2023-09-24_04:54:00.042410022, [164, 27]
2023-09-24_04:54:00.042508650, [-58, 39]
2023-09-24_04:54:00.042607278, [-291, 75]
2023-09-24_04:54:00.042705906, [-261, 2]
2023-09-24_04:54:00.042804534, [-234, 30]
2023-09-24_04:54:00.042903162, [-248, 81]
2023-09-24_04:54:00.043001790, [372, -85]
2023-09-24_04:54:00.043100418, [1104, -127]
2023-09-24_04:54:00.043199046, [1176, -62]
2023-09-24_04:54:00.043297674, [692, 54]
2023-09-24_04:54:00.043396302, [78, 88]
2023-09-24_04:54:00.043494930, [11, -26]
2023-09-24_04:54:00.043593558, [276, -23]
2023-09-24_04:54:00.043692186, [89, 84]
2023-09-24_04:54:00.043790814, [-197, 290]
2023-09-24_04:54:00.043889442, [-190, 317]
2023-09-24_04:54:00.043988070, [-173, 150]
2023-09-24_04:54:00.044086698, [-176, -3]
2023-09-24_04:54:00.044185326, [219, -82]
2023-09-24_04:54:00.044283954, [897, -119]
2023-09-24_04:54:00.044382582, [1187, -101]
2023-09-24_04:54:00.044481210, [901, -89]
2023-09-24_04:54:00.044579838, [276, -130]
2023-09-24_04:54:00.044678465, [-139, -165]
2023-09-24_04:54:00.044777093, [-396, -181]
2023-09-24_04:54:00.044875721, [-461, -58]
2023-09-24_04:54:00.044974349, [0, -7]
2023-09-24_04:54:00.045072977, [653, -93]
2023-09-24_04:54:00.045171605, [1009, -105]
2023-09-24_04:54:00.045270233, [990, -44]
2023-09-24_04:54:00.045368861, [850, -19]
2023-09-24_04:54:00.045467489, [880, -111]
2023-09-24_04:54:00.045566117, [1104, -207]
2023-09-24_04:54:00.045664745, [1082, -181]
2023-09-24_04:54:00.045763373, [557, -31]
2023-09-24_04:54:00.045862001, [-148, 9]
2023-09-24_04:54:00.045960629, [-345, -20]
2023-09-24_04:54:00.046059257, [19, 29]
2023-09-24_04:54:00.046157885, [558, 19]
2023-09-24_04:54:00.046256513, [866, -87]
2023-09-24_04:54:00.046355141, [772, -108]
2023-09-24_04:54:00.046453769, [439, -120]
2023-09-24_04:54:00.046552397, [145, -124]
2023-09-24_04:54:00.046651025, [131, -82]
2023-09-24_04:54:00.046749653, [559, -99]
2023-09-24_04:54:00.046848281, [796, -98]
2023-09-24_04:54:00.046946909, [297, -89]
2023-09-24_04:54:00.047045537, [-145, -221]
2023-09-24_04:54:00.047144164, [-153, -55]
2023-09-24_04:54:00.047242792, [20, 293]
2023-09-24_04:54:00.047341420, [147, 366]
2023-09-24_04:54:00.047440048, [328, 253]
2023-09-24_04:54:00.047538676, [524, 146]
2023-09-24_04:54:00.047637304, [568, 181]
2023-09-24_04:54:00.047735932, [579, 146]
2023-09-24_04:54:00.047834560, [413, 60]
2023-09-24_04:54:00.047933188, [-69, 9]
2023-09-24_04:54:00.048031816, [-610, 8]
2023-09-24_04:54:00.048130444, [-499, -44]
2023-09-24_04:54:00.048229072, [127, -42]
2023-09-24_04:54:00.048327700, [411, 71]
2023-09-24_04:54:00.048426328, [563, 206]
2023-09-24_04:54:00.048524956, [640, 284]
2023-09-24_04:54:00.048623584, [441, 270]
2023-09-24_04:54:00.048722212, [-10, 191]
2023-09-24_04:54:00.048820840, [-714, 179]
2023-09-24_04:54:00.048919468, [-1310, 288]
2023-09-24_04:54:00.049018096, [-1182, 275]
2023-09-24_04:54:00.049116724, [-531, 289]
2023-09-24_04:54:00.049215352, [-241, 451]
2023-09-24_04:54:00.049313980, [-338, 442]
2023-09-24_04:54:00.049412608, [-455, 351]
2023-09-24_04:54:00.049511236, [-319, 395]
2023-09-24_04:54:00.049609863, [-114, 479]
2023-09-24_04:54:00.049708491, [-189, 496]
2023-09-24_04:54:00.049807119, [-132, 462]
2023-09-24_04:54:00.049905747, [23, 364]
2023-09-24_04:54:00.050004375, [-271, 271]
2023-09-24_04:54:00.050103003, [-445, 196]
2023-09-24_04:54:00.050201631, [-589, 209]
2023-09-24_04:54:00.050300259, [-900, 328]
2023-09-24_04:54:00.050398887, [-701, 327]
2023-09-24_04:54:00.050497515, [-69, 373]
2023-09-24_04:54:00.050596143, [141, 443]
2023-09-24_04:54:00.050694771, [-81, 523]
2023-09-24_04:54:00.050793399, [61, 551]
2023-09-24_04:54:00.050892027, [437, 541]
2023-09-24_04:54:00.050990655, [797, 515]
2023-09-24_04:54:00.051089283, [695, 476]
2023-09-24_04:54:00.051187911, [-44, 516]
2023-09-24_04:54:00.051286539, [-465, 569]
2023-09-24_04:54:00.051385167, [-627, 593]
2023-09-24_04:54:00.051483795, [-359, 498]
2023-09-24_04:54:00.051582423, [131, 504]
2023-09-24_04:54:00.051681051, [24, 561]
2023-09-24_04:54:00.051779679, [98, 588]
2023-09-24_04:54:00.051878307, [296, 566]
2023-09-24_04:54:00.051976935, [-87, 563]
2023-09-24_04:54:00.052075562, [-108, 569]
2023-09-24_04:54:00.052174190, [520, 311]
2023-09-24_04:54:00.052272818, [827, 138]
2023-09-24_04:54:00.052371446, [472, 205]
2023-09-24_04:54:00.052470074, [-279, 339]
2023-09-24_04:54:00.052568702, [-610, 378]
2023-09-24_04:54:00.052667330, [-518, 359]
2023-09-24_04:54:00.052765958, [-177, 362]
2023-09-24_04:54:00.052864586, [367, 276]
2023-09-24_04:54:00.052963214, [727, 149]
2023-09-24_04:54:00.053061842, [655, 130]
2023-09-24_04:54:00.053160470, [229, 26]
2023-09-24_04:54:00.053259098, [217, -37]
2023-09-24_04:54:00.053357726, [466, 149]
2023-09-24_04:54:00.053456354, [514, 235]
2023-09-24_04:54:00.053554982, [628, 176]
2023-09-24_04:54:00.053653610, [440, 69]
2023-09-24_04:54:00.053752238, [130, 102]
2023-09-24_04:54:00.053850866, [-51, 125]
2023-09-24_04:54:00.053949494, [-22, 16]
2023-09-24_04:54:00.054048122, [119, 57]
2023-09-24_04:54:00.054146750, [131, 190]
2023-09-24_04:54:00.054245378, [275, 110]
2023-09-24_04:54:00.054344006, [179, 79]
2023-09-24_04:54:00.054442634, [60, 100]
2023-09-24_04:54:00.054541261, [209, -51]
2023-09-24_04:54:00.054639889, [399, -154]
2023-09-24_04:54:00.054738517, [615, -73]
2023-09-24_04:54:00.054837145, [602, -82]
2023-09-24_04:54:00.054935773, [643, -180]
2023-09-24_04:54:00.055034401, [537, -225]
2023-09-24_04:54:00.055133029, [-58, -182]
2023-09-24_04:54:00.055231657, [-64, -150]
2023-09-24_04:54:00.055330285, [554, -163]
2023-09-24_04:54:00.055428913, [790, -119]
2023-09-24_04:54:00.055527541, [1004, -167]
2023-09-24_04:54:00.055626169, [1300, -360]
