"# DATASET= tango://g-v-csdb-0.maxiv.lu.se:10000/R3-319U3/DIA/BPM-01/fa"
# t, [x, y]
2023-09-24_04:54:00.000000000, [1036, 587]
2023-09-24_04:54:00.007791608, [-146, -201]
2023-09-24_04:54:00.007890236, [-690, -166]
2023-09-24_04:54:00.007988864, [-797, -122]
2023-09-24_04:54:00.008087492, [-641, -44]
2023-09-24_04:54:00.008186120, [-432, -248]
2023-09-24_04:54:00.008284748, [-105, -357]
2023-09-24_04:54:00.008383376, [255, -205]
2023-09-24_04:54:00.008482004, [440, -22]
2023-09-24_04:54:00.008580632, [573, -99]
2023-09-24_04:54:00.008679260, [334, -197]
2023-09-24_04:54:00.008777888, [343, -259]
2023-09-24_04:54:00.008876516, [770, -302]
2023-09-24_04:54:00.008975144, [723, -195]
2023-09-24_04:54:00.009073772, [-170, -353]
2023-09-24_04:54:00.009172400, [-704, -535]
2023-09-24_04:54:00.009271028, [-190, -600]
2023-09-24_04:54:00.009369656, [-24, -491]
2023-09-24_04:54:00.009468284, [-572, -145]
2023-09-24_04:54:00.009566912, [-948, -43]
2023-09-24_04:54:00.009665540, [-546, -111]
2023-09-24_04:54:00.009764168, [239, -38]
2023-09-24_04:54:00.009862796, [740, -163]
2023-09-24_04:54:00.009961423, [1205, -420]
2023-09-24_04:54:00.010060051, [1391, -365]
2023-09-24_04:54:00.010158679, [919, -338]
2023-09-24_04:54:00.010257307, [263, -417]
2023-09-24_04:54:00.010355935, [-330, -482]
2023-09-24_04:54:00.010454563, [-638, -493]
2023-09-24_04:54:00.010553191, [-821, -174]
2023-09-24_04:54:00.010651819, [-940, 66]
2023-09-24_04:54:00.010750447, [-719, -42]
2023-09-24_04:54:00.010849075, [-104, -106]
2023-09-24_04:54:00.010947703, [273, -259]
2023-09-24_04:54:00.011046331, [439, -262]
2023-09-24_04:54:00.011144959, [497, -139]
2023-09-24_04:54:00.011243587, [543, -261]
2023-09-24_04:54:00.011342215, [478, -245]
2023-09-24_04:54:00.011440843, [-264, -334]
2023-09-24_04:54:00.011539471, [-1333, -575]
2023-09-24_04:54:00.011638099, [-1901, -737]
2023-09-24_04:54:00.011736727, [-1311, -685]
2023-09-24_04:54:00.011835355, [-226, -386]
2023-09-24_04:54:00.011933983, [363, -207]
2023-09-24_04:54:00.012032611, [228, -228]
2023-09-24_04:54:00.012131239, [-161, -197]
2023-09-24_04:54:00.012229867, [114, -314]
2023-09-24_04:54:00.012328495, [775, -521]
2023-09-24_04:54:00.012427122, [316, -463]
2023-09-24_04:54:00.012525750, [-397, -370]
2023-09-24_04:54:00.012624378, [-348, -324]
2023-09-24_04:54:00.012723006, [-551, -248]
2023-09-24_04:54:00.012821634, [-1057, -185]
2023-09-24_04:54:00.012920262, [-1143, -141]
2023-09-24_04:54:00.013018890, [-472, -211]
2023-09-24_04:54:00.013117518, [205, -260]
2023-09-24_04:54:00.013216146, [326, -154]
2023-09-24_04:54:00.013314774, [290, -117]
2023-09-24_04:54:00.013413402, [433, -192]
2023-09-24_04:54:00.013512030, [34, -127]
2023-09-24_04:54:00.013610658, [-110, -91]
2023-09-24_04:54:00.013709286, [-400, -228]
2023-09-24_04:54:00.013807914, [-1066, -255]
2023-09-24_04:54:00.013906542, [-831, -254]
2023-09-24_04:54:00.014005170, [-213, -233]
2023-09-24_04:54:00.014103798, [-116, -136]
2023-09-24_04:54:00.014202426, [-424, -34]
2023-09-24_04:54:00.014301054, [-432, 103]
2023-09-24_04:54:00.014399682, [-412, 101]
2023-09-24_04:54:00.014498310, [-735, -34]
2023-09-24_04:54:00.014596938, [-817, -19]
2023-09-24_04:54:00.014695566, [156, 92]
2023-09-24_04:54:00.014794194, [915, 113]
2023-09-24_04:54:00.014892821, [551, 40]
2023-09-24_04:54:00.014991449, [-197, 138]
2023-09-24_04:54:00.015090077, [-1178, 296]
2023-09-24_04:54:00.015188705, [-2272, 380]
2023-09-24_04:54:00.015287333, [-2744, 401]
2023-09-24_04:54:00.015385961, [-1593, 391]
2023-09-24_04:54:00.015484589, [-48, 423]
2023-09-24_04:54:00.015583217, [196, 434]
2023-09-24_04:54:00.015681845, [60, 374]
2023-09-24_04:54:00.015780473, [239, 288]
2023-09-24_04:54:00.015879101, [617, 186]
2023-09-24_04:54:00.015977729, [585, 148]
2023-09-24_04:54:00.016076357, [109, 162]
2023-09-24_04:54:00.016174985, [-896, 91]
2023-09-24_04:54:00.016273613, [-2039, 72]
2023-09-24_04:54:00.016372241, [-2175, 227]
2023-09-24_04:54:00.016470869, [-1309, 70]
2023-09-24_04:54:00.016569497, [-287, -61]
2023-09-24_04:54:00.016668125, [137, 192]
2023-09-24_04:54:00.016766753, [173, 452]
2023-09-24_04:54:00.016865381, [452, 389]
2023-09-24_04:54:00.016964009, [780, 47]
2023-09-24_04:54:00.017062637, [576, 159]
2023-09-24_04:54:00.017161265, [95, 425]
2023-09-24_04:54:00.017259893, [-277, 340]
2023-09-24_04:54:00.017358520, [-756, 168]
2023-09-24_04:54:00.017457148, [-1442, 50]
2023-09-24_04:54:00.017555776, [-1719, 68]
2023-09-24_04:54:00.017654404, [-916, 27]
2023-09-24_04:54:00.017753032, [57, 116]
2023-09-24_04:54:00.017851660, [12, 340]
2023-09-24_04:54:00.017950288, [-583, 439]
2023-09-24_04:54:00.018048916, [-666, 360]
2023-09-24_04:54:00.018147544, [64, 78]
2023-09-24_04:54:00.018246172, [852, 5]
2023-09-24_04:54:00.018344800, [1266, 126]
2023-09-24_04:54:00.018443428, [1380, 68]
2023-09-24_04:54:00.018542056, [861, -107]
2023-09-24_04:54:00.018640684, [-75, -88]
2023-09-24_04:54:00.018739312, [-867, 0]
2023-09-24_04:54:00.018837940, [-1252, 105]
2023-09-24_04:54:00.018936568, [-850, 208]
2023-09-24_04:54:00.019035196, [-241, 241]
2023-09-24_04:54:00.019133824, [272, 242]
2023-09-24_04:54:00.019232452, [990, 168]
2023-09-24_04:54:00.019331080, [1175, 37]
2023-09-24_04:54:00.019429708, [854, 20]
2023-09-24_04:54:00.019528336, [612, 94]
2023-09-24_04:54:00.019626964, [40, 90]
2023-09-24_04:54:00.019725592, [-33, 236]
2023-09-24_04:54:00.019824220, [384, 259]
2023-09-24_04:54:00.019922847, [56, 175]
2023-09-24_04:54:00.020021475, [-624, 155]
2023-09-24_04:54:00.020120103, [-887, 88]
2023-09-24_04:54:00.020218731, [-30, 150]
2023-09-24_04:54:00.020317359, [1172, 186]
2023-09-24_04:54:00.020415987, [1679, 133]
2023-09-24_04:54:00.020514615, [1279, 111]
2023-09-24_04:54:00.020613243, [331, -11]
2023-09-24_04:54:00.020711871, [-420, 96]
2023-09-24_04:54:00.020810499, [-386, 138]
2023-09-24_04:54:00.020909127, [239, -15]
2023-09-24_04:54:00.021007755, [558, -23]
2023-09-24_04:54:00.021106383, [506, -59]
2023-09-24_04:54:00.021205011, [369, 6]
2023-09-24_04:54:00.021303639, [-156, 46]
2023-09-24_04:54:00.021402267, [-768, -12]
2023-09-24_04:54:00.021500895, [-1135, -102]
2023-09-24_04:54:00.021599523, [-1031, -100]
2023-09-24_04:54:00.021698151, [-188, -110]
2023-09-24_04:54:00.021796779, [612, 0]
2023-09-24_04:54:00.021895407, [871, 184]
2023-09-24_04:54:00.021994035, [1061, 160]
2023-09-24_04:54:00.022092663, [1276, 190]
2023-09-24_04:54:00.022191291, [917, 50]
2023-09-24_04:54:00.022289919, [-20, 9]
2023-09-24_04:54:00.022388546, [-448, 269]
2023-09-24_04:54:00.022487174, [7, 388]
2023-09-24_04:54:00.022585802, [184, 355]
2023-09-24_04:54:00.022684430, [-12, 234]
2023-09-24_04:54:00.022783058, [178, 167]
2023-09-24_04:54:00.022881686, [420, 239]
2023-09-24_04:54:00.022980314, [683, 299]
2023-09-24_04:54:00.023078942, [788, 297]
2023-09-24_04:54:00.023177570, [771, 404]
2023-09-24_04:54:00.023276198, [663, 428]
2023-09-24_04:54:00.023374826, [190, 361]
2023-09-24_04:54:00.023473454, [94, 343]
2023-09-24_04:54:00.023572082, [278, 196]
2023-09-24_04:54:00.023670710, [374, 77]
2023-09-24_04:54:00.023769338, [645, 107]
2023-09-24_04:54:00.023867966, [596, 177]
2023-09-24_04:54:00.023966594, [36, 146]
2023-09-24_04:54:00.024065222, [-521, 233]
2023-09-24_04:54:00.024163850, [-937, 403]
2023-09-24_04:54:00.024262478, [-460, 310]
2023-09-24_04:54:00.024361106, [755, 68]
2023-09-24_04:54:00.024459734, [1326, 207]
2023-09-24_04:54:00.024558362, [1097, 316]
2023-09-24_04:54:00.024656990, [925, -102]
2023-09-24_04:54:00.024755618, [531, -237]
2023-09-24_04:54:00.024854245, [-273, -34]
2023-09-24_04:54:00.024952873, [-662, 14]
2023-09-24_04:54:00.025051501, [-444, -11]
2023-09-24_04:54:00.025150129, [127, 59]
2023-09-24_04:54:00.025248757, [612, 39]
2023-09-24_04:54:00.025347385, [848, -16]
2023-09-24_04:54:00.025446013, [863, -37]
2023-09-24_04:54:00.025544641, [658, -60]
2023-09-24_04:54:00.025643269, [303, -55]
2023-09-24_04:54:00.025741897, [-1, -115]
2023-09-24_04:54:00.025840525, [115, -134]
2023-09-24_04:54:00.025939153, [-316, -216]
2023-09-24_04:54:00.026037781, [-726, -262]
2023-09-24_04:54:00.026136409, [6, -152]
2023-09-24_04:54:00.026235037, [282, -12]
2023-09-24_04:54:00.026333665, [-111, -11]
2023-09-24_04:54:00.026432293, [-487, -51]
2023-09-24_04:54:00.026530921, [-394, -19]
2023-09-24_04:54:00.026629549, [437, -8]
2023-09-24_04:54:00.026728177, [860, -29]
2023-09-24_04:54:00.026826805, [595, -167]
2023-09-24_04:54:00.026925433, [172, -181]
2023-09-24_04:54:00.027024061, [7, -64]
2023-09-24_04:54:00.027122689, [194, 13]
2023-09-24_04:54:00.027221317, [147, -178]
2023-09-24_04:54:00.027319944, [-97, -379]
2023-09-24_04:54:00.027418572, [-105, -382]
2023-09-24_04:54:00.027517200, [297, -327]
2023-09-24_04:54:00.027615828, [189, -250]
2023-09-24_04:54:00.027714456, [-645, -146]
2023-09-24_04:54:00.027813084, [-933, -187]
2023-09-24_04:54:00.027911712, [-468, -428]
2023-09-24_04:54:00.028010340, [3, -398]
2023-09-24_04:54:00.028108968, [631, -277]
2023-09-24_04:54:00.028207596, [812, -88]
2023-09-24_04:54:00.028306224, [320, -123]
2023-09-24_04:54:00.028404852, [9, -323]
2023-09-24_04:54:00.028503480, [-658, -284]
2023-09-24_04:54:00.028602108, [-577, -202]
2023-09-24_04:54:00.028700736, [410, -131]
2023-09-24_04:54:00.028799364, [690, -95]
2023-09-24_04:54:00.028897992, [0, -130]
2023-09-24_04:54:00.028996620, [-795, -107]
2023-09-24_04:54:00.029095248, [-763, -72]
2023-09-24_04:54:00.029193876, [-118, -64]
2023-09-24_04:54:00.029292504, [429, -9]
2023-09-24_04:54:00.029391132, [572, 93]
2023-09-24_04:54:00.029489760, [521, 7]
2023-09-24_04:54:00.029588388, [245, -234]
2023-09-24_04:54:00.029687016, [-63, -277]
2023-09-24_04:54:00.029785643, [-117, -277]
2023-09-24_04:54:00.029884271, [-287, -207]
2023-09-24_04:54:00.029982899, [-474, -92]
2023-09-24_04:54:00.030081527, [-161, -132]
2023-09-24_04:54:00.030180155, [-109, -296]
2023-09-24_04:54:00.030278783, [61, -328]
2023-09-24_04:54:00.030377411, [734, -131]
2023-09-24_04:54:00.030476039, [910, 17]
2023-09-24_04:54:00.030574667, [559, -22]
2023-09-24_04:54:00.030673295, [-73, -79]
2023-09-24_04:54:00.030771923, [-587, -30]
2023-09-24_04:54:00.030870551, [-528, 74]
2023-09-24_04:54:00.030969179, [-379, 66]
2023-09-24_04:54:00.031067807, [98, -37]
2023-09-24_04:54:00.031166435, [710, -158]
2023-09-24_04:54:00.031265063, [558, -365]
2023-09-24_04:54:00.031363691, [-53, -203]
2023-09-24_04:54:00.031462319, [-704, -210]
2023-09-24_04:54:00.031560947, [-594, -392]
2023-09-24_04:54:00.031659575, [115, -242]
2023-09-24_04:54:00.031758203, [601, -173]
2023-09-24_04:54:00.031856831, [466, -29]
2023-09-24_04:54:00.031955459, [-234, -68]
2023-09-24_04:54:00.032054087, [-714, -128]
2023-09-24_04:54:00.032152715, [-625, -117]
2023-09-24_04:54:00.032251342, [-396, -75]
2023-09-24_04:54:00.032349970, [-62, -3]
2023-09-24_04:54:00.032448598, [-30, -52]
2023-09-24_04:54:00.032547226, [-388, -249]
2023-09-24_04:54:00.032645854, [-229, -331]
2023-09-24_04:54:00.032744482, [-192, -220]
2023-09-24_04:54:00.032843110, [-716, -69]
2023-09-24_04:54:00.032941738, [-661, 17]
2023-09-24_04:54:00.033040366, [-52, 41]
2023-09-24_04:54:00.033138994, [113, 0]
2023-09-24_04:54:00.033237622, [87, -77]
2023-09-24_04:54:00.033336250, [-123, 46]
2023-09-24_04:54:00.033434878, [-536, 70]
2023-09-24_04:54:00.033533506, [-1009, -142]
2023-09-24_04:54:00.033632134, [-1340, -344]
2023-09-24_04:54:00.033730762, [-1019, -349]
2023-09-24_04:54:00.033829390, [-582, -227]
2023-09-24_04:54:00.033928018, [93, -136]
2023-09-24_04:54:00.034026646, [617, 14]
2023-09-24_04:54:00.034125274, [130, 66]
2023-09-24_04:54:00.034223902, [-521, 14]
2023-09-24_04:54:00.034322530, [-537, -178]
2023-09-24_04:54:00.034421158, [-119, -308]
2023-09-24_04:54:00.034519786, [-198, -221]
2023-09-24_04:54:00.034618414, [-507, -230]
2023-09-24_04:54:00.034717041, [-255, -20]
2023-09-24_04:54:00.034815669, [-21, 43]
2023-09-24_04:54:00.034914297, [-241, -24]
2023-09-24_04:54:00.035012925, [-598, -88]
2023-09-24_04:54:00.035111553, [-695, -122]
2023-09-24_04:54:00.035210181, [-497, 48]
2023-09-24_04:54:00.035308809, [-207, 32]
2023-09-24_04:54:00.035407437, [44, -4]
2023-09-24_04:54:00.035506065, [345, -141]
2023-09-24_04:54:00.035604693, [326, -239]
2023-09-24_04:54:00.035703321, [-120, -204]
2023-09-24_04:54:00.035801949, [-664, -254]
2023-09-24_04:54:00.035900577, [-1065, -181]
2023-09-24_04:54:00.035999205, [-1416, -120]
2023-09-24_04:54:00.036097833, [-1353, -118]
2023-09-24_04:54:00.036196461, [-715, -152]
2023-09-24_04:54:00.036295089, [-460, -214]
2023-09-24_04:54:00.036393717, [-661, 41]
2023-09-24_04:54:00.036492345, [-66, 337]
2023-09-24_04:54:00.036590973, [750, 154]
2023-09-24_04:54:00.036689601, [409, -68]
2023-09-24_04:54:00.036788229, [-372, 59]
2023-09-24_04:54:00.036886857, [-691, 152]
2023-09-24_04:54:00.036985485, [-779, 103]
2023-09-24_04:54:00.037084113, [-1105, -41]
2023-09-24_04:54:00.037182740, [-1413, -58]
2023-09-24_04:54:00.037281368, [-985, 33]
2023-09-24_04:54:00.037379996, [-470, -6]
2023-09-24_04:54:00.037478624, [-260, 179]
2023-09-24_04:54:00.037577252, [333, 287]
2023-09-24_04:54:00.037675880, [808, 125]
2023-09-24_04:54:00.037774508, [663, 125]
2023-09-24_04:54:00.037873136, [-192, 192]
2023-09-24_04:54:00.037971764, [-963, 206]
2023-09-24_04:54:00.038070392, [-784, 219]
2023-09-24_04:54:00.038169020, [-727, 413]
2023-09-24_04:54:00.038267648, [-841, 605]
2023-09-24_04:54:00.038366276, [-415, 352]
2023-09-24_04:54:00.038464904, [-12, 203]
2023-09-24_04:54:00.038563532, [348, 171]
2023-09-24_04:54:00.038662160, [472, 225]
2023-09-24_04:54:00.038760788, [246, 276]
2023-09-24_04:54:00.038859416, [-171, 296]
2023-09-24_04:54:00.038958044, [-579, 496]
2023-09-24_04:54:00.039056672, [-185, 473]
2023-09-24_04:54:00.039155300, [588, 244]
2023-09-24_04:54:00.039253928, [450, 219]
2023-09-24_04:54:00.039352556, [-234, 331]
2023-09-24_04:54:00.039451184, [-280, 384]
2023-09-24_04:54:00.039549812, [238, 360]
2023-09-24_04:54:00.039648440, [315, 265]
2023-09-24_04:54:00.039747067, [82, 162]
2023-09-24_04:54:00.039845695, [340, 126]
2023-09-24_04:54:00.039944323, [1003, 101]
2023-09-24_04:54:00.040042951, [1305, 155]
2023-09-24_04:54:00.040141579, [697, 326]
2023-09-24_04:54:00.040240207, [82, 237]
2023-09-24_04:54:00.040338835, [236, 274]
2023-09-24_04:54:00.040437463, [327, 266]
2023-09-24_04:54:00.040536091, [361, 130]
2023-09-24_04:54:00.040634719, [209, 134]
2023-09-24_04:54:00.040733347, [-21, 172]
2023-09-24_04:54:00.040831975, [334, 84]
2023-09-24_04:54:00.040930603, [681, -48]
2023-09-24_04:54:00.041029231, [445, -105]
2023-09-24_04:54:00.041127859, [215, 27]
2023-09-24_04:54:00.041226487, [233, 196]
2023-09-24_04:54:00.041325115, [74, 259]
2023-09-24_04:54:00.041423743, [-154, 165]
2023-09-24_04:54:00.041522371, [-439, 125]
2023-09-24_04:54:00.041620999, [-76, 148]
2023-09-24_04:54:00.041719627, [275, 274]
2023-09-24_04:54:00.041818255, [292, 376]
2023-09-24_04:54:00.041916883, [505, 233]
2023-09-24_04:54:00.042015511, [477, 88]
2023-09-24_04:54:00.042114139, [149, 46]
2023-09-24_04:54:00.042212766, [201, 97]
2023-09-24_04:54:00.042311394, [361, -50]
2023-09-24_04:54:00.042410022, [242, -14]
2023-09-24_04:54:00.042508650, [-22, 119]
2023-09-24_04:54:00.042607278, [-725, 24]
2023-09-24_04:54:00.042705906, [-960, -2]
2023-09-24_04:54:00.042804534, [-550, 91]
2023-09-24_04:54:00.042903162, [-376, 215]
2023-09-24_04:54:00.043001790, [478, 306]
2023-09-24_04:54:00.043100418, [1616, 40]
2023-09-24_04:54:00.043199046, [1620, -26]
2023-09-24_04:54:00.043297674, [885, 100]
2023-09-24_04:54:00.043396302, [2, -99]
2023-09-24_04:54:00.043494930, [-226, -134]
2023-09-24_04:54:00.043593558, [160, -99]
2023-09-24_04:54:00.043692186, [-34, -51]
2023-09-24_04:54:00.043790814, [-212, -2]
2023-09-24_04:54:00.043889442, [-231, -4]
2023-09-24_04:54:00.043988070, [-436, -25]
2023-09-24_04:54:00.044086698, [-262, -149]
2023-09-24_04:54:00.044185326, [583, -257]
2023-09-24_04:54:00.044283954, [1426, -220]
2023-09-24_04:54:00.044382582, [1482, -184]
2023-09-24_04:54:00.044481210, [905, -320]
2023-09-24_04:54:00.044579838, [-237, -171]
2023-09-24_04:54:00.044678465, [-1013, 153]
2023-09-24_04:54:00.044777093, [-1263, 128]
2023-09-24_04:54:00.044875721, [-1108, -153]
2023-09-24_04:54:00.044974349, [-261, -271]
2023-09-24_04:54:00.045072977, [697, -170]
2023-09-24_04:54:00.045171605, [1233, 61]
2023-09-24_04:54:00.045270233, [1150, 159]
2023-09-24_04:54:00.045368861, [634, 97]
2023-09-24_04:54:00.045467489, [444, 213]
2023-09-24_04:54:00.045566117, [1036, 286]
2023-09-24_04:54:00.045664745, [1039, 170]
2023-09-24_04:54:00.045763373, [262, -21]
2023-09-24_04:54:00.045862001, [-503, -134]
2023-09-24_04:54:00.045960629, [-658, -237]
2023-09-24_04:54:00.046059257, [-88, -320]
2023-09-24_04:54:00.046157885, [535, -208]
2023-09-24_04:54:00.046256513, [1082, -160]
2023-09-24_04:54:00.046355141, [871, -92]
2023-09-24_04:54:00.046453769, [63, -17]
2023-09-24_04:54:00.046552397, [-429, -50]
2023-09-24_04:54:00.046651025, [-295, -140]
2023-09-24_04:54:00.046749653, [420, -159]
2023-09-24_04:54:00.046848281, [674, -35]
2023-09-24_04:54:00.046946909, [20, 66]
2023-09-24_04:54:00.047045537, [-564, 50]
2023-09-24_04:54:00.047144164, [-509, 179]
2023-09-24_04:54:00.047242792, [-251, 247]
2023-09-24_04:54:00.047341420, [-24, 181]
2023-09-24_04:54:00.047440048, [62, 136]
2023-09-24_04:54:00.047538676, [141, 58]
2023-09-24_04:54:00.047637304, [550, -21]
2023-09-24_04:54:00.047735932, [548, -12]
2023-09-24_04:54:00.047834560, [-24, -21]
2023-09-24_04:54:00.047933188, [-636, -15]
2023-09-24_04:54:00.048031816, [-1195, 174]
2023-09-24_04:54:00.048130444, [-884, 195]
2023-09-24_04:54:00.048229072, [49, 41]
2023-09-24_04:54:00.048327700, [516, -112]
2023-09-24_04:54:00.048426328, [897, -139]
2023-09-24_04:54:00.048524956, [1044, -204]
2023-09-24_04:54:00.048623584, [849, -220]
2023-09-24_04:54:00.048722212, [434, -190]
2023-09-24_04:54:00.048820840, [-396, -126]
2023-09-24_04:54:00.048919468, [-1268, -185]
2023-09-24_04:54:00.049018096, [-1083, -330]
2023-09-24_04:54:00.049116724, [11, -208]
2023-09-24_04:54:00.049215352, [405, -295]
2023-09-24_04:54:00.049313980, [274, -479]
2023-09-24_04:54:00.049412608, [179, -374]
2023-09-24_04:54:00.049511236, [476, -47]
2023-09-24_04:54:00.049609863, [893, 123]
2023-09-24_04:54:00.049708491, [802, 4]
2023-09-24_04:54:00.049807119, [662, -123]
2023-09-24_04:54:00.049905747, [507, -65]
2023-09-24_04:54:00.050004375, [165, -91]
2023-09-24_04:54:00.050103003, [-34, -279]
2023-09-24_04:54:00.050201631, [-320, -352]
2023-09-24_04:54:00.050300259, [-841, -328]
2023-09-24_04:54:00.050398887, [-721, -485]
2023-09-24_04:54:00.050497515, [-48, -629]
2023-09-24_04:54:00.050596143, [47, -571]
2023-09-24_04:54:00.050694771, [-185, -426]
2023-09-24_04:54:00.050793399, [298, -490]
2023-09-24_04:54:00.050892027, [954, -497]
2023-09-24_04:54:00.050990655, [1114, -275]
2023-09-24_04:54:00.051089283, [581, -184]
2023-09-24_04:54:00.051187911, [-453, -294]
2023-09-24_04:54:00.051286539, [-755, -599]
2023-09-24_04:54:00.051385167, [-826, -807]
2023-09-24_04:54:00.051483795, [-681, -598]
2023-09-24_04:54:00.051582423, [-151, -396]
2023-09-24_04:54:00.051681051, [-146, -459]
2023-09-24_04:54:00.051779679, [-66, -506]
2023-09-24_04:54:00.051878307, [153, -618]
2023-09-24_04:54:00.051976935, [-337, -625]
2023-09-24_04:54:00.052075562, [-482, -611]
2023-09-24_04:54:00.052174190, [114, -667]
2023-09-24_04:54:00.052272818, [398, -466]
2023-09-24_04:54:00.052371446, [18, -348]
2023-09-24_04:54:00.052470074, [-942, -380]
2023-09-24_04:54:00.052568702, [-1497, -514]
2023-09-24_04:54:00.052667330, [-1342, -727]
2023-09-24_04:54:00.052765958, [-810, -833]
2023-09-24_04:54:00.052864586, [-66, -614]
2023-09-24_04:54:00.052963214, [344, -396]
2023-09-24_04:54:00.053061842, [317, -239]
2023-09-24_04:54:00.053160470, [-80, -133]
2023-09-24_04:54:00.053259098, [28, -90]
2023-09-24_04:54:00.053357726, [170, -80]
2023-09-24_04:54:00.053456354, [-230, -112]
2023-09-24_04:54:00.053554982, [-168, -243]
2023-09-24_04:54:00.053653610, [-313, -404]
2023-09-24_04:54:00.053752238, [-623, -447]
2023-09-24_04:54:00.053850866, [-858, -337]
2023-09-24_04:54:00.053949494, [-1060, -127]
2023-09-24_04:54:00.054048122, [-739, -141]
2023-09-24_04:54:00.054146750, [-549, -233]
2023-09-24_04:54:00.054245378, [-492, -249]
2023-09-24_04:54:00.054344006, [-623, -185]
2023-09-24_04:54:00.054442634, [-879, -159]
2023-09-24_04:54:00.054541261, [-791, -282]
2023-09-24_04:54:00.054639889, [-324, -364]
2023-09-24_04:54:00.054738517, [164, -176]
2023-09-24_04:54:00.054837145, [18, 31]
2023-09-24_04:54:00.054935773, [-337, -176]
2023-09-24_04:54:00.055034401, [-492, -193]
2023-09-24_04:54:00.055133029, [-913, -80]
2023-09-24_04:54:00.055231657, [-1104, 23]
2023-09-24_04:54:00.055330285, [-814, 116]
